new,host,a,soa,status_code,mx,ns,txt,cname,cdn,cdn-name,caa,aaaa,has_internal_ips,internal_ips
[x],my.jbwere.com.au,23.37.38.164,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"my.jbwere.com.au.edgekey.net, e8021.x.akamaiedge.net",,,,,,
[x],my.nab.com.au,,,NOERROR,,,,my.lbprod.nab.com.au,,,,,,
[x],my1.jbwere.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail55.jbwere.com.au, mail54.jbwere.com.au",,,,,,,,,
[x],myday.nab.com.au,122.98.208.37,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all, 504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==",,,,,,,
[x],nabam.nab.com.au,104.66.96.244,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"minisites.mlc.com.au.edgekey.net, e5405.x.akamaiedge.net",,,,,,
[x],nabbroker-dev-preview.nonprod.nabbroker.com.au,104.81.109.20,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-dev-publish.nonprod.nabbroker.com.au,23.197.131.190,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-prod-preview.prod.nabbroker.com.au,88.221.97.97,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-prod-publish.prod.nabbroker.com.au,104.81.109.20,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-sit-preview.nonprod.nabbroker.com.au,23.201.248.217,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-sit-publish.nonprod.nabbroker.com.au,23.201.248.217,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-stage-preview.prod.nabbroker.com.au,23.201.248.217,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-uat-preview.nonprod.nabbroker.com.au,23.47.16.189,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker-uat-publish.nonprod.nabbroker.com.au,88.221.97.97,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabbroker.com.au.edgekey.net, e7288.x.akamaiedge.net",,,,,,
[x],nabbroker.com.au,"13.54.206.94, 162.159.0.247, 162.159.1.230","ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,,"ns1.nabbroker.com.au, ns2.nabbroker.com.au",,,,,,,,
[x],nabc-pilot.nab.com.au,104.102.22.97,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabconnect.aws.nab.com.au.edgekey.net, e2592.x.akamaiedge.net",,,,,,
[x],nabcapitalnotes3.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail-au.thereachagency.com,,v=spf1 mx a:mail-au.thereachagency.com include:spf.v6send.net -all,,,,entrust.net,,,
[x],nabcapitalnotes4.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail-au.thereachagency.com,,v=spf1 mx a:mail-au.thereachagency.com include:spf.v6send.net -all,,,,letsencrypt.org,,,
[x],nabcapitalnotes5.nab.com.au,"75.2.1.69, 99.83.213.216","ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail-au.thereachagency.com,,v=spf1 mx a:mail-au.thereachagency.com include:spf.v6send.net -all,,,,amazon.com,,,
[x],nabcapitalnotes6.nab.com.au,"99.83.213.216, 75.2.1.69","ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail-au.thereachagency.com,,v=spf1 mx include:spf.v6send.net -all,,,,amazon.com,,,
[x],nabcapitalnotesoffer.nab.com.au,124.47.170.158,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail.thereachagency.com,,v=spf1 mx +include:maildelivery.com.au ~all,,,,,,,
[x],nabcmg.nab.com.au,20.70.114.170,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,nabcmg.australiasoutheast.cloudapp.azure.com,,,,,,
[x],nabcollective.nab.com.au,"52.74.59.209, 52.74.239.55","ns1.national.com.au, hostmaster.national.com.au",NOERROR,panelmx.visioncriticalpanels.com,,v=spf1 a include:visioncriticalpanels.com ~all,,,,,,,
[x],nabcollectivebusiness.nab.com.au,"52.74.59.209, 52.74.239.55","ns1.national.com.au, hostmaster.national.com.au",NOERROR,panelmx.visioncriticalpanels.com,,v=spf1 a include:visioncriticalpanels.com ~all,,,,,,,
[x],nabconnect-bvt.nab.com.au,184.30.222.52,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabconnect.aws.nab.com.au.edgekey.net, e2592.x.akamaiedge.net",,,,,,
[x],nabconnect-classic.lbprod.nab.com.au,"164.53.234.234, 164.53.220.232, 164.53.220.234, 164.53.234.232","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nabconnect-classic.nab.com.au,"164.53.234.232, 164.53.234.234, 164.53.220.232, 164.53.220.234","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,nabconnect-classic.lbprod.nab.com.au,,,,,,
[x],nabconnect-pilot.nab.com.au,,,NOERROR,,,,nabconnect-pilot.lbprod.nab.com.au,,,,,,
[x],nabconnect-pp1.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-pp2-bvt.nabc.extnp.nab.com.au,104.66.98.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-pp2-lms.nabc.extnp.nab.com.au,23.201.242.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-pp2-pilot.nabc.extnp.nab.com.au,92.123.52.144,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-pp2.nabc.extnp.nab.com.au,104.81.62.36,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit1-bvt.nabc.extnp.nab.com.au,23.36.237.90,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit1-lms.nabc.extnp.nab.com.au,2.16.69.53,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit1.nabc.extnp.nab.com.au,,,NOERROR,,,,nonprod.nabconnect.nab.com.au.edgekey.net,,,,,,
[x],nabconnect-sit10.nabc.extnp.nab.com.au,23.216.243.217,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit2.nabc.extnp.nab.com.au,104.66.98.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit3.nabc.extnp.nab.com.au,23.36.237.90,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit4-bvt.nabc.extnp.nab.com.au,23.32.242.85,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit4-lms.nabc.extnp.nab.com.au,23.201.242.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit5-lms.nabc.extnp.nab.com.au,104.81.62.36,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit5-pilot.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit5.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit6.nabc.extnp.nab.com.au,104.81.62.36,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit7.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit8.nabc.extnp.nab.com.au,104.81.62.36,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-sit9.nabc.extnp.nab.com.au,104.66.98.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-st-dev.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-st-pilot-release.nabc.extnp.nab.com.au,23.32.242.85,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-st-pilot.nabc.extnp.nab.com.au,104.66.98.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-st-rel.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst1.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst10.nabc.extnp.nab.com.au,2.16.69.53,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst2.nabc.extnp.nab.com.au,23.201.242.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst3.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst4.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst5.nabc.extnp.nab.com.au,184.25.216.5,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst6.nabc.extnp.nab.com.au,23.32.242.85,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst7.nabc.extnp.nab.com.au,23.36.237.90,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst8.nabc.extnp.nab.com.au,23.201.242.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect-tst9.nabc.extnp.nab.com.au,23.32.242.85,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabconnect.nab.com.au.edgekey.net, e5707.x.akamaiedge.net",,,,,,
[x],nabconnect1-classic.lbprod.nab.com.au,"164.53.220.234, 164.53.234.232, 164.53.234.234, 164.53.220.232","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,nabconnect-classic.lbprod.nab.com.au,,,,,,
[x],nabconnect1-classic.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],nabconnect1-pilot.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],nabconnect1.nab.com.au,23.36.234.226,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabconnect.nab.com.au.edgekey.net, e5087.x.akamaiedge.net",,,,,,
[x],nabconnect2-classic.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],nabconnect2-pilot.nab.com.au,"13.54.206.94, 162.159.0.247, 162.159.1.230","ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns2.national.com.au, ns1.national.com.au","MS=ms92727887, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, apple-domain-verification=Lg6A4mbHQdQHkClt, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, National Australia Bank Ltd, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, 504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0",nab.com.au,,,,,,
[x],nabconnect2.nab.com.au,184.25.159.38,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabconnect.nab.com.au.edgekey.net, e5087.x.akamaiedge.net",,,,,,
[x],nabeasyrent.nab.com.au,52.95.134.61,"ns-319.awsdns-39.com, awsdns-hostmaster.amazon.com",NOERROR,inbound-smtp.us-west-2.amazonaws.com,"ns-1865.awsdns-41.co.uk, ns-319.awsdns-39.com, ns-549.awsdns-04.net, ns-1074.awsdns-06.org",v=spf1 ip4:118.127.87.126 ip4:202.177.212.187 ip4:202.177.217.213 include:mail.zendesk.com ip4:52.65.82.4 ip4:52.65.76.32 ~all,,,,,,,
[x],nabhive.nab.com.au,184.25.159.12,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabhive.nab.com.au.edgekey.net, e4774.x.akamaiedge.net",,,,,,
[x],nablistens.nab.com.au,104.81.127.179,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nablistens.vanity7.au1.qualtrics.com, akamaisecure7.qualtrics.com.edgekey.net, e3960.b.akamaiedge.net",,,,,,
[x],nabquickbizloan.extnp.nab.com.au,23.37.33.204,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabquickbizloan.extnp.nab.com.au.edgekey.net, e6849.x.akamaiedge.net",,,,,,
[x],nabquickbizloan.nab.com.au,104.102.42.126,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabquickbizloan.nab.com.au.edgekey.net, e11794.x.akamaiedge.net",,,,,,
[x],nabrewards.nab.com.au,164.53.221.205,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail7810.nabrewards-order.nab.com.au, reply.nabrewards.nab.com.au, mail7809.nabrewards.nab.com.au",,v=spf1 ip4:129.41.222.83 ip4:129.41.222.95 ip4:129.41.222.96 ip4:129.41.222.97 -all,,,,,,,
[x],nabsubordinatednotes2offer.nab.com.au,124.47.170.158,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail.thereachagency.com,,v=spf1 mx ~all,,,,,,,
[x],nabtrade.com.au,202.68.68.19,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,nabcts.mail.protection.outlook.com,"emu.fnz.com.au, kangaroo.fnz.com.au","v=spf1 include:mail1.nab.com.au include:mail2.nabtrade.com.au ~all, MS=ms17194119, facebook-domain-verification=akfnffez53iokma6v8v8dot4unh8fr",,,,,,,
[x],nabvcltv01cxe.nab.com.au,101.178.83.96,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nd.transact.nab.com.au,"76.223.9.165, 13.248.143.143","ns-973.awsdns-57.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"api-securepay.nd.nudatasecurity.com, ga-ap-southeast-2.nd.nudatasecurity.com",,,,,,
[x],newnabconnect1.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","504kY3XNt/YAIwPMUcOEl89GXxsDEAGPh7qUzzOmjAW8NbVmEv/yHEk+xgKDTqog8e9eS7xecZ9J+QkkaAN95A==, Dynatrace-site-verification=c43ee6d7-5b44-4568-851f-d53d62f10bb0__5asd47449qknmhcfmkncvtdka0, MS=B34886031F72F633E16587D4BB20E1EC5F83F5FD, MS=ms92727887, National Australia Bank Ltd, apple-domain-verification=Lg6A4mbHQdQHkClt, docusign=7fb5de51-7d22-4fab-a7c8-9984a16ee212, docusign=c2648b34-fef3-4011-8482-42454a9c1a8b, docusign=cecdb312-6af1-4865-a78f-aabe5a09148d, docusign=cfea9b96-cb11-48b1-ad2f-9efb39a82872, facebook-domain-verification=oodptc6w9ruhoej448rleih1xwfqsc, google-site-verification=0Se3LlWCLSazQpU8DjbPK_4gH_rEhiKIvLKJcc3cYeQ, gxtdGnpeSy/CICGnbbG6EG9kFUN/mEu21hTGuSkzqJ9rEkaM2iVRggWpt7As4zHXcLS+m2yrpwtmg3jJ7aBWFg==, onetrust-domain-verification=00db59cfd9ef427a9b5b362f58a28a64, onetrust-domain-verification=2fb912c85766492da2ffb421c862298b, onetrust-domain-verification=5f987a63ab65495cb7542910e62a7255, teamviewer-sso-verification=bb54a7fb35dd47e7816ab1b2669b7fe7, v=spf1 a include:mail1.nab.com.au include:mail2.nab.com.au ~all",nab.com.au,,,,,,
[x],news.nab.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],nextrel-www.nab.com.au,104.66.96.59,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"pilot-www.nab.com.au.edgekey.net, e5210.x.akamaiedge.net",,,,,,
[x],nextrel-www.nabam.nab.com.au,95.101.125.36,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.mlc.com.au.edgekey.net, e2396.x.akamaiedge.net",,,,,,
[x],nol.nab.com.au,,,NOERROR,,,,nol.lbprod.nab.com.au,,,,,,
[x],non.whu.nab.com.au,"205.251.193.10, 205.251.194.205, 205.251.196.112, 205.251.199.176","ns-266.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1136.awsdns-14.org, ns-717.awsdns-25.net, ns-266.awsdns-33.com, ns-1968.awsdns-54.co.uk",,,,,,,,
[x],nonprod.jbwere.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail55.jbwere.com.au, mail54.jbwere.com.au",,,,,,,,,
