new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt
[x],i2.openapp.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],icrm.be.mi.com,47.254.148.106,,ga-bp1h54x09k96w84yeehdm.aliyunga0019.com,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,
[x],in-api.stat.be.mi.com,"10.75.48.205, 10.75.23.235, 10.75.48.20, 10.75.22.108, 10.75.20.142, 10.75.23.206, 10.75.51.11, 10.75.49.224",,internal-mb-alb-b2c-b2cop-in-proxy01-2002193743.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net",True,"10.75.48.205, 10.75.23.235, 10.75.48.20, 10.75.22.108, 10.75.20.142, 10.75.23.206, 10.75.51.11, 10.75.49.224",,
[x],in-fs.buy.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],in-pay.buy.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],in-tp.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
[x],in.express.be.mi.com,"18.194.222.150, 3.127.227.23",,"in.express.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],in.i.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],in.lis.be.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],in.mismart.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],in.wps.be.mi.com,"18.194.222.150, 3.127.227.23",,"in.wps.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],in2.i.mi.com,54.144.128.85,,,,NOERROR,,,,,,,
[x],inneropen.io.mi.com,"10.73.18.241, 10.73.16.187",,internal-internal-de-inneropen-io-mi-com-61399048.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.73.18.241, 10.73.16.187",,
[x],ins.api.jr.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],institution.jr.mi.com,"18.194.222.150, 3.127.227.23",,"institution.jr.mi.com.w.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],integrity.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],internet.04090ede1b.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.05a8222ea8.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.0e8a25caee.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.1e9aad09a8.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.20c3e2d377.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.275706773e.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.3988eba64b.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.5378ff5e28.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.74e815ed8e.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.915420af38.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.929ea8b588.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.973277a51c.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.c17e17187e.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.d7d6cdac68.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],internet.efe7f7274c.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",True,0.0.0.0,,
[x],internet.f63c402fcf.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.ap-southeast-1.miui-l7-middle-lan.w9t8zuamvy.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.ap-southeast-1.miui-l7-middle.9towghl8w9.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.c3.cross-cloud.8h6adwgjxl.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.c3.miui-l7-mina.aupizo174i.elb.xiaomi.com,10.108.238.177,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.238.177,,
[x],intranet.c3.node-operation.c8o4xobhza.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.cn-beijing-6.mig1-l7-preload.svsjm2lmlk.elb.xiaomi.com,10.38.202.215,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.215,,
[x],intranet.cn-beijing-6.miui-l7-middle.euhum7eoiu.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.cn-beijing-6.miui-l7-mina.syd8ij72sx.elb.xiaomi.com,10.38.202.104,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.104,,
[x],intranet.cn-beijing-6.youpinpc.vyw2cevgjy.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.ksywq.miui-l7-middle.ntizq8udmv.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.ksywq.youpinpc.3vp7nleo2v.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,0.0.0.0,,
[x],intranet.lg.miui-l7-miuiauto.689142a1cb.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],intranet.lg.miui-l7-miuiauto.ltad2dlupe.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],iosdl.game.xiaomi.com,10.108.237.143,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.237.143,,
[x],ip.n.xiaomi.com,10.100.2.123,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",True,10.100.2.123,,
[x],irc.n.xiaomi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],item.mi.com,"115.231.33.1, 221.195.206.1, 118.182.252.6, 121.22.237.1, 58.20.136.6, 111.227.116.1, 119.96.211.1, 42.81.245.1, 221.204.17.1, 58.218.65.2, 125.39.194.1, 150.139.237.1, 122.227.201.1","2408:8720:0:15::6, 2409:8c44:b00:208::f4","item.mi.com.mgslb.com, item.mi.com.download.ks-cdn.com, k122.gslb.ksyuncdn.com","ns1.ksyuncdn.com, dnsadmin",NOERROR,,,,,,,
[x],kefu.mi.com,,,,,NOERROR,,,,,,,
[x],kenny.mgp.mi.com,183.84.7.30,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],kite.miui.com,,,,,NOERROR,,,,,,,
[x],knights.g.mi.com,43.224.247.136,,"mishop.g.mi.com, c3inter.mishop.g.mi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],ksyru0-eco.emr.api.xiaomi.com,107.155.52.232,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],lfr.pre.mi.com,120.133.33.249,,11-c3.indiantechnical.bgp.neo.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],link.g.mi.com,43.224.247.167,,"pub.l.g.mi.com, hk.l.g.mi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],lmp.n.xiaomi.com,10.237.21.19,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.21.19,,
[x],lobby.chess.g.mi.com,163.171.138.116,,"lobby.chess.g.mi.com.mgslb.com, lobby.chess.g.mi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
[x],log.youpin.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],login.game.xiaomi.com,124.251.101.12,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],logout.i.mi.com,20.47.96.104,,logout.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],logout.mi.com,20.47.96.104,,logout.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],logs.n.xiaomi.com,10.100.2.122,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.100.2.122,,
[x],lucky.sec.miui.com,"183.84.7.4, 183.84.7.187, 120.133.33.137, 124.251.34.42",,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],m.intern.xiaomi.com,222.35.136.96,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],m.youpin.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mall.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mb.game.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],me.mi.com,,,,,NOERROR,,,,,,,
[x],miact.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],migrafana.men.mi.com,"3.127.227.23, 18.194.222.150",,"migrafana.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],mint.mi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,https://issues.sonatype.org/browse/OSSRH-60795
[x],mis.g.mi.com,183.84.7.30,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mishare.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mishop.g.mi.com,43.224.247.136,,c3inter.mishop.g.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],mitvplus.global.mi.com,"3.69.39.143, 3.127.205.59",,mitv-plus-1944380657.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],mivms.men.mi.com,"3.127.227.23, 18.194.222.150",,"mivms.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],mix.chat.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mix.ks.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mixun.chat.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],mixun.ks.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],mlupic.g.mi.com,"163.171.128.148, 163.171.132.119",,mlupic.g.mi.com.wsglb0.com,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
[x],mlupic.ul.g.mi.com,"163.171.128.148, 163.171.132.119",,mlupic.ul.g.mi.com.wsglb0.com,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
[x],mluvideo.g.mi.com,"157.185.177.27, 157.185.170.210",,mluvideo.g.mi.com.wsdvs.com,"dns1.wsdvs.info, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
[x],moa.n.xiaomi.com,10.237.39.47,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.39.47,,
[x],mob.zhuti.xiaomi.com,"39.156.81.130, 111.13.142.206",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],mos.game.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],msg.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],mtest.n.xiaomi.com,10.237.2.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.2.125,,
[x],ncn.app-xae.xiaomi.com,"42.62.43.93, 42.62.43.94",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],notify.insurance.jr.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],npm.pf.xiaomi.com,10.142.23.12,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.142.23.12,,
[x],npm.sec.miui.com,10.108.238.61,,c3.ingress.cc.d.xiaomi.net,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.238.61,,
[x],nshoes.app-xae.xiaomi.com,"42.62.43.94, 42.62.43.93",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],nuaa.app-xae.xiaomi.com,"42.62.43.93, 42.62.43.94",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],oauth2.otc.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],open-staging.g.mi.com,120.92.210.189,,matrix-pub-staging.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],open.g.mi.com,"124.251.100.130, 183.84.7.86",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],openapi.micard.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
[x],openapi.youpin.mi.com,"183.84.6.228, 58.83.177.231",2403:a200:a200:14f1::e,"cname.xiaomiyoupin.com, bgp.cname.xiaomiyoupin.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],orderapi.n.xiaomi.com,10.0.3.31,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.0.3.31,,
[x],orig.global.b.mi.com,"8.214.39.79, 8.214.88.90, 8.219.219.212, 8.219.228.95",,extranet-ipv4-pub-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],orig.global.dev.b.mi.com,"8.214.88.90, 8.219.228.95, 8.214.39.79, 8.219.219.212",,extranet-ipv4-pub-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],otc.mi.com,,,,,NOERROR,,,,,,,
[x],oto.io.mi.com,183.84.5.215,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],p.migc.xiaomi.com,223.202.36.253,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
[x],page.g.mi.com,"183.84.7.86, 124.251.100.130",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],pay.m.mi.com,,,,,NOERROR,,,,,,,
[x],pc.cc1eyyxtrl.elb.xiaomi.com,0.0.0.0,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
[x],pic.hifun.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],pic.youmao.g.mi.com,157.185.170.144,,"pic.youmao.g.mi.com.mgslb.com, pic.youmao.g.mi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
[x],pinshang.mi.com,"18.194.222.150, 3.127.227.23",,"pinshang.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],pos.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],pr.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],pre.mi.com,54.144.128.85,,,,NOERROR,,,,,,,
[x],preview.api.new.misim.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
[x],preview.cardmanage.10046.pt.mi.com,10.132.106.128,,intranet.c4.miui-l7-telecom.sd5pulwwuw.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.132.106.128,,7m269dh26qd8nub30hj8isrc24
[x],preview.i.ai.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],preview.miot.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],preview.srv.b.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],preview.web.ext.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],privacy.g.mi.com,120.133.33.154,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],product.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],promo.mi.com,"2.16.107.32, 2.16.107.27","2a02:26f0:64::210:6b20, 2a02:26f0:64::210:6b1b","promo.mi.com.mgslb.com, promo.mi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],proxy.open.be.mi.com,"183.84.7.86, 124.251.100.130",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],pss.n.xiaomi.com,10.237.39.27,,,,NOERROR,,,,True,10.237.39.27,,
[x],pub.10046.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],public.va.bi.mi.com,,,,,NOERROR,,,,,,,
[x],push.buy.mi.com,"20.157.18.26, 20.47.97.185",,ams.aznl.pubproxy.lb.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],pv.api.io.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],pv.rfcserver.smartcamera.api.io.mi.com,120.133.33.181,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
[x],q.be.test.mi.com,"3.127.227.23, 18.194.222.150",,"q.be.test.mi.com.w.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1390.awsdns-45.org, ns-1853.awsdns-39.co.uk, ns-271.awsdns-33.com, ns-777.awsdns-33.net",,,,
[x],qiye.youpin.mi.com,0.0.0.0,,extranet.c3.qiye-pcdist.6nwxicuodr.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,True,0.0.0.0,,
[x],rec.www.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
[x],redmine.n.xiaomi.com,10.237.2.63,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.237.2.63,,
[x],report.hr.mi.com,"18.194.222.150, 3.127.227.23",,"report.hr.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],report.n.xiaomi.com,10.237.36.104,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.36.104,,
[x],res.chess.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
