input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url
errorprodlegacy.cibcpoc.kinepolis.fr,Invalid URL,400,209,errorprodlegacy.cibcpoc.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,errorprodlegacy.cibcpoc.kinepolis.fr,443,https://errorprodlegacy.cibcpoc.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-344739599,2a02:26f0:780::5f65:3672,8,False,,,,
es-cdn-dev.kinepolis.com,403 Blocked,403,1009,es-cdn-dev.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,es-cdn-dev.kinepolis.com,443,https://es-cdn-dev.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.27,/,35332296,2a02:26f0:3500:12::1730:17bf,1,False,HSTS,,,
es-cdn.kinepolis.com,403 Blocked,403,1007,es-cdn.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,es-cdn.kinepolis.com,443,https://es-cdn.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,187699337,2a02:26f0:3500:12::1730:17ba,1,False,HSTS,,,
es.kinepolis.ch,Invalid URL,400,208,es.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,es.kinepolis.ch,443,https://es.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1180323944,2a02:26f0:480:e::210:f113,8,False,,,,
es.kinepolis.lu,Invalid URL,400,208,es.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,es.kinepolis.lu,443,https://es.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-225895293,2a02:26f0:3500:12::1730:178e,8,False,,,,
euabvspamquarantine.kinepolis.lu,Invalid URL,400,207,euabvspamquarantine.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,euabvspamquarantine.kinepolis.lu,443,https://euabvspamquarantine.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-846051603,2a02:26f0:3500:12::1730:17ba,8,False,,,,
external.kinepolis.ch,Invalid URL,400,209,external.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,external.kinepolis.ch,443,https://external.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-1625238827,2a02:26f0:780::5f65:36e8,8,False,,,,
extras.landmarkcinemas.com,EXTRAS,200,2845,extras.landmarkcinemas.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-18T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.landmarkcinemas.com, O=Kinepolis Group, L=Gent, C=BE",*.landmarkcinemas.com,Kinepolis Group,landmarkcinemas.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5691d8b5071d6fbb26aca207192e4cbd,3a09edfb5b3ba3758c644f26f4d948b65631eb5445e7489d297f64c18e443f85,True,ctls,extras.landmarkcinemas.com,443,https://extras.landmarkcinemas.com:443,https,,text/html,GET,95.101.54.144,/,2136458186,2a02:26f0:780::5f65:3690,59,False,Google Tag Manager,,,
facebook.com.security-checkpoint-global-do.kinepolis.fr,Invalid URL,400,208,facebook.com.security-checkpoint-global-do.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,facebook.com.security-checkpoint-global-do.kinepolis.fr,443,https://facebook.com.security-checkpoint-global-do.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-892246607,2a02:26f0:3500:12::1730:178e,8,False,,,,
feeds.kinepolis.ch,Invalid URL,400,208,feeds.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,feeds.kinepolis.ch,443,https://feeds.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1870453565,2a02:26f0:480:e::210:f113,8,False,,,,
feeds.kinepolis.lu,Invalid URL,400,208,feeds.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,feeds.kinepolis.lu,443,https://feeds.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1779361560,2a02:26f0:780::5f65:3672,8,False,,,,
ff.kinepolis.ch,Invalid URL,400,208,ff.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,ff.kinepolis.ch,443,https://ff.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1523613785,2a02:26f0:3500:12::1730:17ba,8,False,,,,
ff.kinepolis.lu,Invalid URL,400,208,ff.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,ff.kinepolis.lu,443,https://ff.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-1549589218,2a02:26f0:480:e::210:f113,8,False,,,,
file.kinepolis.lu,Invalid URL,400,208,file.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,file.kinepolis.lu,443,https://file.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,663709273,2a02:26f0:3500:12::1730:178e,8,False,,,,
filmdb.landmarkcinemas.com,Just a moment...,403,7051,filmdb.landmarkcinemas.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-06-14T00:00:00Z,2023-06-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c3630d3e92af0282f7c546884f93c567,b63c032256a5b150646d754cc5bdb8006d649c4cb5ec0532c481f6f24b5b895b,True,ctls,filmdb.landmarkcinemas.com,443,https://filmdb.landmarkcinemas.com:443,https,cloudflare,text/html,GET,104.20.50.71,/,-612983120,2606:4700:10::6814:3347,87,False,Cloudflare,cloudflare,True,
filmdepot.kinepolis.com,403 Blocked,403,1011,filmdepot.kinepolis.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-14T05:37:05Z,2023-07-13T05:37:04Z,CN=filmdepot.kinepolis.com,filmdepot.kinepolis.com,,filmdepot.kinepolis.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,878abdbf80ae9a1113b2d556b5754988,842b8b828a5d98995f9ab4317a8e15a65c3ed3ee5081cd873476a39e6e1974e4,,ctls,filmdepot.kinepolis.com,443,https://filmdepot.kinepolis.com:443,https,,text/html,GET,2.16.186.26,/,322758509,2a02:26f0:3500:12::1730:17bc,1,False,,,,
forum.kinepolis.ch,Invalid URL,400,209,forum.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,forum.kinepolis.ch,443,https://forum.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,1115824823,2a02:26f0:480:e::210:f113,8,False,,,,
forum.kinepolis.fr,Invalid URL,400,207,forum.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,forum.kinepolis.fr,443,https://forum.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1700258313,2a02:26f0:3500:12::1730:17ba,8,False,,,,
forum.kinepolis.lu,Invalid URL,400,208,forum.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,forum.kinepolis.lu,443,https://forum.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,825515094,2a02:26f0:3500:12::1730:178e,8,False,,,,
forums.kinepolis.ch,Invalid URL,400,207,forums.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,forums.kinepolis.ch,443,https://forums.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1289199499,2a02:26f0:3500:12::1730:178e,8,False,,,,
forums.kinepolis.lu,Invalid URL,400,209,forums.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,forums.kinepolis.lu,443,https://forums.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-1036382182,2a02:26f0:480:e::210:f105,8,False,,,,
foundationmedicine.com.sg.uat-fmi.preprod.opengarden.kinepolis.fr,Invalid URL,400,209,foundationmedicine.com.sg.uat-fmi.preprod.opengarden.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,foundationmedicine.com.sg.uat-fmi.preprod.opengarden.kinepolis.fr,443,https://foundationmedicine.com.sg.uat-fmi.preprod.opengarden.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-1573457523,2a02:26f0:480:e::210:f105,8,False,,,,
fr-cdn.kinepolis.com,403 Blocked,403,1011,fr-cdn.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,fr-cdn.kinepolis.com,443,https://fr-cdn.kinepolis.com:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-1321172762,2a02:26f0:780::5f65:36d3,1,False,HSTS,,,
fr.kinepolis.ch,Invalid URL,400,208,fr.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,fr.kinepolis.ch,443,https://fr.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1736706970,2a02:26f0:3500:12::1730:17ba,8,False,,,,
fr.kinepolis.lu,Invalid URL,400,208,fr.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,fr.kinepolis.lu,443,https://fr.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-1158188872,2a02:26f0:480:e::210:f105,8,False,,,,
full-cat-cdn.kinepolis.com,403 Blocked,403,1007,full-cat-cdn.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,full-cat-cdn.kinepolis.com,443,https://full-cat-cdn.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,562741258,2a02:26f0:3500:12::1730:17ba,1,False,HSTS,,,
full-es-cdn-dev.kinepolis.com,403 Blocked,403,1009,full-es-cdn-dev.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,full-es-cdn-dev.kinepolis.com,443,https://full-es-cdn-dev.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.27,/,2101708218,2a02:26f0:3500:12::1730:17bf,1,False,HSTS,,,
full-es-cdn.kinepolis.com,403 Blocked,403,1007,full-es-cdn.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,full-es-cdn.kinepolis.com,443,https://full-es-cdn.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1038056176,2a02:26f0:3500:12::1730:17ba,1,False,HSTS,,,
games.kinepolis.ch,Invalid URL,400,207,games.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,games.kinepolis.ch,443,https://games.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1986196301,2a02:26f0:3500:12::1730:178e,8,False,,,,
games.kinepolis.lu,Invalid URL,400,208,games.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,games.kinepolis.lu,443,https://games.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-802042951,2a02:26f0:3500:12::1730:17ba,8,False,,,,
gd.kinepolis.fr,Invalid URL,400,209,gd.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,gd.kinepolis.fr,443,https://gd.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.238.141,/,408170071,2a02:26f0:780::5f65:36d3,8,False,,,,
gemaskop.kinepolis.fr,Invalid URL,400,208,gemaskop.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,gemaskop.kinepolis.fr,443,https://gemaskop.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-60471815,2a02:26f0:480:e::210:f113,8,False,,,,
geoinfection.kinepolis.lu,Invalid URL,400,208,geoinfection.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,geoinfection.kinepolis.lu,443,https://geoinfection.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,670024796,2a02:26f0:3500:12::1730:17ba,8,False,,,,
