new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,mx,txt,cdn,cdn-name
,mdc.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-cnc1.qq.com, ns-os1.qq.com, ns-tel1.qq.com, ns-cmn1.qq.com",,,,
,mdevstat.qqlive.qq.com,"119.147.6.175, 14.17.27.165","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-9wmttp48.ias.tencent-cloud.net,,,,,
,mdm.3g.qq.com,124.156.189.176,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,"bench.mig.tencent-cloud.net, ins-gb03iop8.ias.tencent-cloud.net",,,,,
,mdnf.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,xajh.qq.com.cloud.tc.qq.com,,,,,
,mdv.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,me-summit.tencent.com,"43.152.29.19, 43.152.28.33, 43.152.29.12, 43.152.28.34, 101.33.11.88, 43.152.28.31, 43.152.28.32, 43.152.137.70, 203.205.224.26, 43.152.29.17, 43.152.28.35, 43.152.29.13, 43.152.28.36, 43.152.44.81, 43.152.29.14","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,"me-summit.tencent.com.cdn.dnsv1.com, o48bce5u.ovslegodl.sched.ovscdns.com",,,,,
,me.qq.com,203.205.219.231,"imqq.com, webmaster.imqq.com",NOERROR,,,,www.imqq.com,,,,,
,me.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,media.dreamreader.qq.com,220.194.95.152,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,media.game.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,media.news.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,media.om.qq.com,"129.226.107.66, 129.226.107.130","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,"2402:4e00:1020:1400:0:91d1:44b:d3d, 2402:4e00:1020:1400:0:91d1:408:1401",ins-tbylxprt.ias.tencent-cloud.net,,,,,
,media.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,media.studio.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,media.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mediainfo.sparta.html5.qq.com,183.47.126.43,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-gs11fsnd.ias.tencent-cloud.net,,,,,
,medialab.qq.com,203.205.254.177,"ns1.intlscdn.com, webmaster.intlscdn.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"medialab.qq.com.cdn.dnsv1.com, 5qdn9u4y.slt.sched.intlscdn.com",,,,,
,medialab.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,mmedia.tencent.com,,,,,
,mediapin.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,mediax.tencent.com,157.148.34.23,,NOERROR,,,,,,,,,
,medical-policy-qa.jarvislab.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,meego.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,meeting-live.tencent.com,,,NOERROR,,,,,,,,,
,meeting.qq.com,203.205.136.86,"ns-cdn1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,p1.tcdn.qq.com,,,,,
,meigui.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,meitan.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,http.qq.com,,,,,
,meiti.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,meng.gamebbs.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,meng.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mengjiang.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,menhera.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,meorder.tenpay.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-cmn1.qq.com, ns-os1.qq.com",,,,
,merchant.qq.com,,,NOERROR,,,,,,,,,
,mercury.tencent.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-gdc1hwno.ias.tencent-cloud.net,,,,,
,meta.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,metis.html5.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,metis.tencent.com,,,NOERROR,,,,,,,,,
,mf.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,mf2.nch5.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mff.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mfkp.html5.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,null.mig.tencent-cloud.net,,,,,
,mfkp.qq.com,101.227.133.167,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mfkp.qzapp.z.qq.com,61.129.7.73,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mfm.video.qq.com,129.226.107.33,"ns-open1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,ins-s0fvx0nk.ias.tencent-cloud.net,,,,,
,mft.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,mfwz.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mg3.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mga.qq.com,203.205.219.232,,NOERROR,,,,,"ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com",,,,
,mgame.elec.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-3wfem79l.ias.tencent-cloud.net,,,,,
,mgame.minigame.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mgc.qq.com,,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"dso.qq.com.cloud.tc.qq.com, mgc.qq.com.x2.sched.dcloudstc.com",,,,,
,mgp.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,mh.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,mhb.mho.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mhgj.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"mhgj.qq.com.cloud.tc.qq.com, mhgj.qq.com.x2.sched.dcloudstc.com",,,,,
,mho.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cnc1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,mi.cloud.tencent.com,"106.55.123.123, 106.55.209.67","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mi.dnspod.cn,"106.55.123.123, 106.55.209.67","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,
,mi.gdt.qq.com,203.205.254.156,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2408:80f1:31:10::4f,,,,,,
,mi.qq.com,"106.55.209.67, 106.55.123.123",,NOERROR,,,,,,,,,
,mia.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,miandan.qq.com,"43.135.106.212, 43.135.106.42","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-8qtdsikb.ias.tencent-cloud.net,"ns-cmn1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-tel1.qq.com",,,,
,miaobi.qq.com,157.255.245.90,"ns1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,miaobi7.qq.com,157.255.245.90,,NOERROR,,,,,,,,,
,miaomiao.qq.com,"43.135.106.77, 43.135.106.65","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-vcyx4d1y.ias.tencent-cloud.net,,,,,
,miaosha.game.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,micro.map.qq.com,"43.135.106.201, 43.135.106.241","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-b39x1iwe.ias.tencent-cloud.net,,,,,
,microsoft.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-cmn1.qq.com, ns-os1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,mid.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,midas.finance.cloud.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,midas.qq.com,"14.18.161.53, 113.96.213.104","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,midas.tencent.com,"113.96.213.104, 14.18.161.53","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,midas.qq.com,,,,,
,midas.weixiao.qq.com,124.223.124.68,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,"311266968f1153069a2db46560b7a5dd.qcloudzygj.com, a0f8a6395dfdcd80-cl2.qcloudwzgj.com","ns4.dnsv3.com, ns3.dnsv3.com",,,,
,middle.html5.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,middle.tgp.qq.com,203.205.254.177,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mie.qq.com,,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-c31e2i6l.ias.tencent-cloud.net,,,,,
,migmkt.3g.qq.com,0.0.0.1,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,True,0.0.0.1,,sparta.qb.mig.tencent-cloud.net,,,,,
,migong.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,miku.qq.com,203.205.137.236,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"miku.qq.com.cloud.tc.qq.com, miku.qq.com.sched.ssd.tdnsv6.com",,,,,
,mil.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,milo.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,milo.qq.com.cloud.tc.qq.com,,,,,
,mim.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,mind.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mingxing.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mini.html5.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mini.pay.qq.com,"119.147.15.20, 183.60.15.22","qq.com, webmaster.qq.com, ns-open1.qq.com",NOERROR,,,"240e:ff:f100:1006::71, 240e:ff:f100:1006::6f","pay.qq.com, payqq.msf.tencent-cloud.com",,,,,
,mini.qq.com,129.226.107.210,"qq.com, webmaster.qq.com",NOERROR,,,,ins-yrvjkvl3.ias.tencent-cloud.net,,,,,
,mini2015.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-0xkq1xwj.ias.tencent-cloud.net,,,,,
,miniapp.html5.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,miniapp.map.qq.com,"121.14.76.247, 121.14.76.43, 121.14.78.51","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-8q54t9ex.ias.tencent-cloud.net,,,,,
,miniapp.xyapi.game.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minico.qq.com,220.194.116.57,,NOERROR,,,2408:8711:10:10::55,,,,,,
,minigame.guangzi.qq.com,140.207.120.102,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minigame.kohsocialapp.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,minigame.ty.qq.com,101.91.21.96,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minigame.weixin.qq.com,"203.205.232.110, 203.205.239.154","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,mpv6.weixin.qq.com,,,,,
,minigamecgi.qq.com,157.255.245.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minigameimg.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"minigameimg.tc.qq.com, minigameimg.qq.com.x2.sched.dcloudstc.com",,,,,
,minigamepre.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,minigamepre.guangzi.qq.com,129.226.106.3,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minigametest.guangzi.qq.com,153.3.150.96,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,minisite2012.qq.com,129.226.107.210,"ns1.qq.com, webmaster.qq.com, ns-open1.qq.com",NOERROR,,,"2402:4e00:1430:1301:0:91cd:e83:768e, 2402:4e00:1430:1301:0:91cd:d92:5980","mini2015.qq.com, ins-0xkq1xwj.ias.tencent-cloud.net",,,,,
,mir3.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"mir3.qq.com.cloud.tc.qq.com, mir3.qq.com.x2.sched.dcloudstc.com",,,,,
,mirrorlist.tlinux.qq.com,,,NOERROR,,,,,,,,,
,mirrors.cloud.tencent.com,"43.152.28.32, 43.152.28.33, 43.152.28.35, 43.152.29.14, 43.152.137.70, 43.152.28.34, 43.152.28.36, 43.152.29.19, 101.33.11.88, 43.152.29.12, 203.205.224.26, 43.152.28.31, 43.152.44.81, 43.152.29.13, 43.152.29.17","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,"mirrors.cloud.tencent.com.cdn.dnsv1.com, 14io0gsu.ovslegodl.sched.ovscdns.com",,,,,
,mirrors.tencent.com,"101.33.11.110, 101.33.11.29","ns-tel1.qq.com, webmaster.qq.com, ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,"mirrors.tencent.com.cdn.dnsv1.com.cn, gyw4zcu4.tweb.sched.ovscdns.com",,,,,
,mirs.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"mirs.qq.com.cloud.tc.qq.com, mirs.qq.com.x2.sched.dcloudstc.com",,,,,
,misc.wcd.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,miying.qq.com,"43.135.106.65, 43.135.106.77","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-ncp5dbpm.ias.tencent-cloud.net,,,,,
,mj.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"tianmei.qq.com.cloud.tc.qq.com, ccs.qq.com.x2.sched.dcloudstc.com",,,,,
,mjfx.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mjing.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-nb4jh3v8.ias.tencent-cloud.net,,,,,
,mjzl.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mk.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mk.qq.com,,,NOERROR,,,,,,,,,
,mk.s.tencent.com,"43.135.106.184, 43.135.106.117","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-9rpfrcdx.ias.tencent-cloud.net,,,,,
,mk.tencent.com,"101.33.29.110, 43.175.22.26, 211.152.137.25, 43.175.22.27, 211.152.136.15, 43.175.22.24, 43.175.22.25","ns1.ovscdns.com, webmaster.ovscdns.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"mk.tencent.com.dsa.dnsv1.com, 2014762.e0.sched.ovscdns.com",,,,,
,mklr.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mkt.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,ml.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mlextshort.weixin.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mlminorshort.weixin.qq.com,"220.171.138.13, 220.171.138.69","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mlshort.weixin.qq.com,"203.205.254.42, 203.205.254.100","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,mlextshort.weixin.qq.com,,,,,
,mlsupport.weixin.qq.com,"220.171.138.13, 220.171.138.69","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,mlminorshort.weixin.qq.com,,,,,
,mm.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mm.dingdang.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mm.tencent.com,101.32.212.247,,NOERROR,,,,,,,,,
,mm.v.qq.com,"129.226.102.81, 43.129.254.79","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-gqbokncg.ias.tencent-cloud.net,,,,,
,mm2.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mma.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mmatest.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
,mmd.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mmedia.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mmgr.3g.qq.com,124.156.189.176,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,"bench.mig.tencent-cloud.net, ins-gb03iop8.ias.tencent-cloud.net",,,,,
,mms.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mnsj.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mo.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,mo.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,moa-log.oa.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,moa.tencent.com,43.135.105.111,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,name.moa.tencent.com,,,,,
,moa4.oa.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"mobile.rio.tencent.com, idcw.rio.tencent.com",,,,,
,moasso.oa.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,name.moa.tencent.com,,,,,
,mob.exmail.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mob.imap.exmail.qq.com,43.154.252.250,"ns1.wechatos.net, webmaster.wechatos.net, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"exmail.qq.com, exmail.wechatos.net",,,,,
,mob.mail.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mob.pop.exmail.qq.com,43.154.252.250,"ns1.wechatos.net, webmaster.wechatos.net, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"exmail.qq.com, exmail.wechatos.net",,,,,
,mob.smtp.exmail.qq.com,43.154.252.250,"ns1.wechatos.net, webmaster.wechatos.net, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"exmail.qq.com, exmail.wechatos.net",,,,,
,moba.qq.com,,,NOERROR,,,,,,,,,
,mobile.map.qq.com,124.156.189.176,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,"map-sz.mig.tencent-cloud.net, ant.mig.tencent-cloud.net, bench.mig.tencent-cloud.net, ins-gb03iop8.ias.tencent-cloud.net",,,,,
,mobile.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,mobile.qzone.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,"240d:c000:2010:1807:0:96e0:24ba:57a2, 240d:c000:2010:1807:0:96e0:24c3:7b40",ins-e7827ycz.ias.tencent-cloud.net,,,,,
,mobile.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mobile.video.qq.com,129.226.102.98,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-yag3g2e3.ias.tencent-cloud.net,,,,,
,mobile1.map.qq.com,0.0.0.1,"ns-open1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,null.mig.tencent-cloud.net,,,,,
,mobileqq.finance.qq.com,"203.205.235.243, 203.205.254.144","qq.com, webmaster.qq.com",NOERROR,,,,proxy.finance.qq.com,,,,,
,mobileqq.qt.finance.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mobilevpn.ioa.tencent.com,157.255.173.198,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,mobilevpn.oa.tencent.com,43.135.105.111,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,name.moa.tencent.com,,,,,
,mod.tgp.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,moe.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,mojie.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,moka.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,moli.qq.com,203.205.234.24,"ns-cdn1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,"moli.qq.com.cloud.tc.qq.com, x2.tcdn.qq.com",,,,,
,momi.qq.com,182.50.10.31,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,money.finance.qq.com,"129.226.102.190, 129.226.106.167","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-fdw8y42b.ias.tencent-cloud.net,,,,,
,moni.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,moni.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,monica.tencent.com,0.0.0.1,"ns1.qq.com, webmaster.tencent.com",NOERROR,True,0.0.0.1,,,,,,,
,monitor-feedback.dnspod.cn,203.195.189.14,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,
,monitor-youmall.cloud.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,monitor.cloud.tencent.com,175.24.218.115,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,monitor.dnspod.cn,106.55.127.201,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,
,monitor.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,monitoring.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,monkey.qq.com,111.230.163.170,,NOERROR,,,,,,,,,
,monster.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,moo.qq.com,"203.205.137.72, 203.205.137.58, 203.205.137.227, 203.205.137.181","ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"moo.qq.com.cloud.tc.qq.com, moo.qq.com.sched.legopic1.tdnsv6.com",,,,,
,mop.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mori.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,mos.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
,moss.qq.com,58.250.136.22,,NOERROR,,,,,,,,,
,mou.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,mouse.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
,move6.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,movie.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,movie.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,movie.timi.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,movie.vip.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,piao.qq.com,,,,,
,mow.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
