new,host,a,soa,status_code,cdn,cdn-name,aaaa,cname,ns,txt,has_internal_ips,internal_ips,mx,caa
[x],test.cbps.canon.com,3.137.35.213,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,cbps.canon.com,"nydns08.cusa.canon.com, nydns07.cusa.canon.com, svadns4.cusa.canon.com, svadns3.cusa.canon.com","v=DMARC1; p=quarantine; sp=quarantine; pct=100; aspf=r; fo=1; ri=3600; rua=mailto:CBPS-dmarc_report@cbps.canon.com; ruf=mailto:CBPS-dmarc_report@cbps.canon.com, v=spf1 ip4:13.111.73.95 ip4:146.184.162.94 ip4:146.184.162.95 ip4:63.131.136.112 ip4:63.131.126.122 ip4:216.50.132.52 ip4:67.92.217.30 ip4:18.213.56.201 , ip4:34.193.90.240 ip4:65.221.8.29/32 ip4:65.221.12.128/32 ip4:65.221.12.148/32 ip4:20.119.174.191/32 ip4:20.230.106.230/32 ip4:20.114.186.35/32 ip4:20.119.207.133/32 , ip4:20.1.128.197/32 ip4:20.10.24.226/32 ip4:20.96.12.43/32 ip4:20.1.130.13/32 ip4:198.245.81.0/24 ip4:136.147.176.0/24 ip4:13.111.0.0/16 ip4:136.147.182.0/24 ip4:136.147.135.0/24 , ip4:199.122.123.0/24 include:_spf.salesforce.com include:spf.protection.outlook.com include:sparkpostmail.com include:sendgrid.net include:mx.benefitfocus.com -all, smartsheet-site-validation=QOJYz0ZtHeNp7ZSFgMGBh-3qR3quXZ4Z, teamviewer-sso-verification=1feed749f3dd47c488cf942d1b965f33",,,cbps-canon-com.mail.protection.outlook.com,
[x],test.register.expo.usa.canon.com,162.223.134.131,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],thad-aa0001.api-stg.esb.usa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],thad-aa0001.api.esb.usa.canon.com,146.184.161.249,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],theloop.csa.canon.com,"3.209.163.128, 18.210.41.247","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"us-public-lb-cust-canonsa.interactgo.com, us-cell-009-lb-001.interactgo.com, us-cell-009-lb-001-470165359.us-east-1.elb.amazonaws.com",,,,,,
[x],thinkinkdigital.usa.canon.com,146.184.161.19,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,usa.canon.com,"svadns3.cusa.canon.com, svadns4.cusa.canon.com, nydns08.cusa.canon.com, nydns07.cusa.canon.com","pardot1009522=bec410025fdac3994fc15d8af7968af5a41998c2c50a391b8d595cd97349dcf5, google-site-verification=Q8F5Ew9HWFO8ZLb-u7oAY6EVuvxcszmLATuYgS3klos",,,,
[x],trashmail1.cusa.canon.com,146.184.6.100,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,trashmail1.cusa.canon.com,
[x],traveler.usa.canon.com,146.184.161.14,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],travelexpensecusadv.cusa.canon.com,52.186.71.144,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,travelexpensecusadv.cloudapp.net,,,,,,
[x],travelexpensecusapr.cusa.canon.com,13.90.202.108,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,travelexpensecusapr.cloudapp.net,,,,,,
[x],travelexpensecusaqa.cusa.canon.com,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,travelexpensecusaqa.cloudapp.net,,,,,,
[x],travelexpensepr.cusa.canon.com,146.184.161.73,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],travelexpenseqa.cusa.canon.com,146.184.161.77,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],uam.cusa.canon.com,146.184.161.171,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],ufm.cbps.canon.com,216.50.132.244,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],unbe.sxg.cusa.canon.com,,,NOERROR,,,,sxgnbeelb05-1765561252.ap-northeast-1.elb.amazonaws.com,,,,,,
[x],upload-photos.dtp-community.qa.usa.canon.com,35.190.28.38,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],upload-photos.dtp-community.stg.usa.canon.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],uploads-svc.dtp-community.usa.canon.com,34.102.225.103,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],uploads.dtp-community.devint.usa.canon.com,34.98.97.57,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],uploads.dtp-community.stg.usa.canon.com,35.227.205.75,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],uploads.dtp-community.usa.canon.com,34.102.225.103,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],usa.canon.com,146.184.161.19,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"svadns3.cusa.canon.com, nydns07.cusa.canon.com, nydns08.cusa.canon.com, svadns4.cusa.canon.com","pardot1009522=bec410025fdac3994fc15d8af7968af5a41998c2c50a391b8d595cd97349dcf5, google-site-verification=Q8F5Ew9HWFO8ZLb-u7oAY6EVuvxcszmLATuYgS3klos",,,,
[x],users.dtp-community.devint.usa.canon.com,34.98.97.57,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],users.dtp-community.qa.usa.canon.com,35.190.28.38,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],users.dtp-community.stg.usa.canon.com,35.227.205.75,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],users.dtp-community.usa.canon.com,34.102.225.103,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],utilities.myprofile.americas.canon.com,34.120.229.174,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],vaarprx.cusa.canon.com,146.184.154.37,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,vaarcotproxy.cusa.canon.com,,,,,,
[x],vaftp01.cusa.canon.com,146.184.153.36,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vamspr10.cusa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vamsqa01.cusa.canon.com,146.184.154.24,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vamsqa02.cusa.canon.com,146.184.154.25,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vamsqa154.cusa.canon.com,,,NOERROR,,,,,,,,,,
[x],vamsut126.corp.cusa.canon.com,,,NOERROR,,,,,,,,,,
[x],varhdns3.cusa.canon.com,"146.184.152.102, 146.184.162.24, 146.184.162.25, 146.184.152.101, 146.184.152.100","mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"svadns3.cusa.canon.com, nydns08.cusa.canon.com, svadns4.cusa.canon.com, nydns07.cusa.canon.com",,,,,
[x],varhdz05.cusa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vass004.cusa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasudz02.cusa.canon.com,146.184.153.57,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasupr23.cusa.canon.com,146.184.153.62,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasupr27.cusa.canon.com,"146.184.153.64, 146.184.162.24, 146.184.162.25, 146.184.152.101, 146.184.152.100","mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"svadns4.cusa.canon.com, svadns3.cusa.canon.com, nydns08.cusa.canon.com, nydns07.cusa.canon.com",,,,,
[x],vasupr40.cusa.canon.com,146.184.153.42,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasupr41.cusa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasuqa01.cusa.canon.com,146.184.153.44,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vasuqa02.cusa.canon.com,146.184.153.45,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vaxsurvey.csa.canon.com,146.184.152.243,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vicustomerportal.vi.cusa.canon.com,146.184.163.140,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],view.latam.cla.canon.com,13.111.236.28,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],viigallery.usa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vpn1.ciis.canon.com,146.184.160.182,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],vpn2.ciis.canon.com,146.184.160.203,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],warranty.mycanon.usa.canon.com,34.102.160.245,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],wcnapd1.cusa.canon.com,"146.184.162.240, 146.184.162.24, 146.184.162.25, 146.184.152.101, 146.184.152.100","mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"nydns08.cusa.canon.com, nydns07.cusa.canon.com, svadns3.cusa.canon.com, svadns4.cusa.canon.com",,,,,
[x],wcnapd2.cusa.canon.com,"146.184.162.146, 146.184.162.24, 146.184.162.25, 146.184.152.101, 146.184.152.100","mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"svadns3.cusa.canon.com, svadns4.cusa.canon.com, nydns08.cusa.canon.com, nydns07.cusa.canon.com",,,,,
[x],web.devint.mycanon.cusa.canon.com,,,NOERROR,,,,,,,,,,
[x],webqa.usa.canon.com,"23.50.52.41, 23.50.52.33","n0dsca.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,"2600:1407:21::1732:3429, 2600:1407:21::1732:3421","webqa.usa.canon.com.edgekey-staging.net, e33998.dsca.akamaiedge-staging.net",,,,,,
[x],webservice.csa.canon.com,146.184.161.162,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],webservice.dev.csa.canon.com,146.184.161.130,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],webservice.tst.csa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.bringit.usa.canon.com,146.184.161.19,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,"bringit.usa.canon.com, usa.canon.com","nydns07.cusa.canon.com, nydns08.cusa.canon.com, svadns4.cusa.canon.com, svadns3.cusa.canon.com","pardot1009522=bec410025fdac3994fc15d8af7968af5a41998c2c50a391b8d595cd97349dcf5, google-site-verification=Q8F5Ew9HWFO8ZLb-u7oAY6EVuvxcszmLATuYgS3klos",,,,
[x],www.canon.com,"13.226.153.26, 13.226.153.120, 13.226.153.87, 13.226.153.47","ns-774.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,df5dp4a5o2vt7.cloudfront.net,"ns-1439.awsdns-51.org, ns-1855.awsdns-39.co.uk, ns-195.awsdns-24.com, ns-774.awsdns-32.net",,,,,
[x],www.canonalumniconnection.cusa.canon.com,146.184.152.181,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,canonalumniconnection.cusa.canon.com,,,,,,
[x],www.canonamigos.cusa.canon.com,146.184.161.117,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,canonamigos.cusa.canon.com,,,,,,
[x],www.carepak.canon.com,,"01.dnsv.jp, hostmaster.dnsv.jp",NOERROR,,,,carepak.canon.com,,,,,,
[x],www.cbps.canon.com,3.137.35.213,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,cbps.canon.com,"nydns08.cusa.canon.com, nydns07.cusa.canon.com, svadns4.cusa.canon.com, svadns3.cusa.canon.com","teamviewer-sso-verification=1feed749f3dd47c488cf942d1b965f33, smartsheet-site-validation=QOJYz0ZtHeNp7ZSFgMGBh-3qR3quXZ4Z, v=spf1 ip4:13.111.73.95 ip4:146.184.162.94 ip4:146.184.162.95 ip4:63.131.136.112 ip4:63.131.126.122 ip4:216.50.132.52 ip4:67.92.217.30 ip4:18.213.56.201 , ip4:34.193.90.240 ip4:65.221.8.29/32 ip4:65.221.12.128/32 ip4:65.221.12.148/32 ip4:20.119.174.191/32 ip4:20.230.106.230/32 ip4:20.114.186.35/32 ip4:20.119.207.133/32 , ip4:20.1.128.197/32 ip4:20.10.24.226/32 ip4:20.96.12.43/32 ip4:20.1.130.13/32 ip4:198.245.81.0/24 ip4:136.147.176.0/24 ip4:13.111.0.0/16 ip4:136.147.182.0/24 ip4:136.147.135.0/24 , ip4:199.122.123.0/24 include:_spf.salesforce.com include:spf.protection.outlook.com include:sparkpostmail.com include:sendgrid.net include:mx.benefitfocus.com -all, v=DMARC1; p=quarantine; sp=quarantine; pct=100; aspf=r; fo=1; ri=3600; rua=mailto:CBPS-dmarc_report@cbps.canon.com; ruf=mailto:CBPS-dmarc_report@cbps.canon.com",,,cbps-canon-com.mail.protection.outlook.com,
[x],www.ces-show.usa.canon.com,146.184.152.124,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.cfs.canon.com,146.184.161.38,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.ciis.canon.com,146.184.161.101,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.cits.canon.com,146.184.162.98,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.cna-isg.cusa.canon.com,"146.184.162.44, 146.184.162.24, 146.184.162.25, 146.184.152.101, 146.184.152.100","mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,"svadns3.cusa.canon.com, nydns07.cusa.canon.com, nydns08.cusa.canon.com, svadns4.cusa.canon.com",,,,,
[x],www.cna.cusa.canon.com,146.184.162.57,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.csa.canon.com,146.184.161.34,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.cusa.canon.com,146.184.161.19,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.cvi.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.developersupport.canon.com,146.184.6.140,"01.dnsv.jp, hostmaster.dnsv.jp",NOERROR,,,,,,,,,,
[x],www.ecarepak.usa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,seeimpossible.usa.canon.com,,,,,,
[x],www.encuesta.3.cla.canon.com,185.5.127.182,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.ereturn.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.explore-lenses.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.expo.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.glassfirst.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,glassfirst.usa.canon.com,,,,,,
[x],www.gridservicesstage.cusa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.hf.usa.canon.com,"2.16.241.85, 2.16.241.78","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:480:d::210:f155, 2a02:26f0:480:d::210:f14e","www.hf.usa.canon.com.edgekey.net, e33998.dsca.akamaiedge.net",,,,,,
[x],www.imageformularewards.usa.canon.com,146.184.152.65,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.isgcampaigncentral.usa.canon.com,137.66.32.41,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,isgcampaigncentral.usa.canon.com,,,,,,
[x],www.isgmarketing.cusa.canon.com,146.184.161.79,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,"isgcentral.cusa.canon.com, partners.usa.canon.com",,,,,,
[x],www.learn.usa.canon.com,,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,learn.usa.canon.com,,,,,,
[x],www.mycanonconnection.usa.canon.com,146.184.161.100,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,partnernet.usa.canon.com,,,,,,
[x],www.mycfs.cfs.canon.com,146.184.161.153,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.networkcameras.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,seeimpossible.usa.canon.com,,,,,,
[x],www.partnernet.usa.canon.com,146.184.161.100,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,partnernet.usa.canon.com,,,,,,
[x],www.partners.usa.canon.com,146.184.161.79,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,partners.usa.canon.com,,,,,,
[x],www.print.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,"print.usa.canon.com, ereturn.usa.canon.com",,,,,,
[x],www.printinginnovations.cusa.canon.com,146.184.152.181,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,printinginnovations.cusa.canon.com,,,,,,
[x],www.seeimpossible.usa.canon.com,146.184.161.195,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.shop.csa.canon.com,45.223.139.70,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,"shop.csa.canon.com, 7lwyuhh.impervadns.net",,,,,,
[x],www.shop.usa.canon.com,146.184.170.27,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.solutions.canon.com,146.184.161.100,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.support.cusa.canon.com,146.184.161.48,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.techsupport.cusa.canon.com,146.184.163.130,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.techsupportdev.cusa.canon.com,149.96.30.108,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,canoncsmdev.service-now.com,,,,,,letsencrypt.org
[x],www.techsupportpp.cusa.canon.com,149.96.30.108,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,canoncsm.service-now.com,,,,,,
[x],www.techsupportstage.cusa.canon.com,149.96.46.108,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,canoncsmtest.service-now.com,,,,,,
[x],www.techsupportxt.cusa.canon.com,146.184.163.130,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],www.thinkinkdigital.usa.canon.com,146.184.161.19,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,usa.canon.com,"nydns07.cusa.canon.com, nydns08.cusa.canon.com, svadns3.cusa.canon.com, svadns4.cusa.canon.com","google-site-verification=Q8F5Ew9HWFO8ZLb-u7oAY6EVuvxcszmLATuYgS3klos, pardot1009522=bec410025fdac3994fc15d8af7968af5a41998c2c50a391b8d595cd97349dcf5",,,,
[x],www.usa.canon.com,"23.64.12.19, 23.64.12.16","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.usa.canon.com.edgekey.net, e124465.x.akamaiedge.net",,,,,,
[x],www.video-media.usa.canon.com,"96.6.42.187, 96.6.42.153","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.usa.canon.com.edgekey.net, e124465.x.akamaiedge.net",,,,,,
[x],www.webprod.usa.canon.com,"92.123.133.181, 92.123.133.138","n0cn.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:500::215:8449, 2a02:26f0:500::215:8452","www.webprod.usa.canon.com.edgekey.net, e33998.dsca.akamaiedge.net, e33998.dsca.akamaiedge.net.0.1.cn.akamaiedge.net",,,,,,
[x],www.webtest.usa.canon.com,"62.115.252.16, 80.239.137.162","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.webtest.usa.canon.com.edgekey.net, e33998.x.akamaiedge.net",,,,,,
[x],yoursecondshot.usa.canon.com,184.106.1.226,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
[x],zuora.api.esb-stg.usa.canon.com,146.184.161.164,"mvhost.cusa.canon.com, postmaster.cusa.canon.com",NOERROR,,,,,,,,,,
