new,host,a,soa,ns,status_code,mx,cname,aaaa,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa
,aps-control.net.de.o2.com,82.113.122.106,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,aps-sac.net.de.o2.com,82.113.122.107,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,are-e2e2.o2online.de,82.113.101.176,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,as.base.de,85.114.159.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,aspdocu.o2.de,82.113.101.135,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,asterix.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, mailer40.netzclub.net",,,,,,,,
,atr.blau.de,"89.202.47.103, 89.202.47.104, 89.202.47.102, 89.202.47.101","anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,atr.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,auction.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx3.googlemail.com, aspmx.l.google.com, mailer40.netzclub.net, aspmx2.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com",,,,,,,,
,aufladen.ayyildiz.de,"18.165.183.88, 18.165.183.82, 18.165.183.60, 18.165.183.129","ns-223.awsdns-27.com, awsdns-hostmaster.amazon.com","ns-1291.awsdns-33.org, ns-1671.awsdns-16.co.uk, ns-223.awsdns-27.com, ns-712.awsdns-25.net",NOERROR,,d1lolx3kfv36ax.cloudfront.net,,True,cloudfront,,,,
,aura-genesys-connector.int.4pls.telefonica.de,20.54.37.102,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,aura-genesys-connector.pre.4pls.telefonica.de,51.124.64.16,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,aura-login-link-shortener.int.4pls.telefonica.de,20.54.37.102,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,aura-secure-forms-agent.int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-int.aurasa.telefonica.de,,,,,,,
,aura-secure-forms-agent.pre.aurasa.telefonica.de,20.93.72.51,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-pre.aurasa.telefonica.de,,,,,,,
,aura-secure-forms-agent.prod.aurasa.telefonica.de,51.124.56.186,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,aura-secure-forms-customer.pre.aurasa.telefonica.de,20.93.72.51,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-pre.aurasa.telefonica.de,,,,,,,
,aura.o2online.de,213.95.36.172,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,aurasa-mgmt-portal.int.4pls.telefonica.de,20.54.37.102,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,aurasa-mgmt-portal.pre.4pls.telefonica.de,51.124.64.16,"ns.mediaways.net, hostmaster.telefonica.de","ns-2.mediaways.net, ns.mediaways.net, ns-3.mediaways.net",NOERROR,,,,True,azure,,,,
,auth-ct-int.iam.telefonica.de,"10.170.37.137, 10.170.37.149","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-e2e2-cs-eiam-web-alb-1-1794220401.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.37.137, 10.170.37.149",
,auth-e2e1-int.iam.telefonica.de,"10.170.37.149, 10.170.37.137","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-e2e2-cs-eiam-web-alb-1-1794220401.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.37.149, 10.170.37.137",
,auth-e2e2-int.iam.telefonica.de,"10.170.37.137, 10.170.37.149","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-e2e2-cs-eiam-web-alb-1-1794220401.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.37.137, 10.170.37.149",
,auth-int.iam.telefonica.de,"10.170.22.218, 10.170.22.202","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,internal-prod-cs-eiam-alb-554924385.eu-central-1.elb.amazonaws.com,,,,,True,"10.170.22.218, 10.170.22.202",
,autodiscover.blau.de,85.182.242.35,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,autodiscover.o2.com,"158.230.201.23, 158.230.101.55","n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,av.blau.de,85.182.242.34,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,av.o2.com,158.230.101.203,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,avg-anti-virus-free.it-sim-karte-aktivierung.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,,
,avs.o2online.de,82.113.101.212,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,avs.ref.o2online.de,82.113.101.213,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,aww.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, mailer40.netzclub.net",,,,,,,,
,b.o2.de,167.233.12.81,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,b6e94e0856065bd21601b5cfa4e8646e.sf-int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-int.aurasa.telefonica.de,,,,,,,
,backend.aurasa.telefonica.de,51.124.56.186,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,backend.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,bako2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,v=spf1 -all,,,
,base.de,213.95.36.173,"ns1.o2online.de, domain-de.o2.com","ns2.o2online.de, ns1.o2online.de, ns3.o2online.de",NOERROR,telefonicacorp.mail.protection.outlook.com,,,,,"v=spf1 mx ip4:212.23.97.0/24 ip4:194.245.140.30 ip4:85.214.26.35 ip4:194.245.149.241 ip4:194.245.149.242 ip4:82.113.101.0/24 ip4:185.58.2.1 ip4:185.58.2.171 include:telefonica.com include:sharepointonline.com ptr:aax2.net include:spf.servicemail24.de, 6tnnk6lfgfyg75l9w9x84hft5hr703n0, MS=ms57105697",,,
,basecamp.base.de,116.203.166.194,"ns.mediaways.net, hostmaster.telefonica.de","ns-3.mediaways.net, ns-2.mediaways.net, ns.mediaways.net",NOERROR,,basecamp.telefonica.de,2a01:4f8:1c0c:816b::1,,,,,,
,basecamp.telefonica.de,116.203.166.194,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,2a01:4f8:1c0c:816b::1,,,,,,
,bau.o2.de,37.120.178.112,"ns1.first-ns.de, postmaster.robot.first-ns.de",,NOERROR,,wm.whyoo.net,,,,,,,
,bcm.telefonica.de,82.113.112.209,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,bender.sg.de.o2.com,82.113.116.32,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta-apps.alditalk-kundenbetreuung.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,beta-apps-to.o2online.de,,,,,,,
,beta-apps.ayyildiz.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta-apps.blau.de,82.113.101.238,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,beta-apps-tn.o2online.de,,,,,,,
,beta-apps.o2online.de,82.113.101.238,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta-apps.ortelmobile.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,beta-apps-to.o2online.de,,,,,,,
,beta-apps.whatsappsim.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,beta-apps-to.o2online.de,,,,,,,
,beta-static2.dsl.o2.de,82.113.101.240,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,beta.dsl.o2online.de,,,,,,,
,beta.apps.o2online.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta.dsl.o2.de,82.113.101.240,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta.dsl.o2online.de,82.113.101.240,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,beta.lab.o2online.de,,"ns-697.awsdns-23.net, awsdns-hostmaster.amazon.com","ns-1360.awsdns-42.org, ns-1996.awsdns-57.co.uk, ns-492.awsdns-61.com, ns-697.awsdns-23.net",NOERROR,,,,,,,,,
,beta.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"mailer40.netzclub.net, alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com",,,,,,,,
,bicsuite-ods-prod.telefonica.de,"10.170.74.228, 10.170.74.199","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",,NOERROR,,ODS-LB-BICSUITE-b6a446c3854233e5.elb.eu-central-1.amazonaws.com,,,,,True,"10.170.74.228, 10.170.74.199",
,bicsuite-ods-test.telefonica.de,"10.170.74.142, 10.170.74.184","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",,NOERROR,,ODS-LB-BICSUITE-14d38d578d9df5c8.elb.eu-central-1.amazonaws.com,,,,,True,"10.170.74.142, 10.170.74.184",
,billmanager.o2business.de,213.155.74.10,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,billmanager.wip.o2online.de,"164.90.244.158, 159.89.244.183","ns1.perfectdomain.com, hostmaster.perfectdomain.com",,NOERROR,,,,,,,,,
,blackberry.cz.o2.com,,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,blog-preprod.telefonica.de,213.95.181.13,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,blog.de.o2.com,88.198.8.5,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,blog.telefonica.de,213.95.181.12,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,www.telefonica.de,2001:780:138:547::d55f:b50c,,,,,,
,blueinsider.o2.de,195.177.34.193,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"gate4.agencynet.de, gate3.agencynet.de, gate2.agencynet.de, gate1.agencynet.de",,,,,,,,
,bof.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, mailer40.netzclub.net, aspmx.l.google.com, alt1.aspmx.l.google.com",,,,,,,,
,bonus.cz.o2.com,212.65.214.74,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,botplatform.912.telefonica.de,194.116.168.50,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,botplatform.stg.telefonica.de,18.198.240.43,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,br.de.o2.com,213.191.73.219,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,briefingportal.telefonica.de,80.72.135.34,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,business-sales.telefonica.de,"213.133.104.68, 62.52.156.92, 213.191.76.196, 62.52.156.84","ns1.telefonica.de, hostmaster.telefonica.de","ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",NOERROR,www68.your-server.de,,2a01:4f8:d0a:2774::2,,,v=spf1 +a +mx ?all,,,
,business-security.o2online.de,84.17.167.18,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,businesshardware.o2online.de,217.111.103.52,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,businessiot.telefonica.de,3.68.250.71,"ns.mediaways.net, hostmaster.telefonica.de","ns-2.mediaways.net, ns.mediaways.net, ns-3.mediaways.net",NOERROR,,,,,,,,,
,businesstalk.o2online.de,217.111.103.45,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,google-site-verification=DsPqRdgqYrK_aj9mOE2485TwdvOW-cRprnqrnYQ_vt0,,,
,buy.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx3.googlemail.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com, mailer40.netzclub.net",,,,,,,,
,byodpreprod.de.o2.com,82.113.112.205,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c0.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c00.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-0.performance.o2.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-1.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-2.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-3.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-4.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-5.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1-8.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c1.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c11.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c12.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c13.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c15.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c16.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c19.performance.o2.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c2-0.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c2-2.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c2-6.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c2.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c22.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c23.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c24.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c28.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c3-2.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c3-8.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c3-9.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c3.20.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c3.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c31e48ec242113b281ab471a87c3ba30.int.aurasa.telefonica.de,20.54.37.102,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,c34.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c35.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c4.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c6.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c7.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c78.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c8.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c91.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c94.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,c96.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ca.cz.o2.com,160.218.168.92,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,ca.de.o2.com,10.193.17.207,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,True,10.193.17.207,
,camp.base.de,194.245.140.16,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,campaign-manager-api-stage.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,campaign-manager-dev.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,campaign-manager-stage.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,campaign-manager.netzclub.net,"62.216.162.10, 185.159.110.7","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,canal.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx.l.google.com, mailer40.netzclub.net, alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com, alt2.aspmx.l.google.com",,,,,,,,
,cando-decoded.o2.de,80.146.253.182,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cando.de.o2.com,213.95.181.12,"ns1.o2online.de, domain-de.o2.com","ns2.o2online.de, ns3.o2online.de, ns1.o2online.de",NOERROR,"dmmlw-seg-01.o2.com, cluster-d.mailcontrol.com, dmmlw-seg-02.o2.com, cluster-f.mailcontrol.com",de.o2.com,2001:780:138:547::d55f:b50c,,,,,,
,cando.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,www.o2online.de,,,,,,,
,cardggscpr01.gs.o2.com,158.230.100.92,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,casting.ayyildiz.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,casting.base.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cci.blau.de,82.113.101.245,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,www.blau.de,,,,,,,
,ccs.telefonica.de,,,,NOERROR,,,,,,,,,
,cct.telefonica.de,82.113.113.177,"ns.mediaways.net, hostmaster.telefonica.de","ns-3.mediaways.net, ns.mediaways.net, ns-2.mediaways.net",NOERROR,,,,,,,,,
,cd50a6c77d197b106998a4f3bb2e730f.int.aurasa.telefonica.de,20.54.37.102,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,cdburner.netzclub.net,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cdn.information.ayyildiz.de,"65.9.55.63, 65.9.55.58, 65.9.55.55, 65.9.55.48","ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com","ns-1462.awsdns-54.org, ns-2008.awsdns-59.co.uk, ns-974.awsdns-57.net, ns-125.awsdns-15.com",NOERROR,,doyfic0t9n6f6.cloudfront.net,"2600:9000:20fc:5c00:d:6d2f:5080:93a1, 2600:9000:20fc:ec00:d:6d2f:5080:93a1, 2600:9000:20fc:7c00:d:6d2f:5080:93a1, 2600:9000:20fc:a00:d:6d2f:5080:93a1, 2600:9000:20fc:400:d:6d2f:5080:93a1, 2600:9000:20fc:e200:d:6d2f:5080:93a1, 2600:9000:20fc:1e00:d:6d2f:5080:93a1, 2600:9000:20fc:5800:d:6d2f:5080:93a1",True,cloudfront,,,,
,cdn.information.fonic.de,"65.9.86.33, 65.9.86.110, 65.9.86.84, 65.9.86.98","ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com","ns-125.awsdns-15.com, ns-1462.awsdns-54.org, ns-2008.awsdns-59.co.uk, ns-974.awsdns-57.net",NOERROR,,doyfic0t9n6f6.cloudfront.net,"2600:9000:2396:9600:d:6d2f:5080:93a1, 2600:9000:2396:e400:d:6d2f:5080:93a1, 2600:9000:2396:7600:d:6d2f:5080:93a1, 2600:9000:2396:4800:d:6d2f:5080:93a1, 2600:9000:2396:6800:d:6d2f:5080:93a1, 2600:9000:2396:7c00:d:6d2f:5080:93a1, 2600:9000:2396:200:d:6d2f:5080:93a1, 2600:9000:2396:de00:d:6d2f:5080:93a1",True,cloudfront,,,,
,cdn.information.nettokom.de,"13.225.34.9, 13.225.34.11, 13.225.34.104, 13.225.34.98","ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com","ns-2008.awsdns-59.co.uk, ns-974.awsdns-57.net, ns-125.awsdns-15.com, ns-1462.awsdns-54.org",NOERROR,,doyfic0t9n6f6.cloudfront.net,"2600:9000:239f:ae00:d:6d2f:5080:93a1, 2600:9000:239f:9800:d:6d2f:5080:93a1, 2600:9000:239f:ea00:d:6d2f:5080:93a1, 2600:9000:239f:a800:d:6d2f:5080:93a1, 2600:9000:239f:1a00:d:6d2f:5080:93a1, 2600:9000:239f:1c00:d:6d2f:5080:93a1, 2600:9000:239f:5e00:d:6d2f:5080:93a1, 2600:9000:239f:8800:d:6d2f:5080:93a1",True,cloudfront,,,,
,cdn.information.o2.de,"65.9.55.55, 65.9.55.48, 65.9.55.58, 65.9.55.63","ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com","ns-974.awsdns-57.net, ns-125.awsdns-15.com, ns-1462.awsdns-54.org, ns-2008.awsdns-59.co.uk",NOERROR,,doyfic0t9n6f6.cloudfront.net,"2600:9000:20fc:1a00:d:6d2f:5080:93a1, 2600:9000:20fc:a800:d:6d2f:5080:93a1, 2600:9000:20fc:a200:d:6d2f:5080:93a1, 2600:9000:20fc:b400:d:6d2f:5080:93a1, 2600:9000:20fc:a000:d:6d2f:5080:93a1, 2600:9000:20fc:aa00:d:6d2f:5080:93a1, 2600:9000:20fc:e400:d:6d2f:5080:93a1, 2600:9000:20fc:5400:d:6d2f:5080:93a1",True,cloudfront,,,,
,cdr02.aaa.telefonica.de,193.189.241.162,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,cebit.de.o2.com,193.254.186.71,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cf-ct1-www.blau.de,"141.101.90.99, 141.101.90.96, 141.101.90.98, 141.101.90.97","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,,cf-ct1-www.blau.de.cdn.cloudflare.net,"2a06:98c1:3200::90:0, 2a06:98c1:3200::90:1, 2a06:98c1:3200::90:3, 2a06:98c1:3200::90:2",True,cloudflare,,,,
,cgi.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, mailer40.netzclub.net",,,,,,,,
,chat.base.de,46.163.122.166,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,chatsurvey.base.de,46.163.122.166,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,checkin.o2.de,195.177.34.126,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ci.lab.de.o2.com,,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
,cih.o2.de,82.113.101.184,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy183.o2online.de,82.113.108.83,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy186.o2online.de,82.113.108.86,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy187.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy188.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy189.o2online.de,82.113.108.89,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy190.o2online.de,82.113.108.90,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy191.o2online.de,82.113.108.91,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy192.o2online.de,82.113.108.92,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy194.o2online.de,82.113.108.94,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy197.o2online.de,82.113.108.97,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy198.o2online.de,82.113.108.98,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy199.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy200.o2online.de,82.113.108.100,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cindy214.o2online.de,82.113.108.114,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,cionbase.dev.network-auth.com,52.52.168.165,"dns-external-master.amazon.com, root.amazon.com",,NOERROR,,"dev001.meraki.com, ec2-52-52-168-165.us-west-1.compute.amazonaws.com",,,,,,,
