input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,webserver,tls_subject_org_,tls_expired
kansas.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://kansas.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
kdlws.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://kdlws.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
kentucky.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://kentucky.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
king.serverdensity.com,Server Density - Login,200,1164,king.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,king.serverdensity.io,google,443,https://king.serverdensity.com:443,https,text/html,GET,35.196.248.204,/,-1243330085,https://king.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
knoxville.serverdensity.com,,200,143477,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://knoxville.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
launch.serverdensity.com,,200,143477,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://launch.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
ldap.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://ldap.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
linux0.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://linux0.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
lists.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://lists.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
lk.serverdensity.com,Server Density - Login,200,1162,lk.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,lk.serverdensity.io,google,443,https://lk.serverdensity.com:443,https,text/html,GET,35.196.248.204,/,-1243330085,https://lk.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
load.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://load.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
log0.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://log0.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
login.serverdensity.com,Server Density - Login,200,1147,login.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,login.serverdensity.io,google,443,https://login.serverdensity.com:443,https,text/html,GET,35.196.248.204,/,557298422,https://login.serverdensity.io/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
losangeles.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://losangeles.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
luke.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://luke.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
lv.serverdensity.com,Server Density - Login,200,1162,lv.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,lv.serverdensity.io,google,80,http://lv.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://lv.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
lyris.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://lyris.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mail.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://mail.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mail2.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://mail2.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mall.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://mall.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mapas.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://mapas.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
marketplace.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://marketplace.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
marvin.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://marvin.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mdaemon.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://mdaemon.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
mk.serverdensity.com,Server Density - Login,200,1162,mk.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,mk.serverdensity.io,google,80,http://mk.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://mk.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
ms.serverdensity.com,Server Density - Login,200,1162,ms.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,ms.serverdensity.io,google,80,http://ms.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://ms.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
msoid.highwinds.com,,404,10,,,,,,,,,,,,,,,,,,azure,80,http://msoid.highwinds.com:80,http,text/HTML,GET,40.126.32.138,/,2104692331,,40.126.32.72,,1,False,True,,,,,
msoid.maxcdn.com,,404,10,,,,,,,,,,,,,,,,,,azure,80,http://msoid.maxcdn.com:80,http,text/HTML,GET,20.190.159.23,/,2104692331,,20.190.159.75,,1,False,True,,,,,
msoid.stackpath.com,,404,10,,,,,,,,,,,,,,,,,,azure,80,http://msoid.stackpath.com:80,http,text/HTML,GET,40.126.31.73,/,2104692331,,40.126.31.69,,1,False,True,,,,,
n15-vm6.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,443,https://n15-vm6.serverdensity.com:443,https,text/html,GET,35.196.248.204,/,557298422,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
nds.serverdensity.com,Server Density - Login,200,1163,nds.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,nds.serverdensity.io,google,80,http://nds.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://nds.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
nemadmin.serverdensity.com,Server Density - Login,200,1168,nemadmin.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,nemadmin.serverdensity.io,google,80,http://nemadmin.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://nemadmin.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
netatoo.serverdensity.com,Server Density - Login,200,1167,netatoo.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,netatoo.serverdensity.io,google,80,http://netatoo.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://netatoo.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
netstats.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://netstats.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
new-data-api.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,443,https://new-data-api.serverdensity.com:443,https,text/html,GET,35.196.248.204,/,557298422,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
nj.serverdensity.com,Server Density - Login,200,1162,nj.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,nj.serverdensity.io,google,80,http://nj.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://nj.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
ns1.highwinds.com,,404,,,,,,,,,,,,,,,,,,,,80,http://ns1.highwinds.com:80,http,,GET,69.16.132.10,/,-1840324437,,69.16.132.10,,1,False,,,,,,
ns2.highwinds.com,,404,,ns2.highwinds.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-30T00:00:00Z,2024-01-19T23:59:59Z,CN=*.ssl.hwcdn.net,*.ssl.hwcdn.net,ssl.hwcdn.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0e6d4f8af5d5a163676d0780b3b4b54e,60b6bc6383996983054c09be1e53f3e39c6534e039e0e31b6aaa7e769830910d,ctls,ns2.highwinds.com,,443,https://ns2.highwinds.com:443,https,,GET,69.16.163.10,/,-1840324437,,69.16.163.10,,1,False,,True,True,,,
ntp.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://ntp.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
nv.serverdensity.com,Server Density - Login,200,1162,nv.serverdensity.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-02T23:59:59Z,CN=*.serverdensity.io,*.serverdensity.io,serverdensity.io,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,1689fc868336a681c6665341984e7b0d,befe4ce995aa25368c4178629b9a220362a48bac95bc9b9af251a9792f34b70c,ctls,nv.serverdensity.io,google,80,http://nv.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://nv.serverdensity.io/login/,35.196.248.204,Nginx:1.15.11,39,False,True,,True,nginx/1.15.11,,
omaha.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://omaha.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
ops2.serverdensity.com,,200,143467,www.serverdensity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-19T20:51:28Z,2023-06-17T21:49:46Z,CN=www.veiganegocios.com.br,www.veiganegocios.com.br,app.amphamo.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8d615d290031785a82ec14ee343a7d11,02b31a7854e69c9e4cedd49e8956a4d2c6151737cbd780d8ace01348d4b1519b,ctls,www.serverdensity.com,google,80,http://ops2.serverdensity.com:80,http,text/html,GET,35.196.248.204,/,-1243330085,https://www.serverdensity.com/,35.196.248.204,React,312,False,True,,,,,
