new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,caa,cdn,cdn-name,mx,txt
,bin-ext.sbb.ch,"18.159.82.124, 18.193.90.18, 3.127.193.230","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:0:9be5:846f:735b:c0d3, 2a00:4bc0:2103:1:bd37:c4e1:b482:c9a8, 2a00:4bc0:2103:2:f008:5b4d:b946:f521",,"ns-1333.awsdns-38.org, ns-1864.awsdns-41.co.uk, ns-274.awsdns-34.com, ns-810.awsdns-37.net",,,,,
,bin-i.sbb.ch,"10.241.21.18, 10.241.20.245, 10.241.20.163","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.21.18, 10.241.20.245, 10.241.20.163","2a00:4bc0:2104:5:332c:3c1f:6941:8abe, 2a00:4bc0:2104:3:d5ad:11c9:3ac3:98f4, 2a00:4bc0:2104:4:3af7:8f23:eade:8891",,"ns-891.awsdns-47.net, ns-1492.awsdns-58.org, ns-1554.awsdns-02.co.uk, ns-234.awsdns-29.com",,,,,
,bin.sbb.ch,"10.241.17.12, 10.241.16.220, 10.241.16.167","ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.17.12, 10.241.16.220, 10.241.16.167","2a00:4bc0:2103:5:960b:4c8f:9213:9c9e, 2a00:4bc0:2103:4:30de:5666:b709:38a4, 2a00:4bc0:2103:3:bfce:1bfa:4b0:5f03",,,,,,,
,blog.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,bonuspass.app.sbb.ch,"18.195.162.89, 52.58.5.235, 35.156.92.180","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,bonuspass.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com","letsencrypt.org, ;",,,"mx-in-001.inxserver.de, mx-in-002.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,bonuspass.sbb.ch,193.203.121.178,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,booking.sbb.ch,52.215.68.162,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,boxenstopp.sbb.ch,194.209.222.161,"dns3.swisscom.com, admin\.dns.swisscom.com",NOERROR,,,,"boxenstopp.sbb.zoon.ch, scapp.swisscom.com",,,,,"mail.swisscom.com, mail10.swisscom.com, mail20.swisscom.com",v=spf1 include:spf.swisscom.com include:servers.mcsv.net include:stspg-customer.com ~all
,bsa-int-training.sbb.ch,193.203.120.124,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,bsa-test.sbb.ch,193.203.121.44,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,bsa.sbb.ch,"193.203.120.182, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,business.sbb.ch,193.203.120.165,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,c4t.sbb.ch,193.192.251.35,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,c714-16d2.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","pki.goog, sectigo.com",True,google,,
,capaworkunit.pas.tms.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,tms.sbb.ch,,,,,,
,capri-cloud-int-alias.app.sbb.ch,"52.57.148.72, 35.157.225.80, 52.28.127.176","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,capri-cloud-prod-alias.app.sbb.ch,"52.28.127.176, 35.157.225.80, 52.57.148.72","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,capri-int-ws.sbb.ch,193.203.120.81,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,capri-test-ws.sbb.ch,193.203.120.21,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,carbon-int.sbb.ch,193.203.121.119,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,carbon-test.sbb.ch,193.203.121.49,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,carbon-xts-loadtest.sbb.ch,217.192.58.200,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,carbon.sbb.ch,193.203.121.169,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,careers.sbb.ch,130.214.193.81,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,"sbb.jobs2web.com, RMK12.jobs2web.com",,,,,,
,cargo-hub-ui-prod-alias.app.sbb.ch,"52.57.148.72, 35.157.225.80, 52.28.127.176","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,caros.sbb.ch,52.57.160.8,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,catalog.sbb.ch,92.42.191.35,"bop-corens.seiler-vision.com, infrastructure-support.b-op.com",NOERROR,,,,realmstage.coloc-03.b-op.com,,,,,,
,cbc.sbb.ch,194.150.245.181,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,cctool-int.sbb.ch,194.150.244.218,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,cctool-test.sbb.ch,194.150.244.181,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,cctool.sbb.ch,194.150.245.163,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,cdn-dev.app.sbb.ch,"18.184.23.107, 3.121.210.209, 18.184.49.10","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cdn.app.sbb.ch,"52.28.127.176, 52.57.148.72, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cdn.img.sbb.ch,146.75.122.208,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,2a04:4e42:8e::720,"sbb.imgix.net, dualstack.com.imgix.map.fastly.net","ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,True,fastly,,
,ceosummit2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,True,google,,
,cert.sbb.ch,91.230.141.129,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,chat.sbb.ch,213.221.233.82,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,checks-alias.app.sbb.ch,"52.57.148.72, 35.157.225.80, 52.28.127.176","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,china-qa.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,ci-net.sbb.ch,217.26.52.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,citrix.sbb.ch,91.230.141.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,clew.sbb.ch,"3.70.37.6, 18.195.202.232, 3.123.78.214","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:2:a19c:b20:c14b:e308, 2a00:4bc0:2103:0:d73:86b1:baa6:deba, 2a00:4bc0:2103:1:b4b:53ed:da3b:a45a","clew.sbb-wzu.net, confluence.sbb.ch, confluence.sbb-wzu.net, confluence-p-543377956.eu-central-1.elb.amazonaws.com",,,,,,
,clicks.freizeit.sbb.ch,"3.122.70.169, 18.184.49.233","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,ab247e22b90ab11e8a95b0213c5cea63-2044017710.eu-central-1.elb.amazonaws.com,,,,,,
,cloud-login-int.swisspass.ch,193.203.121.116,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,login-int.swisspass.ch,,,,,,
,co.mailing.sbb.ch,93.191.162.150,,NOERROR,,,,,,";, letsencrypt.org",,,,
,code-t.sbb.ch,54.144.128.85,,NOERROR,,,,"code-t.sbb-wzu.net, code-t-1403066618.eu-central-1.elb.amazonaws.com",,,,,,
,code.sbb.ch,"3.124.97.187, 35.157.182.253, 18.156.156.193","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:2:c0f2:e681:dc75:4f85, 2a00:4bc0:2103:0:cde0:4abc:285a:30f2, 2a00:4bc0:2103:1:8191:474a:97b9:3a64","code.sbb-wzu.net, code-p-1360922531.eu-central-1.elb.amazonaws.com",,,,,,
,commerce-alias.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,commerce-dev-alias.app.sbb.ch,"3.121.210.209, 18.184.49.10, 18.184.23.107","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,commerce-inte-alias.app.sbb.ch,"18.184.49.10, 3.121.210.209, 18.184.23.107","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,commerce-pos-dev.sbb.ch,"18.184.49.10, 18.184.23.107, 3.121.210.209","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,commerce-dev-alias.app.sbb.ch,,,,,,
,commerce-pos-inte.sbb.ch,"3.121.210.209, 18.184.23.107, 18.184.49.10","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,commerce-inte-alias.app.sbb.ch,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
,commerce-pos-test.sbb.ch,"18.184.23.107, 18.184.49.10, 3.121.210.209","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,commerce-test-alias.app.sbb.ch,,,,,,
,commerce-pos.sbb.ch,"18.194.68.34, 3.123.94.26, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,commerce-prod-alias.app.sbb.ch,,,,,,
,commerce-prod-alias.app.sbb.ch,"52.57.26.73, 18.194.68.34, 3.123.94.26","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,commerce-test-alias.app.sbb.ch,"18.184.23.107, 3.121.210.209, 18.184.49.10","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,commerce.sbb.ch,"3.123.94.26, 18.194.68.34, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,commerce-prod-alias.app.sbb.ch,,,,,,
,company.sbb.ch,194.150.244.139,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,companymail.sbb.ch,193.104.34.53,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,compliance.sbb.ch,194.150.245.34,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,redirect.sbb.ch,,,,,,
,config-internal-devenvexchangedns.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns4.eurodns.com, ns3.eurodns.com, ns2.eurodns.com","pki.goog, sectigo.com",True,google,,
,confluence-t.sbb.ch,10.171.161.122,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.171.161.122,,confluence-t.sbb-wzu.net,,,,,,
,confluence.sbb.ch,"3.70.37.6, 18.195.202.232, 3.123.78.214","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:2:a19c:b20:c14b:e308, 2a00:4bc0:2103:1:b4b:53ed:da3b:a45a, 2a00:4bc0:2103:0:d73:86b1:baa6:deba","confluence.sbb-wzu.net, confluence-p-543377956.eu-central-1.elb.amazonaws.com",,,,,,
,cos.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com","letsencrypt.org, ;",,,"mx-in-001.inxserver.de, mx-in-002.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,cos.sbb.ch,52.174.193.210,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-urlredirect-api.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net",,,True,azure,,
,cq5-nat-www-sbb-ch.sbb.ch,194.150.245.142,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,csccommunityday.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,cyber.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",,,True,azure,,
,das-test-alias.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,das.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,das-alias.app.sbb.ch,,,,,,
,data-science-kit-portal-frontend.apps.miraculix.otc.sbb.ch,10.106.107.105,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.107.105,,,"ns-1223.awsdns-24.org, ns-1979.awsdns-55.co.uk, ns-499.awsdns-62.com, ns-810.awsdns-37.net",,,,,
,datapower-test-ws.sbb.ch,193.203.120.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,datapower-ws.sbb.ch,193.203.120.141,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,dcs-test.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns1.domains.inxserver.com, ns4.domains.inxserver.com",";, letsencrypt.org",,,"mx-in-005.inxserver.de, mx-in-002.inxserver.de, mx-in-001.inxserver.de",v=spf1 include:inxserver.com -all
,dcs.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,,"letsencrypt.org, ;",,,"mx-in-002.inxserver.de, mx-in-001.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,deploy.sbb.ch,10.171.161.58,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.171.161.58,,,"ns-715.awsdns-25.net, ns-1136.awsdns-14.org, ns-1569.awsdns-04.co.uk, ns-273.awsdns-34.com",,,,,
,depotsystem.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,deprecated-developer-dev.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,deprecated-developer-int.sbb.ch,193.203.120.110,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,designsystem.sbb.ch,"34.159.75.132, 34.141.28.239","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,"2a05:d014:275:cb00::c8, 2a05:d014:275:cb01::c8",lyne-documentation.netlify.app,,,True,google,,
,dev-000error.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,dev-www.sbb.ch,,,,,,
,dev-beta.sbb.ch,"18.66.112.97, 18.66.112.50, 18.66.112.55, 18.66.112.86","ns-1483.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-338.awsdns-42.com, ns-734.awsdns-27.net, ns-1483.awsdns-57.org, ns-2002.awsdns-58.co.uk",,True,cloudfront,,
,dev-business.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,dev-www.sbb.ch,,,,,,
,dev-company.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,dev-www.sbb.ch,,,,,,
,dev-koserv.sbb.ch,193.203.121.45,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,test-koserv.sbb.ch,,,,,,
,dev-orig-beta.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,dev-preview-infoportal.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,dev-www.sbb.ch,,,,,,
,dev-resources.swisspass.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,dev-www.sbb.ch,,,,,,
,dev-www.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,devapp.sbb.ch,,"ns-1512.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-540.awsdns-03.net, ns-1512.awsdns-61.org, ns-1798.awsdns-32.co.uk, ns-299.awsdns-37.com",,,,,
,developer-alias.app.sbb.ch,"18.194.68.34, 3.123.94.26, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,developer-dev-alias.app.sbb.ch,"18.184.49.10, 3.121.210.209, 18.184.23.107","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,developer-dev.sbb.ch,"18.184.23.107, 3.121.210.209, 18.184.49.10","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,developer-dev-alias.app.sbb.ch,,,,,,
,developer-int-alias.app.sbb.ch,"52.57.148.72, 52.28.127.176, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,developer.bin-i.sbb.ch,"10.241.21.18, 10.241.20.163, 10.241.20.245","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.21.18, 10.241.20.163, 10.241.20.245","2a00:4bc0:2104:3:d5ad:11c9:3ac3:98f4, 2a00:4bc0:2104:4:3af7:8f23:eade:8891, 2a00:4bc0:2104:5:332c:3c1f:6941:8abe",,,,,,,
,dialog.sbb.ch,"52.28.67.141, 35.158.213.72, 3.120.200.80","ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ch1157.customervoice360.com, lb01.prod-de.customervoice360.com, lb.prod-de-03.customervoice360.com",,,,,,"heritage=external-dns,external-dns/owner=cHJvZC1kZS0wMy1leHRlcm5hbC1kbnM,external-dns/resource=service/ingress-nginx/ingress-nginx-controller"
,dict-int.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,dict.sbb.ch,217.148.9.66,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,digital.sbb.ch,"52.57.26.73, 3.123.94.26, 18.194.68.34","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,digital-alias.app.sbb.ch,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
,dmsint.sbb.ch,194.150.244.199,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,dmstest.sbb.ch,194.150.244.163,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,docker.bin-ext.sbb.ch,"18.193.90.18, 18.159.82.124, 3.127.193.230","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:2:f008:5b4d:b946:f521, 2a00:4bc0:2103:0:9be5:846f:735b:c0d3, 2a00:4bc0:2103:1:bd37:c4e1:b482:c9a8",,,,,,,
,docker.bin-i.sbb.ch,"10.241.20.245, 10.241.21.18, 10.241.20.163","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.20.245, 10.241.21.18, 10.241.20.163","2a00:4bc0:2104:5:332c:3c1f:6941:8abe, 2a00:4bc0:2104:3:d5ad:11c9:3ac3:98f4, 2a00:4bc0:2104:4:3af7:8f23:eade:8891",,"ns-1492.awsdns-58.org, ns-1554.awsdns-02.co.uk, ns-234.awsdns-29.com, ns-891.awsdns-47.net",,,,,
,docker.bin.sbb.ch,"10.241.16.220, 10.241.17.12, 10.241.16.167","ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.16.220, 10.241.17.12, 10.241.16.167","2a00:4bc0:2103:4:30de:5666:b709:38a4, 2a00:4bc0:2103:5:960b:4c8f:9213:9c9e, 2a00:4bc0:2103:3:bfce:1bfa:4b0:5f03",,,,,,,
,docker.otc.bin-i.sbb.ch,"10.241.20.245, 10.241.21.18, 10.241.20.163",,NOERROR,True,"10.241.20.245, 10.241.21.18, 10.241.20.163",,,,,,,,
,doma-deve.sbb.ch,13.69.68.13,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-doma-dev.azurewebsites.net, waws-prod-am2-275.sip.azurewebsites.windows.net, waws-prod-am2-275.westeurope.cloudapp.azure.com",,,True,azure,,
,doma-test.sbb.ch,13.69.68.14,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-doma-test.azurewebsites.net, waws-prod-am2-279.sip.azurewebsites.windows.net, waws-prod-am2-279.westeurope.cloudapp.azure.com",,,True,azure,,
,doma.sbb.ch,13.69.68.14,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-doma.azurewebsites.net, waws-prod-am2-279.sip.azurewebsites.windows.net, waws-prod-am2-279.westeurope.cloudapp.azure.com",,,True,azure,,
,dora.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com","sectigo.com, pki.goog",True,google,,
,dservice.sbb.ch,,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,sbbentw.service-now.com,,,,,,
,e-screens.sbb.ch,193.203.121.147,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,eacloud.sbb.ch,,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,,,,eacloud.sbb-wzu.net,,,,,,
,eadservice.swisspass.ch,149.96.116.100,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,sbbcopy.service-now.com,,,,,,
,eavanti-int.sbb.ch,"194.150.244.239, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,eavanti-test.sbb.ch,193.203.120.222,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,eavanti.sbb.ch,"194.150.245.166, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,echo.app.sbb.ch,"52.28.127.176, 35.157.225.80, 52.57.148.72","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,public-lisa.app.sbb.ch,,,,,,
,edgemail.sbb.ch,194.150.244.97,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,edgemail1.sbb.ch,194.150.244.100,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,edi-adapter-proxy-int.ws.sbb.ch,194.150.245.218,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1046.awsdns-02.org, ns-1655.awsdns-14.co.uk, ns-20.awsdns-02.com, ns-636.awsdns-15.net",,,,,
,edi-adapter-proxy.ws.sbb.ch,193.203.121.218,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,edu-www.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,efrdkqvk.event.sbb.ch,,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns3.eurodns.com, ns2.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,elasticbeanstalkteam-defaultproduction.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com","pki.goog, sectigo.com",True,google,,
,elaz.sbb.ch,193.203.121.130,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,elazcloud-dev-ws.sbb.ch,193.203.121.4,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,elazcloud-test-ws.sbb.ch,,,,,,
,elazcloud-int-ws.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,elazcloud-test-ws.sbb.ch,193.203.121.4,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,elazcloud-ws.sbb.ch,193.203.121.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,elazi.sbb.ch,"193.203.121.66, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,elazt.sbb.ch,193.203.121.2,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,elearning.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,enterpriseenrollment.sbb.ch,20.189.172.161,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpna01.westus.cloudapp.azure.com",,,,,,
,enterpriseregistration.sbb.ch,20.190.137.40,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,,,,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.akadns.net, www.tm.prd.adrs.trafficmanager.net",,,True,azure,,
