new,host,a,soa,ns,status_code,cdn,cdn-name,caa,mx,txt,aaaa,cname
[x],bungeebat.foxycart.com,"13.32.27.6, 13.32.27.33, 13.32.27.43, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bunnyjuice.foxycart.com,"13.227.219.33, 13.227.219.78, 13.227.219.18, 13.227.219.32","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],buoytags.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bureauoftrade.foxycart.com,"13.227.219.33, 13.227.219.18, 13.227.219.32, 13.227.219.78","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],burgerup.foxycart.com,"13.32.27.44, 13.32.27.43, 13.32.27.33, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],burkemountain.foxycart.com,"13.32.27.43, 13.32.27.33, 13.32.27.44, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],burlingtonensemble.foxycart.com,"18.244.146.13, 18.244.146.99, 18.244.146.10, 18.244.146.51","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],burningones.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],burnsnicht.foxycart.com,"13.32.27.33, 13.32.27.6, 13.32.27.43, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],burntimpressions.foxycart.com,"13.249.9.85, 13.249.9.77, 13.249.9.50, 13.249.9.23","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],busjbod-business.foxycart.com,"13.32.27.33, 13.32.27.6, 13.32.27.43, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],butterfliesandbikinis.foxycart.com,"13.227.219.32, 13.227.219.18, 13.227.219.78, 13.227.219.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],buttonbiz.foxycart.com,"13.227.219.78, 13.227.219.18, 13.227.219.33, 13.227.219.32","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],buunnicoffee.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],buymziki.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],buyshoessavelives.foxycart.com,"108.157.229.98, 108.157.229.14, 108.157.229.105, 108.157.229.121","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bw6m.foxycart.com,"13.32.27.44, 13.32.27.33, 13.32.27.6, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bybg.foxycart.com,"13.249.39.67, 13.249.39.128, 13.249.39.19, 13.249.39.69","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bycinnamon.foxycart.com,"108.157.229.105, 108.157.229.121, 108.157.229.14, 108.157.229.98","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],byebyerobot.foxycart.com,"108.138.233.93, 108.138.233.56, 108.138.233.73, 108.138.233.5","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bymysideholster.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],byronandbrown.foxycart.com,"13.32.27.44, 13.32.27.43, 13.32.27.6, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],bytecollective.foxycart.com,"13.32.27.33, 13.32.27.43, 13.32.27.44, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],c21.foxycart.com,"13.32.27.43, 13.32.27.44, 13.32.27.33, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],c7w7.foxycart.com,"18.244.146.10, 18.244.146.13, 18.244.146.51, 18.244.146.99","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cacheriver.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cad-software.foxycart.com,"13.227.219.78, 13.227.219.32, 13.227.219.33, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],cajbeauty.foxycart.com,"13.32.27.33, 13.32.27.6, 13.32.27.44, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cakebardev.foxycart.com,"13.32.27.43, 13.32.27.6, 13.32.27.44, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],calicospanish.foxycart.com,"13.32.27.33, 13.32.27.43, 13.32.27.44, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],callinglevi.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],calvarycorvallis.foxycart.com,"108.157.229.98, 108.157.229.121, 108.157.229.14, 108.157.229.105","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cameronlee.foxycart.com,"13.32.27.6, 13.32.27.43, 13.32.27.44, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],camm.foxycart.com,"18.66.248.10, 18.66.248.104, 18.66.248.123, 18.66.248.61","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],camo.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.6, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],camowash.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],campanaceramics.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],campbellssweets.foxycart.com,"18.66.248.10, 18.66.248.123, 18.66.248.61, 18.66.248.104","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],campioana.foxycart.com,"18.244.146.10, 18.244.146.13, 18.244.146.51, 18.244.146.99","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],camppaks.foxycart.com,"18.66.248.123, 18.66.248.10, 18.66.248.61, 18.66.248.104","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],camptejas.foxycart.com,"13.227.219.18, 13.227.219.78, 13.227.219.32, 13.227.219.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],canadatype.foxycart.com,"18.244.146.10, 18.244.146.99, 18.244.146.51, 18.244.146.13","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],canary.foxycart.com,"13.249.9.23, 13.249.9.85, 13.249.9.50, 13.249.9.77","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],cancerplanners.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.18, 13.227.219.78","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],candleartcandlecompany.foxycart.com,"13.32.27.33, 13.32.27.6, 13.32.27.43, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],candome.foxycart.com,"108.138.233.56, 108.138.233.73, 108.138.233.5, 108.138.233.93","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],candypoint.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],candypops.foxycart.com,"13.227.219.32, 13.227.219.78, 13.227.219.18, 13.227.219.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cannagoal.foxycart.com,"108.157.229.121, 108.157.229.105, 108.157.229.98, 108.157.229.14","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],canpaco.foxycart.com,"13.227.219.32, 13.227.219.33, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cantwait.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],canvas-server.foxycart.com,"13.32.27.33, 13.32.27.43, 13.32.27.44, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],capebottleco.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.43, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],capelookoutlures.foxycart.com,"13.32.27.33, 13.32.27.43, 13.32.27.6, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],caperich.foxycart.com,"18.66.248.123, 18.66.248.61, 18.66.248.104, 18.66.248.10","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],caprico.foxycart.com,"13.32.27.44, 13.32.27.6, 13.32.27.33, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],captainsneck.foxycart.com,"13.32.27.44, 13.32.27.33, 13.32.27.6, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],captreepride.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],captreeprincess.foxycart.com,"18.244.146.51, 18.244.146.10, 18.244.146.13, 18.244.146.99","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],capturingtrueemotion.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],care2talk.io-bitbucket.dns.foxycart.com,"143.204.215.16, 143.204.215.21, 143.204.215.67, 143.204.215.114","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],careermagic.foxycart.com,"13.32.27.6, 13.32.27.43, 13.32.27.44, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],caretolearn.foxycart.com,"13.32.27.6, 13.32.27.33, 13.32.27.44, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carnegie-collection.foxycart.com,"13.249.39.128, 13.249.39.69, 13.249.39.19, 13.249.39.67","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carolinacountrymusicfest.foxycart.com,"108.157.229.14, 108.157.229.121, 108.157.229.105, 108.157.229.98","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carolinaheritagevineyards.foxycart.com,"13.32.27.6, 13.32.27.43, 13.32.27.33, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carolturnercollection.foxycart.com,"13.227.219.33, 13.227.219.32, 13.227.219.18, 13.227.219.78","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carolynsaucier.foxycart.com,"13.249.9.23, 13.249.9.85, 13.249.9.50, 13.249.9.77","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],carpetbeggers.foxycart.com,"18.66.248.61, 18.66.248.123, 18.66.248.10, 18.66.248.104","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],carrieit.foxycart.com,"13.32.27.6, 13.32.27.44, 13.32.27.43, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart-index.isg-one.com.dns.foxycart.com,"18.65.39.77, 18.65.39.88, 18.65.39.98, 18.65.39.24","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.1stdayschoolsupplies.com.dns.foxycart.com,"18.154.63.23, 18.154.63.117, 18.154.63.11, 18.154.63.80","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.1stplacespiritwear.com.dns.foxycart.com,"143.204.215.92, 143.204.215.40, 143.204.215.4, 143.204.215.66","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.expertcovidtestinguk.com.dns.foxycart.com,"13.224.189.111, 13.224.189.49, 13.224.189.66, 13.224.189.39","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.hgrinc.com.dns.foxycart.com,"18.66.233.12, 18.66.233.2, 18.66.233.67, 18.66.233.59","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.mangomath.com.dns.foxycart.com,"13.224.132.97, 13.224.132.108, 13.224.132.114, 13.224.132.57","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.myexpresstesting.co.uk.dns.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.newharbinger.com.dns.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.professionaldevelopment.ie.dns.foxycart.com,"18.66.97.101, 18.66.97.60, 18.66.97.96, 18.66.97.23","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.redir-ucpress.edu.dns.foxycart.com,"143.204.215.21, 143.204.215.67, 143.204.215.114, 143.204.215.16","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.septicsolutions.com.dns.foxycart.com,"52.222.214.62, 52.222.214.4, 52.222.214.16, 52.222.214.8","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.silentpc.com.dns.foxycart.com,"13.226.153.83, 13.226.153.37, 13.226.153.45, 13.226.153.21","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.smartrhemp.comgaltlineplatinum.dns.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.sup.org-sales.dns.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cart.yinyanghouse.webapp-com.dns.foxycart.com,"143.204.215.67, 143.204.215.114, 143.204.215.16, 143.204.215.21","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],caruh.foxycart.com,"13.227.219.32, 13.227.219.33, 13.227.219.78, 13.227.219.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],casafranciscanaoutreach.foxycart.com,"18.244.146.13, 18.244.146.99, 18.244.146.10, 18.244.146.51","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],casatunes.foxycart.com,"13.32.27.44, 13.32.27.6, 13.32.27.33, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],casemate-publishers.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.43, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],castla.foxycart.com,"18.66.248.61, 18.66.248.10, 18.66.248.123, 18.66.248.104","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],castlesix.foxycart.com,"13.32.27.44, 13.32.27.33, 13.32.27.43, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],catalystwebworks.foxycart.com,"13.32.27.6, 13.32.27.44, 13.32.27.43, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],cathx.foxycart.com,"13.32.27.43, 13.32.27.44, 13.32.27.6, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cathxus.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.6, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],catskillfoodcompany.foxycart.com,"13.32.27.43, 13.32.27.6, 13.32.27.33, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],causeofliberty.foxycart.com,"108.157.229.121, 108.157.229.14, 108.157.229.98, 108.157.229.105","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cayetanolegacy.foxycart.com,"13.32.27.44, 13.32.27.6, 13.32.27.33, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cbcm.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.43, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],cck-cca.foxycart.com,"18.66.248.104, 18.66.248.10, 18.66.248.123, 18.66.248.61","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cck-give.foxycart.com,"108.138.233.56, 108.138.233.5, 108.138.233.73, 108.138.233.93","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],cck-spa.foxycart.com,"18.244.146.10, 18.244.146.99, 18.244.146.51, 18.244.146.13","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cck-webstore.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cctenn.foxycart.com,"13.32.27.6, 13.32.27.33, 13.32.27.43, 13.32.27.44","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cdclick.foxycart.com,"13.32.27.33, 13.32.27.43, 13.32.27.44, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cdn.foxycart.com,"13.226.153.7, 13.226.153.92, 13.226.153.64, 13.226.153.110","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cdr-sales.foxycart.com,"13.227.219.18, 13.227.219.32, 13.227.219.33, 13.227.219.78","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cdslc3e4ed98-fixip.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.43, 13.32.27.6","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],cedarfair-mid-prod1-t-campaign.foxycart.com,"13.32.27.44, 13.32.27.43, 13.32.27.6, 13.32.27.33","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],celebratebirthdays.foxycart.com,"13.249.9.50, 13.249.9.77, 13.249.9.23, 13.249.9.85","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],celiawest.foxycart.com,"108.138.233.73, 108.138.233.5, 108.138.233.56, 108.138.233.93","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],celticcause.foxycart.com,"108.157.229.121, 108.157.229.14, 108.157.229.105, 108.157.229.98","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],celticpress.foxycart.com,"13.249.9.50, 13.249.9.85, 13.249.9.23, 13.249.9.77","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],celticrevival.foxycart.com,"13.32.27.6, 13.32.27.44, 13.32.27.33, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],centanniwines.foxycart.com,"18.66.248.10, 18.66.248.61, 18.66.248.123, 18.66.248.104","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],center4cby.foxycart.com,"13.249.39.67, 13.249.39.128, 13.249.39.19, 13.249.39.69","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],centericecollectibles.foxycart.com,,"ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],chca.foxycart.com,"13.32.27.33, 13.32.27.44, 13.32.27.6, 13.32.27.43","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout-tightspotquiver.vnresidency.com.dns.foxycart.com,"18.65.39.29, 18.65.39.55, 18.65.39.30, 18.65.39.70","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.001activecovidtesting.com.dns.foxycart.com,"108.157.214.67, 108.157.214.49, 108.157.214.97, 108.157.214.103","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.abwetokenacademy.com.dns.foxycart.com,"143.204.215.67, 143.204.215.21, 143.204.215.16, 143.204.215.114","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],checkout.danawater.com.dns.foxycart.com,"13.227.219.26, 13.227.219.35, 13.227.219.38, 13.227.219.37","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.degruyter.com.dns.foxycart.com,"18.66.112.14, 18.66.112.86, 18.66.112.50, 18.66.112.35","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.dustarrest.com.dns.foxycart.com,"18.67.76.118, 18.67.76.119, 18.67.76.10, 18.67.76.46","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.dvclothiers.com.dns.foxycart.com,"143.204.176.80, 143.204.176.29, 143.204.176.85, 143.204.176.14","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com","ns-1351.awsdns-40.org, ns-1803.awsdns-33.co.uk, ns-304.awsdns-38.com, ns-733.awsdns-27.net",NOERROR,True,cloudfront,,,,,
[x],checkout.eatgreeen.hk.dns.foxycart.com,"18.66.233.64, 18.66.233.42, 18.66.233.96, 18.66.233.67","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.equatorcoffee.com.dns.foxycart.com,"18.154.63.109, 18.154.63.81, 18.154.63.74, 18.154.63.53","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.gofishmedia.net.dns.foxycart.com,"18.154.63.111, 18.154.63.106, 18.154.63.45, 18.154.63.18","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.governorstoolkitdeerboy.com.dns.foxycart.com,"52.85.151.89, 52.85.151.105, 52.85.151.96, 52.85.151.94","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],checkout.ilikesausage.hk.dns.foxycart.com,"18.65.39.77, 18.65.39.61, 18.65.39.47, 18.65.39.79","ns-1351.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
