input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_mismatched,final_url,tls_expired
beta-aos.golfgalaxy.com,Access Denied,403,277,beta-aos.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,beta-aos.golfgalaxy.com,443,https://beta-aos.golfgalaxy.com:443,https,AkamaiGHost,text/html,GET,104.102.49.108,/,-203246676,104.102.49.108,PayPal,10,False,,,c.riskified.com,,,
beta.dickssportinggoods.com,Access Denied,403,276,beta.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,beta.dickssportinggoods.com,443,https://beta.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.23.197.26,/,1711485086,2.23.197.26,Akamai Bot Manager,10,False,,,,,,
beta.fieldandstreamshop.com,Access Denied,403,277,beta.fieldandstreamshop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.fieldandstreamshop.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.fieldandstreamshop.com,"Dick's Sporting Goods, Inc.",fieldandstreamshop.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1945519a6a99aaa91d746b4f18a1a5b,3e2e540563d97017061becce459b65baffbfd43e4752b1805195317d6f228a2a,True,ctls,beta.fieldandstreamshop.com,443,https://beta.fieldandstreamshop.com:443,https,AkamaiGHost,text/html,GET,104.102.48.19,/,1027211543,104.102.48.19,,10,False,,,,,,
beta.golfgalaxy.com,Access Denied,503,269,beta.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,beta.golfgalaxy.com,443,https://beta.golfgalaxy.com:443,https,AkamaiGHost,text/html,GET,104.102.49.108,/,-1065230704,104.102.49.108,Akamai Bot Manager,10,False,,,,,,
bitbucket.dcsg.com,,404,,bitbucket.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:49:31Z,2024-05-03T01:49:31Z,"CN=*.msappproxy.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.msappproxy.net,Microsoft Corporation,*.updater.msappproxy.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,bbb9640ece3a87aa7be07bb57767add5,f1c3a8fcd9bb379798f3b54fc583130d208750b0d9c7dba00b1e72a2ec321864,True,ctls,bitbucket.dcsg.com,443,https://bitbucket.dcsg.com:443,https,,,GET,52.149.215.200,/,-1840324437,52.149.215.200,,1,False,azure,True,,True,,
c.go-mpulse.net,,204,,c.go-mpulse.net,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-04T23:59:59Z,"CN=akstat.io, O=Akamai Technologies Inc., L=Cambridge, ST=Massachusetts, C=US",akstat.io,Akamai Technologies Inc.,*.akstat.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e5604ef86ef96527c717f70d1dadeadd,f3351feb10ee1cbfacf28dcb38b63fd3851e5cd29d455383bfa12d7e61384ea8,True,ctls,c.go-mpulse.net,443,https://c.go-mpulse.net:443,https,,image/gif,GET,23.215.21.253,/,-1840324437,2a02:26f0:480:18d::11a6,,1,False,,,,,,
c.riskified.com,,201,,c.riskified.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-04-17T23:59:59Z,CN=*.riskified.com,*.riskified.com,,*.riskified.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,546401c7a7faa4f31d5e73ab27dc7188,1516b720b1155d97e2887bf289dc15b4ccb92be46502ad8e116866007ec8a0ef,True,ctls,c.riskified.com,443,https://c.riskified.com:443,https,,application/json,GET,34.203.163.93,/,1382809587,2600:1f18:f8a:b703:79e6:32c4:e448:8eb4,HSTS,1,False,,,,,,
cdn.auth0.com,,200,,cdn.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-03-24T23:59:59Z,CN=*.auth0.com,*.auth0.com,,auth0.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,62cab09818629e63c9b68e732facfcea,bfd2ac6a8f651b2f13140eb2f21c6ae9f84a3d9c4bd94962f659cdba2dce2dc7,True,ctls,cdn.auth0.com,443,https://cdn.auth0.com:443,https,AmazonS3,text/html,GET,13.32.132.49,/,1591141864,2600:9000:2240:1c00:10:474e:104a:2961,Amazon Web Services,1,False,cloudfront,True,,,,
cdn.brandingbrand.com,,403,255,cdn.brandingbrand.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T00:00:00Z,2024-02-27T23:59:59Z,CN=cdn.brandingbrand.com,cdn.brandingbrand.com,,cdn.brandingbrand.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0eff28b8c7865ae9dca40eb9264297eb,19e7bcbb75e10a35dcce5c57101553f6041318098dd4fa4dea731c264cc47342,,ctls,cdn.brandingbrand.com,443,https://cdn.brandingbrand.com:443,https,AmazonS3,application/xml,GET,18.64.141.121,/,1742178170,18.64.141.16,Amazon Web Services,2,False,cloudfront,True,,,,
cdn.hlserve.com,,403,243,cdn.hlserve.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2017-10-20T00:00:00Z,2020-10-28T12:00:00Z,"CN=*.hlserve.com, OU=CRITEO SA, O=Criteo SA, L=Paris, C=FR",*.hlserve.com,Criteo SA,hlserve.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,fc89bf33fc8ea279464a5e3cd659099a,eb89d16472ba580a5ec046a0f66259e5a79dfe63eabdb73db9984b3b8c1c6e24,True,ctls,cdn.hlserve.com,443,https://cdn.hlserve.com:443,https,AmazonS3,application/xml,GET,13.32.121.31,/,234167450,13.32.121.58,Amazon Web Services,2,False,cloudfront,True,,,,True
cdn.tagdelivery.com,,404,221,cdn.tagdelivery.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-01T18:45:18Z,2023-12-03T18:45:17Z,CN=*.tagdelivery.com,*.tagdelivery.com,,*.tagdelivery.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,8c6a356e0869c64bd0c6554c98234a83,dd08e49397d37b84d6e27a4037f627a6b53cdfacb64c4f680cdcc8875005926a,True,ctls,cdn.tagdelivery.com,443,https://cdn.tagdelivery.com:443,https,Blob Service Version 1.0 Microsoft-HTTPAPI/2.0,application/xml,GET,151.101.1.179,/,1873545565,151.101.193.179,Varnish,3,False,fastly,True,,,,
cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,cdnjs.cloudflare.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-08-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8789a4791c80fe9fc769847a7ba6e4b5,9454c62828b954228efbbb6b7e3865ae64ba54e5a4ccdd89936d068e2ac94dd3,True,ctls,cdnjs.cloudflare.com,443,https://cdnjs.cloudflare.com:443,https,cloudflare,text/html,GET,104.17.24.14,/,2023033722,2606:4700::6811:180e,HTTP/3,169,False,cloudflare,True,,,,
ceops.dickssportinggoods.com,Error,404,2234,ceops.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,ceops.dickssportinggoods.com,443,https://ceops.dickssportinggoods.com:443,https,AkamaiNetStorage,text/html,GET,2.18.162.137,/,179139589,2a02:26f0:1700:38d::25db,Akamai Bot Manager,82,False,,,,,,
checkoutshopper-live.adyen.com,,200,,checkoutshopper-live.adyen.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-31T00:00:00Z,2024-01-31T23:59:59Z,CN=adyen.com,adyen.com,,*.adyen.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7c2c024a0ed59f341b283ee38f3bf083,0dd8c89bfa2a115124d39d8a607c31bc735087fb68f4cef17a5fd924a5a9a148,True,ctls,checkoutshopper-live.adyen.com,443,https://checkoutshopper-live.adyen.com:443,https,nginx,text/html,GET,147.12.16.68,/,643264156,193.67.130.68,Nginx,1,False,,,,,,
ciunnwhq.micpn.com,Movable Ink Domain,200,79,ciunnwhq.micpn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-16T23:59:59Z,CN=*.micpn.com,*.micpn.com,,*.micpn.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,957c065d6790d2531b6cd189521cd915,bdcd31d7afc2333003f23cbe7a7963e9e6303b367162205452eb9884316bc39b,True,ctls,ciunnwhq.micpn.com,443,https://ciunnwhq.micpn.com:443,https,,,GET,143.204.215.98,/,-1542678720,143.204.215.33,Amazon Web Services,1,False,cloudfront,True,,,,
click.golfgalaxy.com,,200,101,click.golfgalaxy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-05-02T00:00:00Z,2024-05-17T23:59:59Z,CN=*.ed10.net,*.ed10.net,,ed10.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,2af3accd826bd521f69f5a42ab244b6a,cce652c4848d8a6ec6a4e0ee241183e9e996bbdc20cb24c733af50a27c216bb6,True,ctls,click.golfgalaxy.com,443,https://click.golfgalaxy.com:443,https,Apache,text/html,GET,208.94.20.19,/,-366337701,208.94.20.19,Apache,2,False,,,,True,,
code.jquery.com,jQuery CDN,200,21134,releases.jquery.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-07-14T23:59:59Z,CN=*.jquery.com,*.jquery.com,,jquery.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,4f869c14d53cb08402ae3baeb42934a0,8801277d4bd87748bed90a1d51b19b98f27872075cae82c6082a4f9919029a05,True,ctls,releases.jquery.com,443,https://code.jquery.com:443,https,nginx,text/html,GET,69.16.175.42,/,299032747,2001:4de0:ac18::1:a:3a,WordPress:4.5.2,473,False,,,,,https://releases.jquery.com/,
connect.facebook.net,Facebook — Выполните вход или зарегистрируйтесь,200,14882,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,63e07ca5d96aee3775b2c28046eff557,e76425a78a595dd7d06572359e47b21d1d20ab4527fac974be7b8748593eed6d,True,ctls,m.facebook.com,443,https://connect.facebook.net:443,https,,application/vnd.wap.xhtml+xml,GET,157.240.251.9,/,142313513,2a03:2880:f083:9:face:b00c:0:3,HTTP/3,2,False,,,www.googleadservices.com,,https://m.facebook.com/,
csc.vpn.dcsg.com,Document Error: Not Found,404,152,csc.vpn.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-14T00:00:00Z,2024-01-14T23:59:59Z,"CN=global.vpn.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",global.vpn.dcsg.com,"Dick's Sporting Goods, Inc.",dallas.vpn.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d49a980b442315887e0070d39c8f2040,141c51eb11a5db00eb10cf82672492ca1355c915ffc048e3d2b5d327f7f8038c,,ctls,csc.vpn.dcsg.com,443,https://csc.vpn.dcsg.com:443,https,,text/html,GET,199.30.194.237,/,593259606,199.30.194.237,HSTS,7,False,,,,,,
ct.pinterest.com,,404,,ct.pinterest.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-08T23:59:59Z,"CN=*.pinterest.com, O=Pinterest\, Inc., L=San Francisco, ST=California, C=US",*.pinterest.com,"Pinterest, Inc.",*.testing.pinterest.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61f68a1d3e503e0803056f90024c9f30,8b54c984af414728957594d4bb0b0dc0374362de6e2005f611494f74558315f4,True,ctls,ct.pinterest.com,443,https://ct.pinterest.com:443,https,,,GET,151.101.64.84,/,-1840324437,151.101.192.84,Envoy,1,False,fastly,True,,,,
d.impactradius-event.com,,403,111,d.impactradius-event.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=*.impactradius-event.com,*.impactradius-event.com,,impactradius-event.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9b83c98765182b7517e374c1894585d3,8278379eb4c0bcad69f380b2dedc7df2baef8530f7f9bddb6acfc09bf11bf28a,True,ctls,d.impactradius-event.com,443,https://d.impactradius-event.com:443,https,UploadServer,application/xml,GET,35.186.249.72,/,1343071695,35.186.249.72,HTTP/3,1,False,google,True,,,,
d2oh4tlt9mrke9.cloudfront.net,Service Unavailable,503,326,d2oh4tlt9mrke9.cloudfront.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,d2oh4tlt9mrke9.cloudfront.net,443,https://d2oh4tlt9mrke9.cloudfront.net:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,18.66.107.43,/,-268152617,18.66.107.171,Microsoft HTTPAPI:2.0,7,False,cloudfront,True,,,,
dapi.dickssportinggoods.com,Error,503,2234,dapi.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,dapi.dickssportinggoods.com,443,https://dapi.dickssportinggoods.com:443,https,AkamaiNetStorage,text/html,GET,2.23.197.26,/,179139589,2a02:26f0:480:999::25db,Akamai Bot Manager,82,False,,,,,,
dayone.dickssportinggoods.com,Access Denied,503,278,dayone.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,dayone.dickssportinggoods.com,443,https://dayone.dickssportinggoods.com:443,https,,text/html,GET,2.23.197.26,/,260763171,2.23.197.26,Akamai Bot Manager,10,False,,,,,,
delta.dickssportinggoods.com,Access Denied,403,278,delta.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,delta.dickssportinggoods.com,443,https://delta.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.18.162.137,/,-1117942714,2a02:26f0:1700:384::25db,Akamai Bot Manager,10,False,,,,,,
dev-availability.dcsg.com,502 Server Error,502,332,,,,,,,,,,,,,,,,,,,,80,http://dev-availability.dcsg.com:80,http,,text/html,GET,107.178.245.80,/,-670719049,107.178.245.80,,11,False,google,True,,,,
dev-cms.dickssportinggoods.com,en,200,5618,dev-cms.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,dev-cms.dickssportinggoods.com,443,https://dev-cms.dickssportinggoods.com:443,https,,text/html,GET,104.111.217.32,/,87258044,2a02:26f0:1700:392::25db,Java,197,False,,,,,,
dev-cms.golfgalaxy.com,en,200,5509,dev-cms.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,dev-cms.golfgalaxy.com,443,https://dev-cms.golfgalaxy.com:443,https,,text/html,GET,104.102.49.108,/,179139589,2a02:26f0:480:995::3656,Java,197,False,,,,,,
dev-cms.publiclands.com,en,200,5509,dev-cms.publiclands.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.publiclands.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.publiclands.com,"Dick's Sporting Goods, Inc.",publiclands.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1aa3ea9885d263d2db1e833bbd0d9a06,ab289de3604dee6b6de4471d5cbe720f9c4765446a90455289d8f9eb74e900b5,True,ctls,dev-cms.publiclands.com,443,https://dev-cms.publiclands.com:443,https,,text/html,GET,2.23.209.135,/,1574951133,2a02:26f0:480:22::1726:62c2,Java,197,False,,,,,,
diagrams.pages.dcsg.com,Sign in to GitHub · GitHub,200,31788,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://diagrams.pages.dcsg.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-230706251,2606:50c0:8003::153,HSTS,413,False,,,opengraph.githubassets.com,,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dfd0df5bd-8ebe-488f-89ec-55a7e212ea7c%26page_id%3D34319900%26path%3DLw,
dicks-sporting-goods.pxf.io,Dead End,404,248,dicks-sporting-goods.pxf.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-24T00:00:00Z,2023-07-24T23:59:59Z,CN=*.pxf.io,*.pxf.io,,pxf.io,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d8fe5d472ebc8ac7c7230a1520d7c423,fa072dfd9bd1f43bba8e96922e87dd604d2abb6f6702a05ee160c7ab8349004e,True,ctls,dicks-sporting-goods.pxf.io,443,https://dicks-sporting-goods.pxf.io:443,https,,text/html,GET,35.201.76.231,/,1351214488,35.201.76.231,HTTP/3,14,False,google,True,,,,
dickssportinggoods.demdex.net,,404,,dickssportinggoods.demdex.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-26T00:00:00Z,2023-10-27T23:59:59Z,"CN=*.demdex.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.demdex.com,Adobe Inc.,demdex.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1b7b2343f663928377adcb7e205fb318,b80572036d2c64354a1d6a64b048a2d4a3c2f15d0a1b22c8dc4a244902add681,True,ctls,dickssportinggoods.demdex.net,443,https://dickssportinggoods.demdex.net:443,https,,,GET,52.31.88.82,/,-1314943136,52.16.253.114,HSTS,1,False,,,,True,,
dis.criteo.com,,200,,dis.criteo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2023-08-10T23:59:59Z,"CN=*.criteo.com, O=Criteo Technology SAS, L=Paris, ST=Île-de-France, C=FR",*.criteo.com,Criteo Technology SAS,criteo.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,53cb21f98e3d73510cff4cca2220678e,6d54b5ce90fcb0c8e36d0d446bc2b258b2831749e13585ae6c8fdf89b087291e,True,ctls,dis.criteo.com,443,https://dis.criteo.com:443,https,Kestrel,,GET,178.250.7.11,/,1635147929,178.250.7.11,Microsoft ASP.NET,1,False,,,,,,
dis.us.criteo.com,,200,,dis.us.criteo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.us.criteo.com, O=Criteo Technology SAS, L=Paris, ST=Île-de-France, C=FR",*.us.criteo.com,Criteo Technology SAS,us.criteo.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a8c731f77a9cda9fb3a770f51b23937f,804bc7196925c6f87ba64ea77c65996a72ee841517bd53b3f20df5c94e00d5fc,True,ctls,dis.us.criteo.com,443,https://dis.us.criteo.com:443,https,Kestrel,,GET,74.119.119.150,/,1635147929,74.119.119.150,Microsoft ASP.NET,1,False,,,,,,
