new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,mx,txt,caa
[x],surveys.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,mail1.decipherinc.com,v=spf1 ip4:204.13.11.0/24 ip4:50.57.94.169 ip4:222.231.46.203 ip4:64.13.232.43 ip4:69.20.12.136 ip4:64.13.232.44 ip4:68.64.190.126 ip4:162.13.40.119 ip4:162.13.80.69 ip4:64.13.232.223 ip4:209.234.129.174 ip4:173.203.179.45 ip4:65.212.180.36 -all,
[x],swiftid.capitalone.com,"54.203.195.69, 44.239.78.68, 54.68.106.211","swiftid.aws-stsd.capitalonegslbex.com, swiftid-cudawaf-prod.aws-stsd.capitalonegslbex.com, swiftid-waf-ew-prod-east.aws-stsd.capitalonegslbex.com, swiftid-prod-west-traffic.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],swiftidperf1.kdc.capitalone.com,,,,NOERROR,,,,,,,
[x],tableauprod-mirror.cloud.capitalone.com,,,,NOERROR,,,,,,,
[x],takecontrol.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],teamsites.capitalone.com,"13.107.139.10, 13.107.137.10","capitalone.sharepoint.com, 25-ipv4v6mte.clump.dprodmgd105.aa-rt.sharepoint.com, 193141-ipv4v6mte.farm.dprodmgd105.aa-rt.sharepoint.com, 193141-ipv4v6mte.farm.dprodmgd105.sharepointonline.com.akadns.net, 193141-ipv4v6.farm.dprodmgd105.aa-rt.sharepoint.com.dual-spov-0005.spov-msedge.net, dual-spov-0005.spov-msedge.net","ns1.spov-msedge.net, msnhst.microsoft.com",NOERROR,"2620:1ec:8f9::10, 2620:1ec:8fb::10",,,,,,
[x],teamstercardnow.com,,,,NOERROR,,"ns1.capitalone.com, ns3.capitalone.com, ns2.capitalone.com",True,cloudfront,,v=spf1 -all,
[x],teamsters.capitalone.com,"108.157.214.44, 108.157.214.29, 108.157.214.14, 108.157.214.129",teamsters.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],test-auth-ui-obsbox.capitalone.co.uk,"18.134.201.56, 35.179.89.145, 13.41.148.51",cap1-auth2-ui.o3bank.co.uk,"ns-927.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],testteamsites.capitalone.com,"13.107.139.10, 13.107.137.10","capitalone.sharepoint.com, 25-ipv4v6mte.clump.dprodmgd105.aa-rt.sharepoint.com, 193141-ipv4v6mte.farm.dprodmgd105.aa-rt.sharepoint.com, 193141-ipv4v6mte.farm.dprodmgd105.sharepointonline.com.akadns.net, 193141-ipv4v6.farm.dprodmgd105.aa-rt.sharepoint.com.dual-spov-0005.spov-msedge.net, dual-spov-0005.spov-msedge.net","ns1.spov-msedge.net, msnhst.microsoft.com",NOERROR,"2620:1ec:8f9::10, 2620:1ec:8fb::10",,,,,,
[x],thekeyrewards.capitalone.com,"108.138.217.54, 108.138.217.38, 108.138.217.81, 108.138.217.46",thekeyrewards.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1417.awsdns-49.org, ns-1642.awsdns-13.co.uk, ns-336.awsdns-42.com, ns-694.awsdns-22.net",True,cloudfront,,,
[x],thekeyrewardscards.capitalone.com,"18.66.122.74, 18.66.122.62, 18.66.122.108, 18.66.122.32",thekeyrewardscards.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],thinkmoney-apply.capitalone.co.uk,,agreements-prod-master.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],thinkmoney-idcheck.capitalone.co.uk,"52.16.187.209, 34.243.84.147",live-public-1370195959.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],thinkmoney-quickcheck.capitalone.co.uk,"13.32.27.124, 13.32.27.94, 13.32.27.6, 13.32.27.103",quotations-prod-master.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],thinkmoney-setup.capitalone.co.uk,"18.154.63.27, 18.154.63.121, 18.154.63.30, 18.154.63.31",setup-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],thinkmoney-verify.capitalone.co.uk,"18.66.248.98, 18.66.248.5, 18.66.248.88, 18.66.248.20",verify-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],thinkmoneycreditcardite.capitalone.co.uk,,,,NOERROR,,,,,,,
[x],thinkmoneycreditcardite02.uk.capitalone.com,,,,NOERROR,,,,,,,
[x],tm.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,reply-mx.s4.exacttarget.com,v=spf1 ip4:136.147.137.51 -all,
[x],tms.capitalone.com,3.124.119.57,"capitalone.edge.nc0.co, edge-geo.nc0.co","ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],top-trex.capitalonebank.com,,,,NOERROR,,,,,,,
[x],track.capitaloneshopping.com,,,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,
[x],track.usejewel.com,"104.26.5.103, 104.26.4.103, 172.67.71.254",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::ac43:47fe, 2606:4700:20::681a:567, 2606:4700:20::681a:467",,True,cloudflare,,,
[x],track.wikibuy.com,"104.16.189.71, 104.16.190.71",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,
[x],tradeservices.capitalonebank.com,"50.112.42.112, 35.85.201.216, 44.238.73.144","tradeservices.aws-cb.capitalonegslbex.com, iccnet-prod-west-traffic.aws-cof-cml-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1277.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],travelcenter.capitalone.com,"95.101.111.130, 95.101.111.141","travel-capitalone.cxtrvl.com, akamai-capitalone-www.cxtrvl.com.edgekey.net, e69007.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],treasuryfiletransfer.capitalonebank.com,204.63.38.71,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],trx.bluetarp.com,"52.222.139.17, 52.222.139.93, 52.222.139.58, 52.222.139.37","authproxy.capitalone.com, authproxy.aws-cof-prd-bluetarp.capitalonegslbex.com, d3sx13ow2d3o20.cloudfront.net","ns-865.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2204:6000:7:4d04:6200:93a1, 2600:9000:2204:8000:7:4d04:6200:93a1, 2600:9000:2204:9600:7:4d04:6200:93a1, 2600:9000:2204:7c00:7:4d04:6200:93a1, 2600:9000:2204:4a00:7:4d04:6200:93a1, 2600:9000:2204:7400:7:4d04:6200:93a1, 2600:9000:2204:6c00:7:4d04:6200:93a1, 2600:9000:2204:9c00:7:4d04:6200:93a1","ns-1370.awsdns-43.org, ns-1993.awsdns-57.co.uk, ns-311.awsdns-38.com, ns-865.awsdns-44.net",True,cloudfront,,,
[x],trx.eit.bluetarp.com,,"authproxy-qa.capitalone.com, authproxy-qa.aws-cof-qa-bluetarp.capitalonegslbex.com, d18f3xhx3b4d3b.cloudfront.net","ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,"2600:9000:238d:e00:1b:350:91c0:93a1, 2600:9000:238d:a00:1b:350:91c0:93a1, 2600:9000:238d:600:1b:350:91c0:93a1, 2600:9000:238d:ea00:1b:350:91c0:93a1, 2600:9000:238d:9600:1b:350:91c0:93a1, 2600:9000:238d:8000:1b:350:91c0:93a1, 2600:9000:238d:b000:1b:350:91c0:93a1, 2600:9000:238d:b200:1b:350:91c0:93a1","ns-1306.awsdns-35.org, ns-1597.awsdns-07.co.uk, ns-418.awsdns-52.com, ns-666.awsdns-19.net",True,cloudfront,,,
[x],uat.capitalone360.com,23.196.230.13,"uat.capitalone360.com.edgekey.net, e19.ksd.akamaiedge.net","n0ksd.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],uba-it.capitalone.com,"54.81.86.61, 18.205.227.80, 44.193.158.167","uba-qa.aws-stdt-qa.capitalonegslbex.com, usrbehav-qa-east-traffic.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],uba.capitalone.com,"54.213.93.209, 54.200.94.55, 44.224.232.215","uba-waf-prod.aws-stdt.capitalonegslbex.com, usrbehav-prod-west-traffic.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],uk.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vc.capitalone.com,"204.63.40.57, 204.63.40.55, 204.63.40.53, 204.63.40.59",,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vc2.capitalone.com,"204.63.42.57, 204.63.42.55, 204.63.42.53, 204.63.42.59",,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcap1.capitalone.com,204.63.40.52,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcap2.capitalone.com,204.63.40.54,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcap3.capitalone.com,204.63.40.56,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcap4.capitalone.com,204.63.40.58,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcav1.capitalone.com,204.63.40.53,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcav2.capitalone.com,204.63.40.55,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcav3.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccp1.capitalone.com,204.63.42.52,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccp2.capitalone.com,204.63.42.54,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccp3.capitalone.com,204.63.42.56,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccp4.capitalone.com,204.63.42.58,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccv1.capitalone.com,204.63.42.53,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccv3.capitalone.com,204.63.42.57,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vccv4.capitalone.com,204.63.42.59,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcuk.capitalone.com,"217.169.161.13, 217.169.161.14",,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcukav1.capitalone.com,217.169.161.172,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vcukav2.capitalone.com,217.169.161.174,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vdcplccm1s4.cof.ds.capitalone.com,,,,NOERROR,,,,,,,
[x],verified-it.capitalone.com,104.102.42.163,"verified-it.aws-stdt-qa.capitalonegslbex.com, verified-it.capitalone.com.edgekey.net, e11831.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],verified.capitalone.com,,"verified.aws-stdt.capitalonegslbex.com, verified.capitalone.com.edgekey.net, e13109.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],verify-data.capitalone.co.uk,"18.65.39.106, 18.65.39.50, 18.65.39.118, 18.65.39.48",verify-data-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],verify.capitalone.co.uk,"108.156.60.98, 108.156.60.36, 108.156.60.63, 108.156.60.72",verify-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1419.awsdns-49.org, ns-1891.awsdns-44.co.uk, ns-400.awsdns-50.com, ns-657.awsdns-18.net",True,cloudfront,,,
[x],very-apply.capitalone.co.uk,"99.86.91.94, 99.86.91.61, 99.86.91.2, 99.86.91.98",agreements-prod-master.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],very-directdebit.capitalone.co.uk,"18.66.147.112, 18.66.147.93, 18.66.147.94, 18.66.147.63",directdebit-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],very-idcheck.capitalone.co.uk,"52.16.187.209, 34.243.84.147",live-public-1370195959.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],very-quickcheck.capitalone.co.uk,"18.164.52.99, 18.164.52.114, 18.164.52.82, 18.164.52.68",quotations-prod-master.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],very-setup.capitalone.co.uk,"99.86.4.103, 99.86.4.104, 99.86.4.70, 99.86.4.68",setup-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],very-verify.capitalone.co.uk,"108.156.60.98, 108.156.60.36, 108.156.60.63, 108.156.60.72",verify-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],very.capitalone.co.uk,"108.157.214.53, 108.157.214.87, 108.157.214.33, 108.157.214.122","cdn-very.aws-uk-cat1.capitalonegslbex.com, cf-very.aws-uk-cat1.capitalonegslbex.com","ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],vetest.corp.capitalonebank.com,54.144.128.85,,,NOERROR,,,,,,,
[x],view-bankcommunication.capitalone.com,128.17.240.250,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],view-card.capitalone.com,13.111.178.97,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],view-sparkbusinesscard.capitalone.com,13.111.43.204,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],view-springdeals.capitalone.com,13.111.166.10,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],vimail04.capitalone.com,,,,NOERROR,,,,,,,
[x],vomail02.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,v=spf1 ip4:199.244.214.0/24 ip4:199.244.216.0/24 ip4:199.244.218.0/24 ip4:204.63.55.0/24 ip4:204.63.44.201 ip4:148.163.151.254 ip4:148.163.155.198 -all,
[x],vomail03.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],wallet-api-qa.capitalone.com,,wallet-api-qa.a1051d3511.capitalonegslbex.com,"ns-267.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wallet-api-qa9.capitalone.ca,,,,NOERROR,2602:fcbc:0:3::11,,,,,,
[x],wallet-ca.capitalone.ca,54.144.128.85,,,NOERROR,,,,,,,
[x],wallet-qa.capitalone.com,"99.86.91.26, 99.86.91.67, 99.86.91.84, 99.86.91.66",wallet-qa.aws-card-dqa.capitalonegslbex.com,"ns-1081.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1081.awsdns-07.org, ns-1861.awsdns-40.co.uk, ns-243.awsdns-30.com, ns-980.awsdns-58.net",True,cloudfront,,,
[x],wallet-qa2.capitalone.ca,,,,NOERROR,,,,,,,
[x],walmart.capitalone.com,"108.157.214.14, 108.157.214.29, 108.157.214.129, 108.157.214.44",walmart-primer.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],weapon-x.capitalone.com,208.80.48.160,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],webconf-middleman-next.capitalonecareers.co.uk,,,,NOERROR,,,,,,,
[x],westelm.capitalone.com,"13.227.219.119, 13.227.219.111, 13.227.219.8, 13.227.219.6",westelm.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wib-1.capitalone.com,"18.65.39.72, 18.65.39.104, 18.65.39.13, 18.65.39.59","wib-1.aws-stsd.capitalonegslbex.com, wib1-cdn.aws-stsd.capitalonegslbex.com, dn6gsee2qolov.cloudfront.net","ns-1740.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:238d:2a00:15:7de1:73c0:93a1, 2600:9000:238d:1800:15:7de1:73c0:93a1, 2600:9000:238d:4400:15:7de1:73c0:93a1, 2600:9000:238d:9800:15:7de1:73c0:93a1, 2600:9000:238d:b400:15:7de1:73c0:93a1, 2600:9000:238d:ac00:15:7de1:73c0:93a1, 2600:9000:238d:3400:15:7de1:73c0:93a1, 2600:9000:238d:ba00:15:7de1:73c0:93a1","ns-1034.awsdns-01.org, ns-1740.awsdns-25.co.uk, ns-452.awsdns-56.com, ns-841.awsdns-41.net",True,cloudfront,,,
[x],wib-2.capitalone.com,"108.138.233.3, 108.138.233.17, 108.138.233.19, 108.138.233.84","wib-2.aws-stsd.capitalonegslbex.com, dn6gsee2qolov.cloudfront.net","ns-1740.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2360:7600:15:7de1:73c0:93a1, 2600:9000:2360:c200:15:7de1:73c0:93a1, 2600:9000:2360:5400:15:7de1:73c0:93a1, 2600:9000:2360:200:15:7de1:73c0:93a1, 2600:9000:2360:400:15:7de1:73c0:93a1, 2600:9000:2360:e200:15:7de1:73c0:93a1, 2600:9000:2360:2e00:15:7de1:73c0:93a1, 2600:9000:2360:e00:15:7de1:73c0:93a1","ns-1034.awsdns-01.org, ns-1740.awsdns-25.co.uk, ns-452.awsdns-56.com, ns-841.awsdns-41.net",True,cloudfront,,,
[x],wib-qa1.capitalone.com,,"wib-qa1.aws-stsd-dqa.capitalonegslbex.com, wib-qa1-cdn.aws-stsd-dqa.capitalonegslbex.com","ns-100.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wib-qa4.capitalone.com,"108.138.17.79, 108.138.17.29, 108.138.17.74, 108.138.17.44",wib-qa4.aws-stsd-dqa.capitalonegslbex.com,"ns-100.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wib-qa5.capitalone.com,"18.244.102.66, 18.244.102.10, 18.244.102.14, 18.244.102.56",wib-qa5.aws-stsd-dqa.capitalonegslbex.com,"ns-100.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wib.capitalone.com,"143.204.215.126, 143.204.215.60, 143.204.215.125, 143.204.215.2","wib.aws-stsd.capitalonegslbex.com, wib-cdn.aws-stsd.capitalonegslbex.com","ns-2001.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],wikibuy.com,"104.16.189.71, 104.16.190.71",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,"paul.ns.cloudflare.com, ivy.ns.cloudflare.com",True,cloudflare,,,
[x],wincca.bluetarp.com,192.230.66.65,ia8r7.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,,True,incapsula,,,
[x],ww2.capitalone.ca,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],www-qa.capitalone.ca,23.212.204.7,"www-qa.capitalone.ca.edgekey.net, e5435.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],www-qabeta.capitalone.ca,104.107.129.158,"www-qa.capitalone.ca.edgekey-staging.net, e5435.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],www-redirect.capitalone.com,,,,NOERROR,,,,,,,
[x],www.bluetarp.com,149.126.72.65,ia8r7.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,,True,incapsula,,,
[x],www.capitalone.ca,"104.126.37.161, 104.126.37.185","www.capitalone.ca.edgekey.net, e118285.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],www.capitalone.co.uk,"18.154.227.26, 18.154.227.13, 18.154.227.101, 18.154.227.51","cdn-www.aws-uk-cat1.capitalonegslbex.com, cf-capitalone.aws-uk-cat1.capitalonegslbex.com","ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],www.capitalone.com,,"emwp-prod-controller.d16207fc61.capitalonegslbex.com, www.capitalone.com.edgekey.net, e64599.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],www.capitalonecareers.co.uk,63.131.135.125,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],www.capitaloneshopping.com,"104.18.29.173, 104.18.28.173",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6812:1dad, 2606:4700::6812:1cad",,True,cloudflare,,,
[x],www.criticalstack.com,"172.67.74.42, 104.26.1.99, 104.26.0.99",,"amir.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::681a:63, 2606:4700:20::ac43:4a2a, 2606:4700:20::681a:163",,True,cloudflare,,,
[x],www.demo.bluetarp.com,,,,NOERROR,,,,,,,
[x],www.luma.co.uk,"108.138.7.8, 108.138.7.63, 108.138.7.28, 108.138.7.58",luma-prod-master.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],www.luma.luma.co.uk,,,,NOERROR,2602:fcbc:0:3::11,,,,,,
[x],www.paribus.co,"104.21.44.23, 172.67.193.246",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3035::ac43:c1f6, 2606:4700:3031::6815:2c17",,True,cloudflare,,,
[x],www.teamstercardnow.com,,prod-aws-incubator-ts.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],www.usejewel.com,"172.67.71.254, 104.26.4.103, 104.26.5.103",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::681a:567, 2606:4700:20::ac43:47fe, 2606:4700:20::681a:467",,True,cloudflare,,,
[x],www.vpn-pwm.bluetarp.com,,,,NOERROR,,,,,,,
[x],www1.capitalone.ca,"204.63.40.35, 204.63.41.35",,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],wwwbeta.capitalone.com,,emwp-prod-beta-controller.d16207fc61.capitalonegslbex.com,,NOERROR,,,,,,,
[x],wwwqa.capitalone.ca,54.144.128.85,,,NOERROR,,,,,,,
[x],wwwtest.capitalone.ca,"23.215.6.132, 23.215.6.164","www.capitalone.ca, www.capitalone.ca.edgekey.net, e118285.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],wwwtest.capitalone.com,"80.239.137.139, 80.239.137.162","www.capitalone.com, emwp-prod-controller.d16207fc61.capitalonegslbex.com, www.capitalone.com.edgekey.net, e64599.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],xchange-tc.capitalone.com,"52.10.50.47, 54.218.220.32, 54.189.77.31","api-an.capitalone.com, api-an-prod-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp.aws-coreservices-prod.capitalonegslbex.com, api-an-prod-west-rp-mig.aws-coreservices-prod.capitalonegslbex.com, apigw-dxgw-an-prod-active-w.aws-cof-eppt-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],xtcitacxiom2.kdc.capitalone.com,,,,NOERROR,,,,,,,
[x],youropinion.capitalone.com,64.209.140.201,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,youropinion.capitalone.com,v=spf1 include:_spf_capone.intellisurvey.com -all,
[x],zendesk1.paribus.co,"172.67.193.246, 104.21.44.23",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3035::ac43:c1f6, 2606:4700:3031::6815:2c17",,True,cloudflare,,,
[x],zendesk1.wikibuy.com,"162.159.128.7, 162.159.138.6",mail1.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk2.capitaloneshopping.com,"162.159.128.7, 162.159.138.6",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk2.paribus.co,"172.67.193.246, 104.21.44.23",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3035::ac43:c1f6, 2606:4700:3031::6815:2c17",,True,cloudflare,,,
[x],zendesk2.wikibuy.com,"162.159.138.6, 162.159.128.7",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk3.capitaloneshopping.com,"162.159.128.7, 162.159.138.6",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk3.paribus.co,"104.21.44.23, 172.67.193.246",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3031::6815:2c17, 2606:4700:3035::ac43:c1f6",,True,cloudflare,,,
[x],zendesk4.capitaloneshopping.com,"162.159.138.6, 162.159.128.7",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
