input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_,tls_self_signed
2019loadbalancer-assets.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2019loadbalancer-assets.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2019loadbalancer-assets.olaelectric.in,443,https://2019loadbalancer-assets.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2020-1859491g41.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2020-1859491g41.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2020-1859491g41.olaelectric.in,443,https://2020-1859491g41.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2020-359240g40.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2020-359240g40.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2020-359240g40.olaelectric.in,443,https://2020-359240g40.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2020-bucket-uats.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2020-bucket-uats.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2020-bucket-uats.olaelectric.in,443,https://2020-bucket-uats.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2020-preferences-demouats-staging.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2020-preferences-demouats-staging.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2020-preferences-demouats-staging.olaelectric.in,443,https://2020-preferences-demouats-staging.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
20202020status-assets.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,20202020status-assets.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,20202020status-assets.olaelectric.in,443,https://20202020status-assets.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2021-acc-aws-service-63wc39887561kxglpj3c-heytsmrygy3dmnc.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021-acc-aws-service-63wc39887561kxglpj3c-heytsmrygy3dmnc.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021-acc-aws-service-63wc39887561kxglpj3c-heytsmrygy3dmnc.olaelectric.in,443,https://2021-acc-aws-service-63wc39887561kxglpj3c-heytsmrygy3dmnc.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2021-infrastatus-db2-corp.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021-infrastatus-db2-corp.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021-infrastatus-db2-corp.olaelectric.in,443,https://2021-infrastatus-db2-corp.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2021-repos-alpha.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021-repos-alpha.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021-repos-alpha.olaelectric.in,443,https://2021-repos-alpha.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2021323849g49.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021323849g49.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021323849g49.olaelectric.in,443,https://2021323849g49.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2021access-cdn-students.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021access-cdn-students.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021access-cdn-students.olaelectric.in,443,https://2021access-cdn-students.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2021video-2020.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2021video-2020.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2021video-2020.olaelectric.in,443,https://2021video-2020.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2022-customers.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2022-customers.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2022-customers.olaelectric.in,443,https://2022-customers.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2022-statusnew.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2022-statusnew.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2022-statusnew.olaelectric.in,443,https://2022-statusnew.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2022-webserviceslabshelporigin.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2022-webserviceslabshelporigin.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2022-webserviceslabshelporigin.olaelectric.in,443,https://2022-webserviceslabshelporigin.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2022access-authnew.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2022access-authnew.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2022access-authnew.olaelectric.in,443,https://2022access-authnew.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2022status-ci.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2022status-ci.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2022status-ci.olaelectric.in,443,https://2022status-ci.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
212206g6.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,212206g6.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,212206g6.olaelectric.in,443,https://212206g6.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
2309395g45.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2309395g45.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2309395g45.olaelectric.in,443,https://2309395g45.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2828691g41.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2828691g41.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2828691g41.olaelectric.in,443,https://2828691g41.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
29239g39.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,29239g39.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,29239g39.olaelectric.in,443,https://29239g39.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
2frmsui-olashuttle.olacabs.com,,503,107,AS16509,AMAZON-02,US,13.250.0.0/15,2frmsui-olashuttle.olacabs.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-09T00:00:00Z,2024-04-04T23:59:59Z,"CN=*.olacabs.com, O=ANI Technologies Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.olacabs.com,ANI Technologies Private Limited,olacabs.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,2239cf73956aa5b652d36e55eee6539e,18246c3f360b2d21d84344d17d6e29d2673948965b9db5a65ff30adbfb0b8834,ctls,2frmsui-olashuttle.olacabs.com,443,https://2frmsui-olashuttle.olacabs.com:443,https,,text/html,GET,13.250.167.31,/,-1654418437,13.250.167.31,,4,False,True,,,,,
2fvodafone.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,2fvodafone.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,2fvodafone.olaelectric.in,443,https://2fvodafone.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
3024849g49.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,3024849g49.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,3024849g49.olaelectric.in,443,https://3024849g49.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
31yhscxjwpm7.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,31yhscxjwpm7.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,31yhscxjwpm7.olaelectric.in,443,https://31yhscxjwpm7.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
326j8l9i.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,326j8l9i.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,326j8l9i.olaelectric.in,443,https://326j8l9i.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
353296g46.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,353296g46.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,353296g46.olaelectric.in,443,https://353296g46.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
37-49.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,37-49.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,37-49.olaelectric.in,443,https://37-49.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
3kspacific.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,3kspacific.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,3kspacific.olaelectric.in,443,https://3kspacific.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
432255g5.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,432255g5.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,432255g5.olaelectric.in,443,https://432255g5.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
