new,host,a,soa,status_code,cname,ns,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa,mx,txt
,hgf.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,hirondelle.ui.com,"108.138.7.63, 108.138.7.75, 108.138.7.30, 108.138.7.119","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,history-shoulder-xps5b3qrxbdvbarwebyya3pwci.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
,hitek.ui.com,"52.85.132.98, 52.85.132.46, 52.85.132.48, 52.85.132.71","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,hk-file.intl.miui.com,"104.126.116.179, 104.126.116.203","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,"hk-file.intl.miui.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net",,,,"2600:1408:7400::17c7:4718, 2600:1408:7400::17c7:4732",,,,,
,hk.miui.com,47.241.94.133,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-x-miui-pri-alisgp.alb.xiaomi.com,,,,,,,,,
,holidays.ui.com,"52.222.214.96, 52.222.214.85, 52.222.214.60, 52.222.214.18","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,homebase.ui.com,"18.66.147.98, 18.66.147.17, 18.66.147.46, 18.66.147.54","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,homedelivery.ui.com,"18.154.63.49, 18.154.63.100, 18.154.63.36, 18.154.63.32","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,homegroup.ui.com,"18.66.122.27, 18.66.122.64, 18.66.122.38, 18.66.122.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,homenetwork.ui.com,"18.66.248.94, 18.66.248.24, 18.66.248.58, 18.66.248.67","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,homerun.ui.com,"108.138.17.92, 108.138.17.123, 108.138.17.73, 108.138.17.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,horizon.ui.com,"18.154.63.93, 18.154.63.40, 18.154.63.102, 18.154.63.67","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,hot.browser.intl.miui.com,"124.251.100.109, 183.84.5.11","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,browsers-pri-c3-c4.alb.xiaomi.com,,,,,,,,,
,hot.browser.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,hotspot.ui.com,"52.222.139.45, 52.222.139.91, 52.222.139.126, 52.222.139.26","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,hugeota.d.miui.com,"2.16.107.32, 2.16.107.27","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,"hugeota.d.miui.com.mgslb.com, hugeota.d.miui.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net",,,,,,,,,
,humana.ui.com,"13.249.39.15, 13.249.39.125, 13.249.39.124, 13.249.39.50",,NOERROR,,,True,cloudfront,,,,,,
,husky.ui.com,"18.160.46.49, 18.160.46.98, 18.160.46.23, 18.160.46.52","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,hww.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,,,
,i.bd.sec.miui.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,"ns4.dnsv5.com, ns3.dnsv5.com",,,"2409:8700:c21:61::a, 2403:a200:a200:14f1::15, 2403:a200:a200:14f1::23",,,,,
,i.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns3.wordpress.com, ns1.wordpress.com",,,,,,,,
,iadvize.ui.com,"65.9.55.81, 65.9.55.36, 65.9.55.13, 65.9.55.31","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,iconnect.ui.com,"18.165.83.111, 18.165.83.42, 18.165.83.83, 18.165.83.89","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,id.miui.com,47.241.94.133,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-x-miui-pri-alisgp.alb.xiaomi.com,,,,,,,,,
,idata.ui.com,"108.138.51.34, 108.138.51.20, 108.138.51.101, 108.138.51.65","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,ideal.ui.com,"18.66.248.36, 18.66.248.85, 18.66.248.117, 18.66.248.106","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,iendeavor.ui.com,"108.138.17.93, 108.138.17.72, 108.138.17.2, 108.138.17.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,igor.ui.com,"18.66.97.80, 18.66.97.60, 18.66.97.98, 18.66.97.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,ih.blog.ui.com,"192.0.78.217, 192.0.78.128, 198.181.116.9, 198.181.117.9, 192.0.74.9","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,"2a04:fa87:ffff::c6b5:7409, 2a04:fa87:ffff::c6b5:7509, 2620:115:c00f::c000:4a09",,,,,
,ihg.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,ihgf.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,,,
,illuminate.ui.com,"108.138.51.111, 108.138.51.71, 108.138.51.17, 108.138.51.36","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,images.dev.svc.ui.com,"18.67.65.4, 18.67.65.99, 18.67.65.56, 18.67.65.54","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,img.w.xk.miui.com,"163.171.128.148, 163.171.132.119","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,img.w.xk.miui.com.wsglb0.com,,,,,,,,,
,img.www.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,impl.ui.com,"108.156.60.9, 108.156.60.10, 108.156.60.123, 108.156.60.85","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,imsa.ui.com,"108.157.214.8, 108.157.214.19, 108.157.214.44, 108.157.214.55","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,in-protect-dev.sec.intl.miui.com,20.47.97.238,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-ipv4-pub-azams.alb.xiaomi.com,,True,azure,,,,,,
,in-unlock.update.intl.miui.com,20.47.97.238,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-ipv4-pub-azams.alb.xiaomi.com,,True,azure,,,,,,
,in.miui.com,"13.127.44.78, 13.126.103.230","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"miui-sec-pri-mbaws.alb.xiaomi.com, mife-miui-sec-mbaws-internet-767843083.ap-south-1.elb.amazonaws.com",,,,,,,,,
,in.ui.com,"18.66.112.35, 18.66.112.109, 18.66.112.88, 18.66.112.98","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inca.ui.com,"18.66.122.56, 18.66.122.88, 18.66.122.65, 18.66.122.4","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,india.activity.browser.intl.miui.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.india.activity.browser.intl.miui.com",NOERROR,,,,,::,True,0.0.0.0,,,
,indigo.ui.com,"52.85.132.74, 52.85.132.69, 52.85.132.15, 52.85.132.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inf.miui.com,127.0.0.1,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,True,127.0.0.1,,,
,info.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,info.sec.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,ing-api.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,ingest-api.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,ingest-api.dev.svc.ui.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,innova.ui.com,"13.225.78.40, 13.225.78.68, 13.225.78.2, 13.225.78.11","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,ins3.ui.com,"13.227.219.123, 13.227.219.13, 13.227.219.103, 13.227.219.11","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,insight.ui.com,"18.66.233.14, 18.66.233.88, 18.66.233.39, 18.66.233.129","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,insights.ui.com,"13.249.9.127, 13.249.9.87, 13.249.9.28, 13.249.9.93","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inspire.ui.com,"13.227.219.55, 13.227.219.121, 13.227.219.80, 13.227.219.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,installer.ui.com,"18.66.147.78, 18.66.147.31, 18.66.147.33, 18.66.147.112","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,integrations.ui.com,"108.138.17.123, 108.138.17.92, 108.138.17.88, 108.138.17.73","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,intel.ui.com,"18.66.147.87, 18.66.147.78, 18.66.147.50, 18.66.147.126","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,intelix.ui.com,"18.154.227.64, 18.154.227.5, 18.154.227.53, 18.154.227.107","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,intercom-service.comm.miui.com,"3.127.227.23, 18.194.222.150","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,"intercom-service.comm.miui.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com",,,,,,,,,
,internet.ui.com,"52.222.236.44, 52.222.236.42, 52.222.236.46, 52.222.236.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,internode.ui.com,"18.66.147.17, 18.66.147.98, 18.66.147.46, 18.66.147.54","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,intl.ui.com,"13.225.78.38, 13.225.78.2, 13.225.78.33, 13.225.78.43","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,intro.ui.com,"99.86.4.93, 99.86.4.129, 99.86.4.119, 99.86.4.62","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inventa.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inventory.dev.svc.ui.com,"34.212.84.214, 100.21.150.170, 52.13.6.237, 52.11.0.144","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:a11:cc03:1c18:cc9e:f083:5d08, 2600:1f14:a11:cc02:8580:c657:c77b:b0dd, 2600:1f14:a11:cc01:1af7:9f8d:ca55:2cca, 2600:1f14:a11:cc00:9fdf:9e13:1185:8c6d",,,,,
,inventory.dev.ui.com,"18.66.147.127, 18.66.147.2, 18.66.147.104, 18.66.147.37","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inventory.stg.svc.ui.com,"52.13.222.142, 52.24.51.44, 52.34.48.198, 52.37.139.113","ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:228:3102:6d7e:d335:2b26:dd9e, 2600:1f14:228:3103:d55b:893b:59eb:ad7b, 2600:1f14:228:3100:3b74:a7c2:60b:7afe, 2600:1f14:228:3101:231b:522c:da40:3660",,,,,
,inventory.stg.ui.com,"18.173.233.45, 18.173.233.64, 18.173.233.33, 18.173.233.66","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inventory.svc.ui.com,"35.160.63.250, 54.148.106.27, 34.214.206.78, 52.39.190.137","ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f13:f83:e702:7e78:3287:2ae:552f, 2600:1f13:f83:e703:c4aa:61c4:afc2:6382, 2600:1f13:f83:e700:ce76:bca4:41f1:a297, 2600:1f13:f83:e701:a765:2ce6:5a1:9730",,,,,
,inventory.ui.com,"18.66.122.56, 18.66.122.8, 18.66.122.17, 18.66.122.16","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"2600:9000:2250:e000:1a:5edb:2500:93a1, 2600:9000:2250:7400:1a:5edb:2500:93a1, 2600:9000:2250:f400:1a:5edb:2500:93a1, 2600:9000:2250:9e00:1a:5edb:2500:93a1, 2600:9000:2250:2400:1a:5edb:2500:93a1, 2600:9000:2250:6200:1a:5edb:2500:93a1, 2600:9000:2250:4e00:1a:5edb:2500:93a1, 2600:9000:2250:1000:1a:5edb:2500:93a1",,,,,
,inwall-hd.dev.ui.com,,,NOERROR,,,,,,,,,,
,inwall.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns3.wordpress.com, ns1.wordpress.com",,,,,,,,
,inwall.tw.ui.com,"13.32.121.111, 13.32.121.31, 13.32.121.37, 13.32.121.82","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,inwall.ui.com,"54.69.46.105, 44.230.77.54, 44.238.166.110","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,iot1.uid1.dev.ui.com,"44.239.23.200, 35.164.140.50, 54.148.121.85, 44.227.166.85, 54.187.227.74, 35.162.133.166, 44.241.63.243, 54.187.195.211","ns-407.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,a36rjckgev5st6-ats.iot.us-west-2.amazonaws.com,,,,"2620:108:700f::23a3:6854, 2620:108:700f::342a:9e55, 2620:108:700f::23a6:7fa8, 2620:108:700f::23a2:5ea4, 2620:108:700f::23a6:1138, 2620:108:700f::6414:975, 2620:108:700f::239b:9f0b, 2620:108:700f::23a7:e9d2",,,,,
,ip-info.ff.avast.sec.miui.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,True,azure,,,,,,
,ips.svc.ui.com,"52.32.81.30, 54.71.200.233, 35.161.131.58, 54.68.176.90","ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ir.blog.ui.com,"192.0.78.217, 192.0.78.128, 198.181.116.9, 198.181.117.9, 192.0.74.9","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,"2a04:fa87:ffff::c6b5:7409, 2a04:fa87:ffff::c6b5:7509, 2620:115:c00f::c000:4a09",,,,,
,isagerstrik.ui.com,"18.164.52.97, 18.164.52.27, 18.164.52.129, 18.164.52.113","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,isit.ui.com,"52.222.214.111, 52.222.214.36, 52.222.214.7, 52.222.214.46","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,isolutions.ui.com,"108.138.7.72, 108.138.7.81, 108.138.7.11, 108.138.7.107","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,ispdesign.dev.ui.com,"52.25.21.59, 52.32.17.138, 100.20.182.240","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:f3b:e601:2a12:51f4:31e7:2b4d, 2600:1f14:f3b:e600:47fd:645c:219:4ce0, 2600:1f14:f3b:e602:2f4e:9927:e0d0:e1db",,,,,
,ispdesign.stg.ui.com,"34.208.29.99, 44.227.167.10","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1395.awsdns-46.org, ns-162.awsdns-20.com, ns-1789.awsdns-31.co.uk, ns-787.awsdns-34.net",,,"2600:1f14:ac:f900:3adf:c5b3:f123:f3c7, 2600:1f14:ac:f901:ab68:1384:ec05:b791",,,,,
,ispdesign.ui.com,"18.164.68.34, 18.164.68.35, 18.164.68.58, 18.164.68.107","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,"2600:9000:2394:9e00:0:febb:500:93a1, 2600:9000:2394:fc00:0:febb:500:93a1, 2600:9000:2394:6e00:0:febb:500:93a1, 2600:9000:2394:2800:0:febb:500:93a1, 2600:9000:2394:9600:0:febb:500:93a1, 2600:9000:2394:1800:0:febb:500:93a1, 2600:9000:2394:3400:0:febb:500:93a1, 2600:9000:2394:c600:0:febb:500:93a1",,,,,
,istruzione.ui.com,"52.222.236.104, 52.222.236.31, 52.222.236.24, 52.222.236.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,italy.ui.com,"52.85.132.46, 52.85.132.71, 52.85.132.48, 52.85.132.98","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,itsupport.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,itts.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,iww.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns3.wordpress.com, ns1.wordpress.com",,,,,,,,
,j.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,jalal.ui.com,"108.157.4.57, 108.157.4.109, 108.157.4.26, 108.157.4.105","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jason.ui.com,"18.66.97.106, 18.66.97.23, 18.66.97.65, 18.66.97.3","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jasper.ui.com,"18.66.122.86, 18.66.122.100, 18.66.122.28, 18.66.122.84","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jaya.ui.com,"18.66.147.86, 18.66.147.18, 18.66.147.127, 18.66.147.32","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jaybird.ui.com,"13.224.189.57, 13.224.189.93, 13.224.189.112, 13.224.189.4","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jdcs.ui.com,"13.32.151.22, 13.32.151.36, 13.32.151.30, 13.32.151.109","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jenkins.ui.com,"18.66.122.84, 18.66.122.100, 18.66.122.86, 18.66.122.28","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,ji.blog.ui.com,,,NOERROR,blog.ui.com,,,,,,,,,
,jih.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,,,
,jihg.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,joey.ui.com,"65.9.55.71, 65.9.55.11, 65.9.55.93, 65.9.55.116","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jordi.ui.com,"108.156.60.109, 108.156.60.104, 108.156.60.129, 108.156.60.74","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jp.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,jud10.ui.com,"108.157.214.29, 108.157.214.97, 108.157.214.119, 108.157.214.6","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,julian.ui.com,"18.66.97.106, 18.66.97.65, 18.66.97.3, 18.66.97.23","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jumbo.ui.com,"13.224.189.93, 13.224.189.57, 13.224.189.4, 13.224.189.112","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jupiter.intl.sys.miui.com,20.47.97.238,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-ipv4-pub-azams.alb.xiaomi.com,,True,azure,,,,,,
,jupiter.rus.sys.miui.com,20.47.97.238,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-ipv4-pub-azams.alb.xiaomi.com,,True,azure,,,,,,
,jupiter.ui.com,"13.225.78.27, 13.225.78.43, 13.225.78.71, 13.225.78.103","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,justin.ui.com,"18.66.112.73, 18.66.112.42, 18.66.112.58, 18.66.112.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,jw.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,,,
,k.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,kamal.ui.com,"13.226.153.53, 13.226.153.59, 13.226.153.19, 13.226.153.7","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,kamin.ui.com,"13.227.219.96, 13.227.219.82, 13.227.219.76, 13.227.219.72","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,kanshi.ui.com,"18.66.112.88, 18.66.112.106, 18.66.112.112, 18.66.112.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,kaplan.ui.com,"52.222.236.69, 52.222.236.97, 52.222.236.36, 52.222.236.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,kasper.ui.com,"18.244.146.101, 18.244.146.126, 18.244.146.56, 18.244.146.118","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,kaufmann.ui.com,"108.156.60.71, 108.156.60.122, 108.156.60.57, 108.156.60.35","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
