new,host,a,soa,status_code,cname,has_internal_ips,internal_ips,cdn,cdn-name,txt,aaaa,ns,mx,caa
[x],cred.dev.td.com,152.199.16.206,"ns1.alphacdn.net, noc.edgecast.com",NOERROR,cs202.adn.alphacdn.net,,,,,,,,,
[x],cred.pat.td.com,,"ns1.alphacdn.net, noc.edgecast.com",NOERROR,cs202.adn.alphacdn.net,,,,,,,,,
[x],cred.td.com,152.199.16.217,"ns1.systemcdn.net, noc.systemcdn.net",NOERROR,cs1.adn.systemcdn.net,,,,,,,,,
[x],creditcardawards.sys.td.com,10.155.160.254,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,True,10.155.160.254,,,,,,,
[x],creditview.pat.td.com,"104.18.5.212, 104.18.4.212","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,creditview.pat.td.com.cdn.cloudflare.net,,,True,cloudflare,,,,,
[x],cssp.pat.td.com,"23.53.43.67, 23.53.43.17","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"cssp.pat.td.com.edgekey.net, e217567.b.akamaiedge.net",,,,,,,,,
[x],cssp.td.com,"95.101.74.142, 95.101.74.138","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"cssp.td.com.edgekey.net, e235209.b.akamaiedge.net",,,,,,,,,
[x],customercollaboration.td.com,107.154.251.77,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,incapsula,v=spf1 a:tor1-a-smtp-1.vscreen.org a:tor1-a-smtp-2.vscreen.org -all,,,,
[x],customerhelp3.pat.td.com,"23.53.43.58, 23.53.43.26","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"customerhelp3.pat.td.com.edgekey.net, e85555.b.akamaiedge.net",,,,,,,,,
[x],customlendingsolutions.pat.td.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"tdv5.uat.supernovacompanies.com, core-extco-ng0k2x8w4y9z-1717080249.us-east-1.elb.amazonaws.com",,,,,,,,,
[x],customlendingsolutions.td.com,"52.44.29.14, 44.208.143.235, 3.213.41.87","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"tdv5.supernovacompanies.com, core-extco-1xxxs6a6v8o4z-185679490.us-east-1.elb.amazonaws.com",,,,,,,,,
[x],d2401-mweb01.ise.pos.net.td.com,138.229.6.231,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],dam.pat.td.com,20.39.142.76,"ns-1643.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,author-tdbank-stage-65.adobecqms.net,,,True,azure,,,,,
[x],dapadapter-aar.api.pat.td.com,"2.16.186.176, 2.16.186.145","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"dapadapter-aar.api.pat.td.com.edgekey.net, e121555.b.akamaiedge.net",,,,,,,,,
[x],dapadapter-aar.api.td.com,152.199.17.54,"ns1.kappacdn.net, noc.edgecast.com",NOERROR,cs1035.adn.kappacdn.net,,,,,,,,,
[x],demande.td.com,"23.53.43.75, 23.53.43.81","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"demande.td.com.edgekey.net, e128146.b.akamaiedge.net",,,,,,,,,
[x],demande2.pat.td.com,"95.101.111.181, 95.101.111.136","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"demande2.pat.td.com.edgekey.net, e101218.b.akamaiedge.net",,,,,,,,,
[x],demande2.td.com,"95.101.74.151, 95.101.74.154","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"demande2.td.com.edgekey.net, e128146.b.akamaiedge.net",,,,,,,,,
[x],demande43.dev.td.com,,,NOERROR,,,,,,,,,,
[x],demandeeso1.sys.td.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],demandesoc.td.com,"104.71.130.11, 104.71.130.41","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"demandesoc.td.com.edgekey.net, e128146.b.akamaiedge.net",,,,,,,,,
[x],demandetest.pat.td.com,142.205.207.51,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],dev.aem.publish.td.com,52.139.23.155,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,azure,,,,,
[x],dev.caas.td.com,52.139.23.155,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,azure,,,,,
[x],dev.feeds.td.com,52.139.23.155,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,azure,,,,,
[x],dev.publish.td.com,52.139.23.155,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,azure,,,,,
[x],dev.td.com,52.139.23.155,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,True,azure,intersight=7d1a5e555835574142f32fe8174087ed006c6206f0c4b60874b4c09612f57a59,,,,
[x],dev1.eoae-api-eap.td.com,,,NOERROR,,,,,,,,,,
[x],di.td.com,45.60.123.18,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,"di-td.vscreen.org, ljj4lld.x.incapdns.net",,,True,incapsula,,,,,
[x],dialin.td.com,142.205.217.100,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],digitalcrush.td.com,,"ns-451.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-659.awsdns-18.net, ns-1267.awsdns-30.org, ns-1790.awsdns-31.co.uk, ns-451.awsdns-56.com",,
[x],directeursdecomptessbpme.td.com,"104.18.113.52, 104.18.116.52, 104.18.114.52, 104.18.112.52, 104.18.115.52","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"directeursdecomptessbpme.td.com.yext-cdn.com, cdn-ac-ff.sitescdn.net, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,,True,cloudflare,,"2606:4700::6812:7334, 2606:4700::6812:7434, 2606:4700::6812:7234, 2606:4700::6812:7034, 2606:4700::6812:7134",,,
[x],discovery.td.com,"95.101.74.139, 95.101.74.157","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"discovery.td.com.edgekey.net, e78768.b.akamaiedge.net",,,,,,,,,
[x],dna.dev.smartforms.td.com,"99.84.108.118, 99.84.108.46, 99.84.108.5, 99.84.108.106","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],dna.pat.smartforms.td.com,"108.157.229.127, 108.157.229.98, 108.157.229.47, 108.157.229.110","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],dna.sit.smartforms.td.com,"13.32.121.115, 13.32.121.76, 13.32.121.105, 13.32.121.47","ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],dnslapp.pat.td.com,,,NOERROR,,,,,,,,,,
[x],dport.pat.td.com,142.205.34.127,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,dport.pat.td.com.globalpat.td.com,,,,,,,,,
[x],dport.sit.td.com,142.205.34.126,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,dport.sit.td.com.globalpat.td.com,,,,,,,,,
[x],dport.td.com.global.td.com,142.205.34.128,,NOERROR,,,,,,,,,,
[x],dtag.pat.td.com,"2.16.187.136, 2.16.187.56","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"dtag.pat.td.com.edgekey.net, e115695.dscb.akamaiedge.net",,,,,,"2a02:26f0:6c00::210:bb38, 2a02:26f0:6c00::210:bb88",,,
[x],easyweb.pat.td.com,"104.71.130.18, 104.71.130.34","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],easyweb.pilot.td.com,"2.16.187.88, 2.16.187.35","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb.pilot.td.com.edgekey.net, e120192.b.akamaiedge.net",,,,,,,,,
[x],easyweb.td.com,"23.53.43.66, 23.53.43.90","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb.td.com.edgekey.net, e103650.b.akamaiedge.net",,,,,,,,,
[x],easyweb13.pat.td.com,"2.16.187.121, 2.16.187.137","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb13.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],easyweb2.pat.td.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb2.pat.td.com.edgekey.net, e129652.b.akamaiedge.net",,,,,,,,,
[x],easyweb3.pat.td.com,"95.101.74.147, 95.101.74.150","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"easyweb3.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],easywebbdc.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],easywebbdcb.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],easywebsocb.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ecmcmx1.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ecmsmx1.td.com,142.205.240.134,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],economics.td.com,45.62.205.77,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],efpifxservice.pat.td.com,,,NOERROR,,,,,,,,,,
[x],email.td.com,"52.96.53.17, 52.96.24.86, 52.96.54.137, 52.96.14.102, 40.103.42.246, 40.103.42.38, 40.103.42.134, 52.96.25.118","ns1-35.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"a51127.d.outlook.com, pod51127.tm-3.office.com",,,,,,"2603:1036:308:1007::6, 2603:1036:4:c4::6, 2603:1036:d10:63::6, 2603:1036:305:182e::3, 2603:1036:4:d2::12, 2603:1036:302:8a8::17, 2603:1036:307:2978::9, 2603:1036:23:3c::6",,,
[x],emailencrypt-pat.td.com,142.205.206.191,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],emplois.td.com,152.199.1.46,"ns1.iotacdn.net, noc.edgecast.com",NOERROR,cs1071.adn.iotacdn.net,,,,,,,,,
[x],emploistech.td.com,152.199.17.50,"ns1.iotacdn.net, noc.edgecast.com",NOERROR,cs1071.adn.iotacdn.net,,,,,,,,,
[x],entsrv.td.com.global.td.com,142.205.181.236,,NOERROR,,,,,,,,,,
[x],eoui-oca-eap.td.com,,,NOERROR,,,,,,,,,,
[x],epc.td.com,"80.239.150.18, 80.239.150.89","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"epc.td.com.edgekey.net, e70191.b.akamaiedge.net",,,,,,,,,
[x],equityaccess.td.com,216.191.172.74,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],equityrate.td.com,"3.134.235.172, 3.130.13.17, 3.134.65.203","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,"equityrate.td.com.roostify.cc, tdbank-prod-external-282860080.us-east-2.elb.amazonaws.com",,,,,,,,,
[x],es.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,estdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],es.td.com,152.199.17.48,"ns1.taucdn.net, noc.edgecast.com",NOERROR,cs808.adn.taucdn.net,,,,,,,,,
[x],esig.pat.td.com,"23.50.52.33, 23.50.52.35","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],esig.td.com,,,NOERROR,esig.td.com.edgekey.net,,,,,,,,,
[x],estates.td.com,45.60.123.18,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,"estates-td.vscreen.org, kzsn75h.x.incapdns.net",,,True,incapsula,,,,,
[x],etreasury.td.com,"2.16.186.232, 2.16.186.169","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"etreasury.td.com.edgekey.net, e193181.b.akamaiedge.net",,,,,,,,,
[x],ext-web.inbd.frdpa.pat.td.com,142.205.183.133,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.frdpa.prod.td.com,142.205.183.131,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.dev2.td.com,142.205.183.150,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.pat.td.com,142.205.198.248,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.pat2.td.com,142.205.183.118,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.pat3.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.prod.td.com,142.205.183.38,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.sys2.td.com,142.205.198.250,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.iet.sys3.td.com,142.205.198.249,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.pnotr.sit3.td.com,142.205.183.129,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.pontr.dev3.td.com,142.205.183.102,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.pontr.pat2.td.com,142.205.183.121,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.pontr.sys1.td.com,142.205.183.103,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext-web.inbd.pontr.sys3.td.com,142.205.183.129,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext.irm.dev5.td.com,142.205.164.33,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ext.irm.dev6.td.com,142.205.164.34,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],fa.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,fatdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],fef.td.com,,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,cs10455.adn.rhocdn.net,,,,,,,,,
[x],fibondoneselfserve.pat.td.com,"96.16.54.184, 96.16.54.128","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"fibondoneselfserve.pat.td.com.edgekey.net, e186482.b.akamaiedge.net",,,,,,,,,
[x],fibondoneselfserve.td.com,"95.101.111.152, 95.101.111.182","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"fibondoneselfserve.td.com.edgekey.net, e195988.b.akamaiedge.net",,,,,,,,,
[x],financiallyfit.td.com,199.115.125.235,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],floorplanfinancing.td.com,"104.71.130.41, 104.71.130.58","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"floorplanfinancing.td.com.edgekey.net, e248059.b.akamaiedge.net",,,,,,,,,
[x],foreigncurrency.td.com,"95.101.74.154, 95.101.74.151","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"foreigncurrency.td.com.edgekey.net, e124672.b.akamaiedge.net",,,,,,,,,
[x],formssearch.pat.td.com,152.199.16.194,"ns1.nucdn.net, noc.edgecast.com",NOERROR,cs2143.adn.nucdn.net,,,,,,,,,
[x],formssearchbdc.td.com,"2.16.186.200, 2.16.186.185","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"formssearchbdc.td.com.edgekey.net, e102405.b.akamaiedge.net",,,,,,,,,
[x],formssearchsoc.td.com,"95.101.74.134, 95.101.74.147","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"formssearchsoc.td.com.edgekey.net, e102405.b.akamaiedge.net",,,,,,,,,
[x],frauds.frotp.api.pat.td.com,,"ns1.xicdn.net, noc.edgecast.com",NOERROR,cs765.adn.xicdn.net,,,,,,,,,
[x],fund.pat.td.com,152.199.1.54,"ns1.epsiloncdn.net, noc.edgecast.com",NOERROR,cs3.adn.epsiloncdn.net,,,,,,,,,
[x],fund.sit.td.com,,"ns1.epsiloncdn.net, noc.edgecast.com",NOERROR,cs3.adn.epsiloncdn.net,,,,,,,,,
[x],fund.td.com,152.199.17.45,"ns1.etacdn.net, noc.edgecast.com",NOERROR,cs160.adn.etacdn.net,,,,,,,,,
[x],generationmobile.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],go.td.com,"67.199.248.12, 67.199.248.13","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],goal.courtierweb.pilot.td.com,"2.16.187.146, 2.16.187.11","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"goal.courtierweb.pilot.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],goal.courtierweb.td.com,"23.38.98.89, 23.38.98.88","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"goal.courtierweb.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],goal.webbroker.pilot.td.com,"95.101.74.156, 95.101.74.147","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"goal.webbroker.pilot.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],goal.webbroker.td.com,"95.101.74.156, 95.101.74.147","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"goal.webbroker.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],gsstorcp05c1.td.com,142.205.208.223,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],gsstorcpo.td.com,142.205.208.223,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],gsstorsc02c1.td.com,142.205.232.32,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],gsstorsoc.td.com,142.205.232.32,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],helix.td.com,10.49.227.98,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,True,10.49.227.98,,,,,,,
[x],hi.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,hitdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],homeowners.pat.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],homeowners.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],homeready.sit.td.com,"23.61.11.158, 23.61.11.137","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"homeready.sit.td.com.edgekey.net, e85923.b.akamaiedge.net",,,,,,,,,
[x],identity.td.com,"2.16.186.163, 2.16.186.226","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"identity.td.com.edgekey.net, e121021.b.akamaiedge.net",,,,,,,,,
[x],incentives.td.com,192.229.162.193,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,v=spf1 ip4:142.205.0.0/16 include:spf.protection.outlook.com include:spf.messagelabs.com -all,,,,
[x],insbridge-tdi.sit.td.com,,,NOERROR,,,,,,,,,,
[x],interacenligne.pat.td.com,,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,interacenligne.pat.td.com.globalpat.td.com,,,,,,,,,
[x],interacenlignetest.pat.td.com,,,NOERROR,interacenlignetest.pat.td.com.globalpat.td.com,,,,,,,,,
[x],interaconlinetest.pat.td.com,"142.205.207.212, 142.205.207.210, 142.205.207.211",,NOERROR,interaconlinetest.pat.td.com.globalpat.td.com,,,,,,,,,
[x],investing.td.com,45.60.123.18,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,"investing-td.vscreen.org, tzcb283.x.incapdns.net",,,True,incapsula,,,,,
[x],investment-specialists.td.com,"95.101.74.162, 95.101.74.148","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"investment-specialists.td.com.edgekey.net, e85852.b.akamaiedge.net",,,,,,,,,
[x],ja.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,jatdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],ja.stg.td.com,,,NOERROR,,,,,,,,,,
[x],ja.td.com,152.199.17.48,"ns1.taucdn.net, noc.edgecast.com",NOERROR,cs808.adn.taucdn.net,,,,,,,,,
[x],jobs.td.com,"13.225.34.8, 13.225.34.104, 13.225.34.52, 13.225.34.51","ns-262.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,"tdbank.cdn.findly.com, dectwzm9wrtuz.cloudfront.net",,,True,cloudfront,,,"ns-1131.awsdns-13.org, ns-717.awsdns-25.net, ns-262.awsdns-32.com, ns-2033.awsdns-62.co.uk",,
[x],jp.td.com,,,NOERROR,,,,,,,,,,
[x],ko.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,kotdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],ko.td.com,152.199.17.48,"ns1.taucdn.net, noc.edgecast.com",NOERROR,cs808.adn.taucdn.net,,,,,,,,,
[x],learningcenter.td.com,63.251.173.98,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],listserv.td.com,209.119.0.72,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,v=spf1 include:lsoft.com ~all,,,listserv.td.com,
[x],locations.td.com,"104.18.113.52, 104.18.112.52, 104.18.114.52, 104.18.116.52, 104.18.115.52","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"locations.td.com.yext-cdn.com, cdn-ac-ff.sitescdn.net, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,,True,cloudflare,,"2606:4700::6812:7434, 2606:4700::6812:7034, 2606:4700::6812:7234, 2606:4700::6812:7134, 2606:4700::6812:7334",,,
[x],lsw.soc.td.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],mail01.uat.td.com,142.205.152.186,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mail02.uat.td.com,142.205.152.187,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mail1.appsmx.td.com,"142.205.240.225, 142.205.212.202","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mail1.td.com,"142.205.212.202, 142.205.240.225","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mail2.td.com,"142.205.212.204, 142.205.240.227","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],marketsandresearch.td.com,209.234.226.52,,NOERROR,marketsandresearch.td.markitondemand.com,,,,,,,,,
[x],mcacs-service-pat.td.com,"142.205.134.11, 142.205.134.10","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mccs-service-pat.td.com,"142.205.134.10, 142.205.134.11","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mcdsa-service-pat.td.com,"142.205.134.11, 142.205.134.10","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],meet.td.com,"23.53.43.27, 23.53.43.80","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"meet.td.com.edgekey.net, e76250.b.akamaiedge.net",,,,,,,,,
[x],merchantsolutions.td.com,"104.18.116.52, 104.18.115.52, 104.18.112.52, 104.18.114.52, 104.18.113.52","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"merchantsolutions.td.com.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,,True,cloudflare,,"2606:4700::6812:7234, 2606:4700::6812:7334, 2606:4700::6812:7034, 2606:4700::6812:7134, 2606:4700::6812:7434",,,
[x],metauxprecieux.td.com,"2.16.186.203, 2.16.186.163","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"metauxprecieux.td.com.edgekey.net, e124672.b.akamaiedge.net",,,,,,,,,
[x],mfttisa.td.com,142.205.158.149,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,mfttisavmc.td.com.globalpat.td.com,,,,,,,,,
[x],mfttisavmc.td.com,142.205.158.149,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,mfttisavmc.td.com.globalpat.td.com,,,,,,,,,
[x],mi.td.com,3.221.227.205,"ns-933.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,ink1001.com,,,,,,,"ns-1401.awsdns-47.org, ns-1725.awsdns-23.co.uk, ns-93.awsdns-11.com, ns-933.awsdns-52.net",,"amazon.com, amazonaws.com, amazontrust.com, awstrust.com, digicert.com, entrust.net, letsencrypt.org, sectigo.com"
[x],mle.td.com,,,NOERROR,,,,,,,,,,
[x],mlo.td.com,"104.18.116.52, 104.18.113.52, 104.18.115.52, 104.18.112.52, 104.18.114.52","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"mlo.td.com.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,,True,cloudflare,,"2606:4700::6812:7434, 2606:4700::6812:7134, 2606:4700::6812:7034, 2606:4700::6812:7334, 2606:4700::6812:7234",,,
[x],mmtftp.pat.td.com,142.205.123.6,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mobile.authentication.pat.td.com,"96.16.54.177, 96.16.54.160","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mobile.authentication.pat.td.com.edgekey.net, e94323.dscb.akamaiedge.net",,,,,,,,,
[x],mobile.authentication.td.com,"80.239.254.26, 80.239.254.3","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mobile.authentication.td.com.edgekey.net, e132087.b.akamaiedge.net",,,,,,,,,
[x],mobile1.pat.td.com,"2.16.186.168, 2.16.186.203","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mobile1.pat.td.com.edgekey.net, e79252.dscb.akamaiedge.net",,,,,,"2a02:26f0:ab00::214:8e42, 2a02:26f0:ab00::214:8e68",,,
[x],mobile14.dev.td.com,142.205.185.29,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mobile14.sys.td.com,142.205.185.57,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],mobile1c.sys.td.com,142.205.185.240,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
