input,title,status_code,content_length,port,url,scheme,method,host,path,favicon,a_,lines,failed,webserver,content_type,tech_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired,tls_self_signed
iad2v5-pass.security.datastax.com,,503,,80,http://iad2v5-pass.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id-nagios.security.datastax.com,,503,,80,http://id-nagios.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idf2s.security.datastax.com,,503,,443,https://idf2s.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,idf2s.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,idf2s.security.datastax.com,,,,,,,,
ieweb-wc-a9s.security.datastax.com,,503,,80,http://ieweb-wc-a9s.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iiwc3.security.datastax.com,,503,,80,http://iiwc3.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image.security.datastax.com,,503,,443,https://image.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,image.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,image.security.datastax.com,,,,,,,,
immerscio.security.datastax.com,,503,,443,https://immerscio.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,immerscio.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,immerscio.security.datastax.com,,,,,,,,
implessesque.security.datastax.com,,503,,80,http://implessesque.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in-dms.security.datastax.com,,503,,80,http://in-dms.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inappcheck.security.datastax.com,,503,,443,https://inappcheck.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,inappcheck.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,inappcheck.security.datastax.com,,,,,,,,
inetmgr.security.datastax.com,,503,,443,https://inetmgr.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,inetmgr.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,inetmgr.security.datastax.com,,,,,,,,
init-kt-carry.security.datastax.com,,503,,443,https://init-kt-carry.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,init-kt-carry.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,init-kt-carry.security.datastax.com,,,,,,,,
int.cloud.datastax.com,DataStax Astra,200,11744,443,https://int.cloud.datastax.com:443,https,GET,52.222.214.65,/,,52.222.214.61,204,False,istio-envoy,text/html,HSTS,non-prod.auth.cloud.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-04-24T23:59:59Z,CN=cloud-platform.ingress.us-east-2.nonprod.auth.paas.datastax.com,cloud-platform.ingress.us-east-2.nonprod.auth.paas.datastax.com,marketplacegatekeeper.dev.auth.cloud.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8f59f946132f62c2ccce5ad7ef397d3b,ff344d4ebdfeb7285f920f824c0cc8c31d3892d57cc800882f9d63a15b947f51,,ctls,non-prod.auth.cloud.datastax.com,https://www.google.com,cloudfront,https://non-prod.auth.cloud.datastax.com/auth/realms/CloudUsers/protocol/openid-connect/auth?client_id=auth-proxy&redirect_uri=https%3A%2F%2Fgatekeeper.dev.auth.cloud.datastax.com%2Fcallback&response_type=code&scope=openid+profile+email&state=Zxdyk3EJ4wR%2FXWMWsnfp3UrY5ys%3D,True,,,,
internal-customers-research-corporate-gitvpn.security.datastax.com,,503,,443,https://internal-customers-research-corporate-gitvpn.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,internal-customers-research-corporate-gitvpn.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,internal-customers-research-corporate-gitvpn.security.datastax.com,,,,,,,,
internal-login.security.datastax.com,,503,,443,https://internal-login.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,internal-login.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,internal-login.security.datastax.com,,,,,,,,
internal-payments.security.datastax.com,,503,,443,https://internal-payments.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,internal-payments.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,internal-payments.security.datastax.com,,,,,,,,
internal-preview-m.security.datastax.com,,503,,80,http://internal-preview-m.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internal-uploadaws-slaveconfig.security.datastax.com,,503,,443,https://internal-uploadaws-slaveconfig.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,internal-uploadaws-slaveconfig.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,internal-uploadaws-slaveconfig.security.datastax.com,,,,,,,,
internal-v2pr-dev.security.datastax.com,,503,,80,http://internal-v2pr-dev.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internalapplyservice1.security.datastax.com,,503,,80,http://internalapplyservice1.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internalassets-backupcrm-dns.security.datastax.com,,503,,443,https://internalassets-backupcrm-dns.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,internalassets-backupcrm-dns.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,internalassets-backupcrm-dns.security.datastax.com,,,,,,,,
intl02.security.datastax.com,,503,,443,https://intl02.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,intl02.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,intl02.security.datastax.com,,,,,,,,
intns1.security.datastax.com,,503,,443,https://intns1.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,intns1.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,intns1.security.datastax.com,,,,,,,,
intranet.datastax.com,Sign in - Google Accounts,200,170508,443,https://intranet.datastax.com:443,https,GET,108.138.17.128,/,1172996176,2600:9000:2491:ac00:1f:843a:a00:93a1,166,False,ESF,text/html,HTTP/3,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,,cloudfront,https://accounts.google.com/v3/signin/identifier?dsh=S873462245%3A1684015945561673&continue=https%3A%2F%2Fsites.google.com%2Fa%2Fdatastax.com%2Fdatastax-intranet%2F&followup=https%3A%2F%2Fsites.google.com%2Fa%2Fdatastax.com%2Fdatastax-intranet%2F&ifkv=Af_xneGBisao4xTBmit-y2hi5xkpxtQH87xR_bZGZAfyNHG71rnmnQtsjQoxPjnPUANsodFH5-thng&osid=1&passive=1209600&flowName=WebLiteSignIn&flowEntry=ServiceLogin,True,,,,
intranetconfig.security.datastax.com,,503,,443,https://intranetconfig.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,intranetconfig.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,intranetconfig.security.datastax.com,,,,,,,,
inv.security.datastax.com,,503,,443,https://inv.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,inv.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,inv.security.datastax.com,,,,,,,,
ip-164-81.security.datastax.com,,503,,80,http://ip-164-81.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iportal.security.datastax.com,,503,,443,https://iportal.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,iportal.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,iportal.security.datastax.com,,,,,,,,
ipv4-c001-jax001-tds-isp.security.datastax.com,,503,,443,https://ipv4-c001-jax001-tds-isp.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c001-jax001-tds-isp.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c001-jax001-tds-isp.security.datastax.com,,,,,,,,
ipv4-c002-sea003-ix.security.datastax.com,,503,,443,https://ipv4-c002-sea003-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c002-sea003-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c002-sea003-ix.security.datastax.com,,,,,,,,
ipv4-c003-del001-fibreair-isp.security.datastax.com,,503,,80,http://ipv4-c003-del001-fibreair-isp.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipv4-c006-lbb001-suddenlink-isp.security.datastax.com,,503,,443,https://ipv4-c006-lbb001-suddenlink-isp.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c006-lbb001-suddenlink-isp.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c006-lbb001-suddenlink-isp.security.datastax.com,,,,,,,,
ipv4-c009-muc001-ix.security.datastax.com,,503,,443,https://ipv4-c009-muc001-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c009-muc001-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c009-muc001-ix.security.datastax.com,,,,,,,,
ipv4-c025-yyz002-bellcanada-isp.security.datastax.com,,503,,80,http://ipv4-c025-yyz002-bellcanada-isp.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipv4-c034-ewr001-altice-east-isp.security.datastax.com,,503,,443,https://ipv4-c034-ewr001-altice-east-isp.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c034-ewr001-altice-east-isp.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c034-ewr001-altice-east-isp.security.datastax.com,,,,,,,,
ipv4-c043-pit002-ix.security.datastax.com,,503,,443,https://ipv4-c043-pit002-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c043-pit002-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c043-pit002-ix.security.datastax.com,,,,,,,,
ipv4-c047-gru001-ix.security.datastax.com,,503,,443,https://ipv4-c047-gru001-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c047-gru001-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c047-gru001-ix.security.datastax.com,,,,,,,,
ipv4-c127-fra002-ix.security.datastax.com,,503,,443,https://ipv4-c127-fra002-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c127-fra002-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c127-fra002-ix.security.datastax.com,,,,,,,,
ipv4-c151-bos001-ix.security.datastax.com,,503,,443,https://ipv4-c151-bos001-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c151-bos001-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c151-bos001-ix.security.datastax.com,,,,,,,,
ipv4-c213-sea001-ix.security.datastax.com,,503,,443,https://ipv4-c213-sea001-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv4-c213-sea001-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv4-c213-sea001-ix.security.datastax.com,,,,,,,,
ipv4-c223-sjc002-ix.security.datastax.com,,503,,80,http://ipv4-c223-sjc002-ix.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipv6-c049-vie001-ix.security.datastax.com,,503,,80,http://ipv6-c049-vie001-ix.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipv6-c064-ber001-ix.security.datastax.com,,503,,443,https://ipv6-c064-ber001-ix.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,ipv6-c064-ber001-ix.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,ipv6-c064-ber001-ix.security.datastax.com,,,,,,,,
itunesu-ssl.security.datastax.com,,503,,443,https://itunesu-ssl.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,itunesu-ssl.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,itunesu-ssl.security.datastax.com,,,,,,,,
jaeger.prod.tools.paas.datastax.com,404 Not Found,404,561,443,https://jaeger.prod.tools.paas.datastax.com:443,https,GET,44.199.159.252,/,-2098503808,52.203.120.186,14,False,openresty/1.15.8.1,text/html,OpenResty:1.15.8.1,jaeger.prod.tools.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-05-02T23:59:59Z,CN=jaeger.tools-prod.cloud-tools.datastax.com,jaeger.tools-prod.cloud-tools.datastax.com,jaeger.tools-prod.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fb2c9464f8ad6b44b7fbedef2595a665,d271f214372df53a99143043e1bc39136e75d8e026cb4bd65ba07846d351a60b,,ctls,jaeger.prod.tools.paas.datastax.com,,,,,,True,,
jenkins-scaler.cloud-tools.datastax.com,,404,19,443,https://jenkins-scaler.cloud-tools.datastax.com:443,https,GET,35.174.84.120,/,-138391155,44.197.11.58,2,False,,text/plain,,jenkins-scaler.cloud-tools.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-01-24T23:59:59Z,CN=jenkins-scaler.cloud-tools.datastax.com,jenkins-scaler.cloud-tools.datastax.com,jenkins-scaler.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f8c9f59c0a6679e98f520bcc49f6adbd,46968250c79d94c3085d513807b303eb3650a912f221de7b14c2a67b5f9ff26f,,ctls,jenkins-scaler.cloud-tools.datastax.com,,,,,,,,
