new,host,a,soa,status_code,aaaa,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,4.aerial.maps.cit.cc.api.here.com,"18.66.112.51, 18.66.112.57, 18.66.112.121, 18.66.112.122","ns-281.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:223f:7800:11:df1:6c0:93a1, 2600:9000:223f:8000:11:df1:6c0:93a1, 2600:9000:223f:8800:11:df1:6c0:93a1, 2600:9000:223f:9600:11:df1:6c0:93a1, 2600:9000:223f:0:11:df1:6c0:93a1, 2600:9000:223f:2600:11:df1:6c0:93a1, 2600:9000:223f:5800:11:df1:6c0:93a1, 2600:9000:223f:6800:11:df1:6c0:93a1","4.aerial.maps.sit.ls.hereapi.com, d3dlyr4hai5l3v.cloudfront.net","ns-281.awsdns-35.com, ns-610.awsdns-12.net, ns-1082.awsdns-07.org, ns-1928.awsdns-49.co.uk",True,cloudfront,,,,,
,4.base.maps.cit.api.here.com,"18.66.97.79, 18.66.97.82, 18.66.97.114, 18.66.97.89","ns-1370.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:223c:200:12:f7f4:4400:93a1, 2600:9000:223c:c600:12:f7f4:4400:93a1, 2600:9000:223c:2c00:12:f7f4:4400:93a1, 2600:9000:223c:b000:12:f7f4:4400:93a1, 2600:9000:223c:6c00:12:f7f4:4400:93a1, 2600:9000:223c:1c00:12:f7f4:4400:93a1, 2600:9000:223c:4a00:12:f7f4:4400:93a1, 2600:9000:223c:3400:12:f7f4:4400:93a1","4.base.maps.sit.ls.hereapi.com, dxmcwdn6dl828.cloudfront.net","ns-1370.awsdns-43.org, ns-1717.awsdns-22.co.uk, ns-184.awsdns-23.com, ns-718.awsdns-25.net",True,cloudfront,,,,,
,4.base.maps.ls.hereapi.com,"18.66.112.39, 18.66.112.129, 18.66.112.37, 18.66.112.100","ns-1127.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2171:1800:2:b190:a500:93a1, 2600:9000:2171:b400:2:b190:a500:93a1, 2600:9000:2171:6000:2:b190:a500:93a1, 2600:9000:2171:9a00:2:b190:a500:93a1, 2600:9000:2171:9400:2:b190:a500:93a1, 2600:9000:2171:0:2:b190:a500:93a1, 2600:9000:2171:b800:2:b190:a500:93a1, 2600:9000:2171:2200:2:b190:a500:93a1",d2t4vhngii5504.cloudfront.net,"ns-1127.awsdns-12.org, ns-1615.awsdns-09.co.uk, ns-279.awsdns-34.com, ns-796.awsdns-35.net",True,cloudfront,,,,,
,4.base.maps.sit.api.here.com,,"ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,origin.base.maps.sit.api.here.com,,,,,,,,
,4.pano.maps.api.here.com,"18.66.112.100, 18.66.112.129, 18.66.112.37, 18.66.112.39","ns-1127.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:223f:d200:2:b190:a500:93a1, 2600:9000:223f:dc00:2:b190:a500:93a1, 2600:9000:223f:400:2:b190:a500:93a1, 2600:9000:223f:2a00:2:b190:a500:93a1, 2600:9000:223f:6200:2:b190:a500:93a1, 2600:9000:223f:7800:2:b190:a500:93a1, 2600:9000:223f:aa00:2:b190:a500:93a1, 2600:9000:223f:ae00:2:b190:a500:93a1","4.base.maps.api.here.com, 4.base.maps.ls.hereapi.com, d2t4vhngii5504.cloudfront.net","ns-279.awsdns-34.com, ns-796.awsdns-35.net, ns-1127.awsdns-12.org, ns-1615.awsdns-09.co.uk",True,cloudfront,,,,,
,4.pano.maps.cc.api.here.com,"108.156.60.123, 108.156.60.26, 108.156.60.43, 108.156.60.126",,NOERROR,"2600:9000:2394:3200:2:b190:a500:93a1, 2600:9000:2394:1400:2:b190:a500:93a1, 2600:9000:2394:4a00:2:b190:a500:93a1, 2600:9000:2394:7400:2:b190:a500:93a1, 2600:9000:2394:2200:2:b190:a500:93a1, 2600:9000:2394:9a00:2:b190:a500:93a1, 2600:9000:2394:8c00:2:b190:a500:93a1, 2600:9000:2394:1000:2:b190:a500:93a1","4.base.maps.cc.api.here.com, 4.base.maps.ls.hereapi.com, d2t4vhngii5504.cloudfront.net",,True,cloudfront,,,,,
,4.pano.maps.cit.api.here.com,"13.227.219.4, 13.227.219.64, 13.227.219.80, 13.227.219.79","ns-1370.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21c7:7400:12:f7f4:4400:93a1, 2600:9000:21c7:6a00:12:f7f4:4400:93a1, 2600:9000:21c7:d600:12:f7f4:4400:93a1, 2600:9000:21c7:1000:12:f7f4:4400:93a1, 2600:9000:21c7:6800:12:f7f4:4400:93a1, 2600:9000:21c7:9e00:12:f7f4:4400:93a1, 2600:9000:21c7:c00:12:f7f4:4400:93a1, 2600:9000:21c7:ee00:12:f7f4:4400:93a1","4.base.maps.cit.api.here.com, 4.base.maps.sit.ls.hereapi.com, dxmcwdn6dl828.cloudfront.net",,True,cloudfront,,,,,
,4.pano.maps.sit.api.here.com,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,origin.pano.maps.sit.api.here.com,,,,,,,,
,4.sli.data.here.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,d26ae6ec1h58y2.cloudfront.net,,,,,,,,
,4.sps.cit.cc.data.here.com,"108.156.46.114, 108.156.46.65, 108.156.46.111, 108.156.46.70",,NOERROR,,"4.sps.sit.ls.hereapi.com, d1ijxqrjb46er4.cloudfront.net",,True,cloudfront,,,,,
,4.sps.data.here.com,"13.227.219.82, 13.227.219.25, 13.227.219.116, 13.227.219.108",,NOERROR,,"4.sps.ls.hereapi.com, d37vn7litkcxeo.cloudfront.net",,True,cloudfront,,,,,
,4.sps.sit.data.here.com,,"ns-592.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,sps.sit.data.here.com,,,,,,,,
,4.traffic.maps.api.here.com,"54.75.206.84, 54.170.125.50, 52.49.155.93","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"traffictile.traffic.api.here.com, eu-west-1-traffictilev2-prd.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ttsv2-gw-prd-1665991584327-sentry",,,,
,4.traffic.maps.cc.api.here.com,"54.170.125.50, 54.75.206.84, 52.49.155.93","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"traffictile.traffic.api.here.com, eu-west-1-traffictilev2-prd.api-gateway.ls.hereapi.com",,,,,,,,
,4.traffic.maps.cit.cc.api.here.com,"3.226.17.249, 54.235.187.184, 54.196.12.76",,NOERROR,,"traffictile.traffic.cit.api.here.com, us-east-1-traffictilev2-cit.api-gateway.ls.hereapi.com",,,,,,,,
,5.sli.stg.api.here.com,"8.247.33.217, 8.247.89.217, 8.247.9.217, 8.247.1.217",,NOERROR,,"ssl.static.packages.stg.hybrid.api.here.com.c.footprint.net, c116752.wt.dnssecure.nsatc.net",,,,,,,,
,6.sli.data.here.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,d26ae6ec1h58y2.cloudfront.net,,,,,,,,
,7.sli.data.here.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,d26ae6ec1h58y2.cloudfront.net,,,,,,,,
,7.sli.stg.api.here.com,"8.247.9.217, 8.247.1.217, 8.247.89.217, 8.247.33.217",,NOERROR,,"ssl.static.packages.stg.hybrid.api.here.com.c.footprint.net, c116752.wt.dnssecure.nsatc.net",,,,,,,,
,access.api.here.com,,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-183.awsdns-22.com, ns-833.awsdns-40.net, ns-1463.awsdns-54.org, ns-1649.awsdns-14.co.uk",,,,,,,
,access.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,access.hub.api.here.com,"52.19.71.196, 52.16.200.20",,NOERROR,,"access.hub.api.here.com.a331.p01.hereglb.com, prd.eu-west-1.access.hub.api.here.com",,,,,,,,
,access.ns.api.platform.here.com,"10.116.15.222, 10.116.7.117, 10.116.21.52","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"10.116.15.222, 10.116.7.117, 10.116.21.52",,
,access.sit.api.here.com,,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,sit.access.api.here.com,,,,,,,,
,account.api.here.com,"52.210.96.237, 34.246.146.168, 52.209.27.55",,NOERROR,,"account.api.here.com.a693.p01.hereglb.com, prd.api.eu-west-1.account.here.com",,,,,,,,
,account.here.com,"54.69.174.209, 54.187.146.211","ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"account.here.com.a693.p01.hereglb.com, us-west-2.pr.p.account.here.com",,,,,,,,
,account.sit.api.here.com,"18.203.113.23, 54.73.133.219, 108.128.26.6","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,"sit.account.api.here.com, sit.account.api.here.com.a693.p01.hereglb.com, sit.api.eu-west-1.account.here.com",,,,,,,,
,activitycount.api.platform.sit.here.com,"63.32.176.165, 54.220.28.47, 34.250.44.67",,NOERROR,,activitycount.sit.ls.hereapi.com,,,,,,,,
,activitycount.ls.hereapi.com,"52.30.196.116, 52.212.57.70, 52.17.209.244","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,admin-service-prd.api.platform.here.com,"10.116.18.0, 10.116.0.213, 10.116.14.161","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1329.awsdns-38.org, ns-1785.awsdns-31.co.uk, ns-65.awsdns-08.com, ns-978.awsdns-58.net",,,,True,"10.116.18.0, 10.116.0.213, 10.116.14.161",,
,administration.ls.hereapi.com,"34.247.154.158, 52.51.206.139, 52.211.72.95","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,adpc.api.platform.here.com,"13.125.120.230, 13.125.27.95, 15.165.151.200","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,advertising.api.here.com,,"ns-1095.awsdns-08.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-449.awsdns-56.com, ns-906.awsdns-49.net, ns-1095.awsdns-08.org, ns-1897.awsdns-45.co.uk",,,,,,,
,aluminium.slp.pos.here.com,"54.194.219.124, 34.247.1.248, 52.18.101.227","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com",,,,,,,,
,amswco.it.here.com,"131.228.154.9, 131.228.154.137","us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,amum.cit.cc.api.here.com,"52.17.214.148, 34.255.77.72, 52.210.121.123","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-cit-amum.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/amum-cit-gateway-1673858982370-sentry",,,,
,amum.ctt.cc.api.here.com,"54.74.129.52, 54.75.73.51, 54.228.39.10",,NOERROR,,eu-west-1-ctt-amum.api-gateway.ls.hereapi.com,,,,,,,,
,ap-northeast-1.search.hereapi.com,"52.74.195.73, 13.251.33.24, 13.250.225.147","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"ap-northeast-1.search.hereapi.com.a1971.p01.hereglb.com, ap-southeast-1-prd-opensearch.api-gateway.ls.hereapi.com",,,,,,,,
,ap-northeast-2.interactive.data.api.platform.here.com,"3.35.237.139, 43.200.193.81, 3.37.172.115",,NOERROR,,,,,,,,,,
,ap-southeast-1-cit-ams.api-gateway.ls.hereapi.com,"13.228.115.103, 52.76.46.54, 3.1.159.123","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-4-aws-ap-southeast-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ams-cit-gateway-1663580417654-sentry",,,,
,ap-southeast-1-traffictilev2-cit.api-gateway.ls.hereapi.com,"13.229.32.225, 52.74.153.75, 54.254.185.103",,NOERROR,,,,,,,,,,
,ap-southeast-1.matrix-router.api-gateway.ls.hereapi.com,"52.220.144.114, 13.228.90.57, 54.254.213.110","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,api.lih.locate.here.com,"52.213.137.141, 52.31.235.122, 18.203.6.236","ns-366.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,app.developer.here.com,"18.66.97.40, 18.66.97.118, 18.66.97.94, 18.66.97.33","ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1253.awsdns-28.org, ns-1570.awsdns-04.co.uk, ns-393.awsdns-49.com, ns-987.awsdns-59.net",True,cloudfront,,,,,
,appftp.pr.aws01.traffic.data.here.com,34.232.163.141,,NOERROR,,,,,,,,,,
,appftpsensors.pr.aws01.traffic.data.here.com,34.232.163.152,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,apr-mlincident.traffic.data.here.com,66.54.70.178,,NOERROR,,,,,,,,,,
,apr-probewsrest.traffic.data.here.com,66.54.70.177,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,apr-probewssoap.traffic.data.here.com,66.54.70.171,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,apt-appftp.traffic.data.here.com,66.54.70.205,,NOERROR,,,,,,,,,,
,artifact.api.platform.here.com,"34.254.5.5, 52.51.175.53, 52.18.84.211","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,asi-probewsrest.traffic.data.here.com,66.54.70.180,,NOERROR,,,,,,,,,,
,asi-probewssoap.traffic.data.here.com,66.54.70.179,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,assets.vector.hereapi.com,"52.48.117.27, 18.202.192.40, 108.128.3.150","ns-1901.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ast-trafficviewer.traffic.data.here.com,66.54.70.168,,NOERROR,,,,,,,,,,
,atllyncpool-ext.it.here.com,66.54.70.4,,NOERROR,,,,,,,,,,
,atlowapapp01.ad.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,autocomplete.geocoder.api.here.com,"52.209.163.209, 54.72.189.64, 99.80.178.232","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-prd-autocomplete.geocoder.ls.hereapi.com,,,,,,,,
,autocomplete.geocoder.cc.api.here.com,"54.72.189.64, 52.209.163.209, 99.80.178.232","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"autocomplete.geocoder.api.here.com, eu-west-1-prd-autocomplete.geocoder.ls.hereapi.com",,,,,,,,
,autocomplete.geocoder.ls.hereapi.com,"54.72.189.64, 99.80.178.232, 52.209.163.209","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"autocomplete.geocoder.api.here.com, eu-west-1-prd-autocomplete.geocoder.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-ac-prd-1673432892471-sentry",,,,
,autodiscover.here.com,"52.98.152.248, 52.98.243.40, 40.99.150.88, 52.98.243.56",,NOERROR,"2603:1026:207:50::8, 2603:1026:207:163::8, 2603:1026:c03:707c::8, 2603:1026:207:109::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,,
,autosuggest.search.hereapi.com,"99.80.168.16, 34.243.147.88, 54.194.97.109","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",,,,
,avb-pat.hereapi.com,"10.117.235.67, 10.117.225.99, 10.117.230.16","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,avb-pat.api-gateway.sit.ls.hereapi.com,,,,,True,"10.117.235.67, 10.117.225.99, 10.117.230.16",,
,avb-tui.api-gateway.ls.hereapi.com,"52.30.231.153, 52.18.100.44, 54.73.230.42","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2433-gateway-sentry",,,,
,avb-tui.cit.hereapi.com,"54.73.230.42, 52.18.100.44, 52.30.231.153",,NOERROR,,avb-tui.api-gateway.ls.hereapi.com,,,,,,,,
,avb.api-gateway.sit.ls.hereapi.com,"3.248.143.60, 52.48.85.212, 34.251.252.57","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,avb.sit.hereapi.com,"3.248.143.60, 34.251.252.57, 52.48.85.212","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,avb.api-gateway.sit.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-2433-gateway-sentry",,,,
,aws-eu-west-1.matrix.router.hereapi.com,"54.154.214.58, 52.51.228.162, 52.210.206.60","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1.matrix-router.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2026-mtx-1622727797875-sentry",,,,
,az.positioning.hereapi.com,51.104.163.253,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,"az.positioning.hereapi.com.a2299.p01.hereglb.com, northeurope-az.positioning.hereapi.com",,True,azure,,,,,
,az.positioning.sit.hereapi.com,52.149.57.26,,NOERROR,,,,True,azure,,,,,
,backstage.here.com,,"ns-1726.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,batch.geocoder.api.here.com,"44.229.151.14, 44.227.236.104, 54.191.38.238","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-west-2-prd-batch.geocoder.ls.hereapi.com,,,,,,,,
,batch.geocoder.cc.api.here.com,"44.229.151.14, 54.191.38.238, 44.227.236.104","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"batch.geocoder.api.here.com, us-west-2-prd-batch.geocoder.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bgc-prd-1673432925178-sentry",,,,
,batch.geocoder.cit.api.here.com,"35.163.86.113, 54.200.237.204, 52.43.130.215","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-west-2-cit-batch.geocoder.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bgc-cit-1679408920525-sentry",,,,
,batch.geocoder.cit.cc.api.here.com,"54.200.237.204, 35.163.86.113, 52.43.130.215","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"batch.geocoder.cit.api.here.com, us-west-2-cit-batch.geocoder.ls.hereapi.com",,,,,,,,
,batch.geocoder.sit.ls.hereapi.com,"54.72.129.189, 63.33.31.60, 108.128.58.197","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,batch.platform.sit.api.here.com,,"ns-1342.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,batch.search.hereapi.com,"52.210.244.220, 54.154.109.57, 34.243.132.82","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,ols-batch-service-prd.borg-p.nw.ops.here.com,,,,,,,,
,binary.scbe.sit.api.here.com,"143.204.89.24, 143.204.89.27, 143.204.89.51, 143.204.89.103",,NOERROR,,"binary.scbe.sit.api.here.com.a137.p01.hereglb.com, sit.binary.eu-west-1.scbe.api.here.com","ns-1047.awsdns-02.org, ns-2030.awsdns-61.co.uk, ns-243.awsdns-30.com, ns-826.awsdns-39.net",True,cloudfront,,,,,
,bon.route.hybrid.cc.api.here.com,"34.247.100.24, 54.154.117.3, 18.200.50.222",,NOERROR,,,,,,,,,,
,borg-us-west-2.batch.geocoder.ls.hereapi.com,"54.149.67.7, 54.201.192.184, 35.161.14.68",,NOERROR,,,,,,,,,,
,brandlive.here.com,"18.65.39.103, 18.65.39.58, 18.65.39.123, 18.65.39.46","ns-319.awsdns-39.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:238d:d200:8:9ef5:1900:93a1, 2600:9000:238d:2600:8:9ef5:1900:93a1, 2600:9000:238d:b800:8:9ef5:1900:93a1, 2600:9000:238d:800:8:9ef5:1900:93a1, 2600:9000:238d:ec00:8:9ef5:1900:93a1, 2600:9000:238d:fe00:8:9ef5:1900:93a1, 2600:9000:238d:2000:8:9ef5:1900:93a1, 2600:9000:238d:8000:8:9ef5:1900:93a1",d243c3wjphten8.cloudfront.net,"ns-319.awsdns-39.com, ns-946.awsdns-54.net, ns-1134.awsdns-13.org, ns-1846.awsdns-38.co.uk",True,cloudfront,,,,,
,browse.search.hereapi.com,"99.80.168.16, 54.194.97.109, 34.243.147.88",,NOERROR,,"search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com",,,,,,,,
,ca.route-set.cit.hybrid.cc.api.here.com,"54.155.34.48, 52.211.32.143","ns-43.awsdns-05.com, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:eb5:2200:f644:dbba:c337:5681, 2a05:d018:eb5:2201:9bbc:1e92:b4df:8451",,,,,,,,,
,ca.route-set.hybrid.cc.api.here.com,"52.17.232.37, 52.214.94.71","ns-1367.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:eb5:2201:5aa9:884b:7268:25cb, 2a05:d018:eb5:2200:5a04:be4a:f9c4:ee71",,,,,,,,,
,calcium.slp.pos.here.com,"52.18.101.227, 34.247.1.248, 54.194.219.124",,NOERROR,,"hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com",,,,,,,,
,care.account.here.com,"34.204.20.101, 34.199.149.191",,NOERROR,,,,,,,,,,
,catalogs.datastore.cc.api.here.com,,"ns-419.awsdns-52.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,catchpoint.hdlmv.ext.here.com,"3.225.7.167, 34.205.161.149, 34.230.239.244",,NOERROR,,,"ns-1308.awsdns-35.org, ns-1837.awsdns-37.co.uk, ns-500.awsdns-62.com, ns-582.awsdns-08.net",,,,,,,
,cc.account.api.here.com,"34.246.146.168, 52.210.96.237, 52.209.27.55","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,"cc.account.api.here.com.a693.p01.hereglb.com, cc.api.eu-west-1.account.here.com",,,,,,,,
,cc.account.here.com,"52.210.96.237, 34.246.146.168, 52.209.27.55",,NOERROR,,"cc.account.here.com.a693.p01.hereglb.com, cc.eu-west-1.account.here.com",,,,,,,,
,cc.tpeg.traffic.ls.hereapi.com,"54.246.84.204, 52.209.8.119, 52.16.95.0",,NOERROR,,"tpeg.traffic.ls.hereapi.com.a1971.p01.hereglb.com, eu-west-1-tdatpegv2-prd.api-gateway.ls.hereapi.com",,,,,,,,
,cc.us-east-1.account.here.com,"50.17.74.195, 3.217.61.85, 3.225.231.155",,NOERROR,,,,,,,,,,
,cc.us-east-1.scbe.api.here.com,"44.207.148.56, 3.213.46.8, 3.224.47.48",,NOERROR,,,,,,,,,,
,cc.us-west-2.account.here.com,"54.218.177.104, 52.33.95.91, 34.213.141.44",,NOERROR,,,,,,,,,,
,cc.us-west-2.scbe.api.here.com,"54.68.255.164, 54.202.52.205, 35.160.191.252","ns-131.awsdns-16.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cca-routeserver-cit.api-gateway.ls.hereapi.com,"54.247.140.110, 52.212.231.48, 52.19.139.14","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cca-routeserver-pt.api-gateway.sit.ls.hereapi.com,"34.192.206.111, 54.224.156.134, 54.175.234.81",,NOERROR,,,,,,,,,,
,cca-routeserver.api-gateway.cit.ls.hereapi.com,"52.30.34.34, 52.19.114.43, 52.214.169.65",,NOERROR,,,,,,,,,,
,cca-routeserver.api-gateway.ls.hereapi.com,"52.48.225.240, 52.210.12.196, 52.215.71.78",,NOERROR,,,,,,,,,,
,cpt.ppc.hub.api.here.com,,"ns-127.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,"cpt.ppc.hub.api.here.com.a331.p01.hereglb.com, cpt.eu-west-1.ppc.hub.api.here.com",,,,,,,,
,crl.ext.here.com,,"ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,,"pki-cdp.s3-website-eu-west-1.amazonaws.com, s3-website-eu-west-1.amazonaws.com",,,,,,,,
,csm.cc.api.here.com,,"ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,csm.cit.cc.api.here.com,,"ns-335.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,csm.sit.cc.api.here.com,,"ns-1796.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cumulus-nxt.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,cumulus-pat.api-gateway.sit.ls.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,customer-portal.ext.mapcreator.here.com,,"ns-74.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
,cxfeedback.here.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"heretech.vanity4.eu.qualtrics.com, akamaisecure4.qualtrics.com.edgekey.net, e6961.b.akamaiedge.net",,,,,,,,
,dashboard.lastmile.pit.data.here.com,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
