input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_,tls_self_signed
erptest.seagate.com,502 Server Error,502,332,erptest.seagate.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-24T10:03:39Z,2023-06-22T10:03:38Z,CN=*.cluster-4xfvxzp76ffe4vgfyr3bvolnty.cloudworkstations.dev,*.cluster-4xfvxzp76ffe4vgfyr3bvolnty.cloudworkstations.dev,,*.cluster-4xfvxzp76ffe4vgfyr3bvolnty.cloudworkstations.dev,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6430bb6d24d90d81ae804dbeb943efb8,afe313b1d94bfa8cbe49c109701bd5a3ef0e00ee97c4b0dd42557b912be3fde5,True,ctls,erptest.seagate.com,443,https://erptest.seagate.com:443,https,,text/html,GET,34.149.120.185,/,-670719049,34.149.120.185,11,False,HTTP/3,google,True,,,
eventshub.seagate.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,,80,http://eventshub.seagate.com:80,http,ghs,text/html,GET,216.239.38.21,/,302920777,2001:4860:4802:36::15,12,False,,,,,,
eventshubdev.seagate.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,,80,http://eventshubdev.seagate.com:80,http,ghs,text/html,GET,216.239.34.21,/,302920777,2001:4860:4802:38::15,12,False,,,,,,
fix.seagate.com,Remote Support Portal | Powered by BOMGAR,200,3344,fix.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-07-12T00:00:00Z,2023-08-11T23:59:59Z,"CN=fix.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",fix.seagate.com,SEAGATE TECHNOLOGY LLC,fix.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7da916983ca07a981c459a8b548dda06,7eac5aa7a679237e79580d8232f941a292702086b70fee8d77e36a7e13fbf0ef,,ctls,fix.seagate.com,443,https://fix.seagate.com:443,https,Apache,text/html,GET,3.108.3.165,/,-694003434,3.108.3.165,100,False,HSTS,,,,,
forum.seagate.com,Login | Salesforce,200,11737,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-14T00:00:00Z,2023-06-13T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1ebc4ad5cb802293e0c5a2dd91989e0e,06b721ad29fb177ee02b74dee23638cd8fc5703661595ee3cade19963ef9ff63,,ctls,login.salesforce.com,443,https://forum.seagate.com:443,https,,text/html,GET,13.110.67.95,/,1433417005,13.110.66.95,24,False,HSTS,,,https://login.salesforce.com,,
forums.seagate.com,Down For Maintenance ~ Salesforce - Unlimited Edition,503,26806,forums.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-07-29T00:00:00Z,2023-07-28T23:59:59Z,"CN=*.na138.force.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.na138.force.com,"salesforce.com, inc.",*.d.forceusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,250489b6c0772502c99869d8a30aa650,e66902cbff58cf9b5871048b7a65ed56e135729eede56b399dbfed6c162fbb78,True,ctls,forums.seagate.com,443,https://forums.seagate.com:443,https,,text/html,GET,13.110.67.95,/,1433417005,13.110.66.95,361,False,Salesforce,,,,*.salesforce.com,
ftp.seagate.com,ftp.seagate.com,200,18208,ftp.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-04-11T00:00:00Z,2024-04-17T23:59:59Z,"CN=ftp.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ftp.seagate.com,SEAGATE TECHNOLOGY LLC,sftp.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f56d7023990c0aa2d9fee081234c9d0a,e09973310751b53b026cb180b10404282e54845ca76ea11a0be5478c3580d81b,,ctls,ftp.seagate.com,443,https://ftp.seagate.com:443,https,CrushFTP HTTP Server,text/html,GET,134.204.236.33,/,-1840324437,134.204.236.33,381,False,HSTS,,,https://ftp.seagate.com/WebInterface/login.html,,
ftptest.seagate.com,CrushFTP WebInterface,200,18428,ftptest.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-04-11T00:00:00Z,2024-04-16T23:59:59Z,"CN=ftptest.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ftptest.seagate.com,SEAGATE TECHNOLOGY LLC,sftptest.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,78729cc0410273335a50621a65fa665b,a6483e26144048518ccbd8b434a2a2d9405a4a9b1e36ad6b5515651fa21b72ba,,ctls,ftptest.seagate.com,443,https://ftptest.seagate.com:443,https,CrushFTP HTTP Server,text/html,GET,134.204.238.29,/,-1840324437,134.204.238.29,388,False,,,,https://ftptest.seagate.com/WebInterface/login.html,,
gist.github.com,Discover gists · GitHub,200,141614,gist.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-16T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.com,"GitHub, Inc.",github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ba7af2959dadde12f1b1a0d702a8b70a,b6174d4c3ec5ae768610ad705544b4600e514a55718a94c636563cbaa4dd664c,True,ctls,gist.github.com,443,https://gist.github.com:443,https,GitHub.com,text/html,GET,140.82.121.4,/,1848946384,140.82.121.4,1759,False,HSTS,,,https://gist.github.com/starred,uploads.github.com,
gist.github.com/assets-cdn/worker/,Page not found · GitHub · GitHub,404,158518,gist.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-16T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.com,"GitHub, Inc.",github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ba7af2959dadde12f1b1a0d702a8b70a,b6174d4c3ec5ae768610ad705544b4600e514a55718a94c636563cbaa4dd664c,True,ctls,gist.github.com,443,https://gist.github.com:443/assets-cdn/worker/,https,GitHub.com,text/html,GET,140.82.121.4,/assets-cdn/worker/,1848946384,140.82.121.4,495,False,HSTS,,,,github-production-upload-manifest-file-7fdce7.s3.amazonaws.com,
github-cloud.s3.amazonaws.com,,403,275,github-cloud.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-cloud.s3.amazonaws.com,443,https://github-cloud.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.28.18,/,-147251321,54.231.131.25,2,False,Amazon Web Services,,,,,
github-production-release-asset-2e65be.s3.amazonaws.com,,403,275,github-production-release-asset-2e65be.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-production-release-asset-2e65be.s3.amazonaws.com,443,https://github-production-release-asset-2e65be.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.27.182,/,-232050827,52.217.77.36,2,False,Amazon Web Services,,,,,
github-production-repository-file-5c1aeb.s3.amazonaws.com,,403,243,github-production-repository-file-5c1aeb.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-production-repository-file-5c1aeb.s3.amazonaws.com,443,https://github-production-repository-file-5c1aeb.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,52.216.139.171,/,1864752311,52.217.117.177,2,False,Amazon Web Services,,,,,
github-production-repository-image-32fea6.s3.amazonaws.com,,403,255,github-production-repository-image-32fea6.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-production-repository-image-32fea6.s3.amazonaws.com,443,https://github-production-repository-image-32fea6.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.16.171,/,-1188248696,52.217.105.236,2,False,Amazon Web Services,,,,,
github-production-upload-manifest-file-7fdce7.s3.amazonaws.com,,403,243,github-production-upload-manifest-file-7fdce7.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-production-upload-manifest-file-7fdce7.s3.amazonaws.com,443,https://github-production-upload-manifest-file-7fdce7.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,54.231.198.241,/,-429115183,52.216.171.155,2,False,Amazon Web Services,,,,,
github-production-user-asset-6210df.s3.amazonaws.com,,403,243,github-production-user-asset-6210df.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,github-production-user-asset-6210df.s3.amazonaws.com,443,https://github-production-user-asset-6210df.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,52.216.58.217,/,169666893,52.217.74.249,2,False,Amazon Web Services,,,,,
github.com,GitHub: Let’s build from here · GitHub,200,213564,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://github.com:443,https,GitHub.com,text/html,GET,140.82.121.3,/,1848946384,140.82.121.3,2190,False,HSTS,,,,notebooks.githubusercontent.com,
github.com/assets-cdn/worker/,Page not found · GitHub · GitHub,404,210365,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://github.com:443/assets-cdn/worker/,https,GitHub.com,text/html,GET,140.82.121.3,/assets-cdn/worker/,1848946384,140.82.121.3,1224,False,HSTS,,,,spotlights-feed.github.com,
github.githubassets.com,,200,8,github.githubassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=*.githubassets.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubassets.com,"GitHub, Inc.",githubassets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,39604bf3c8071666c13bfa1281d46e3a,ce34a2397ca7ebd08b141838674a5fb4ac8bc71d86ca4d11fc4f84cd257d780a,True,ctls,github.githubassets.com,443,https://github.githubassets.com:443,https,AmazonS3,text/html,GET,185.199.109.154,/,1848946384,185.199.111.154,2,False,Varnish,,,,,
gro.seagate.com,Ressourcen | Seagate Deutschland,200,242897,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://gro.seagate.com:443,https,ECD (frb/670F),text/html,GET,152.199.17.105,/,240136437,152.199.17.105,5496,False,Java,,,https://www.seagate.com/de/de/resources/,http://*.seagate.com,
help-dev.lyvecloud.seagate.com,Sign in to GitHub · GitHub,200,32068,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://help-dev.lyvecloud.seagate.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,82327748,2606:50c0:8003::153,416,False,HSTS,,,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D1b0b4ed3-1720-4d81-859c-d5b8e8fa0b55%26page_id%3D27688967%26path%3DLw,opengraph.githubassets.com,
help-stg.lyvecloud.seagate.com,Sign in to GitHub · GitHub,200,32068,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://help-stg.lyvecloud.seagate.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,67886055,2606:50c0:8003::153,416,False,HSTS,,,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dcb78f011-025c-4523-83de-60f16b4ab450%26page_id%3D27856653%26path%3DLw,notebooks.githubusercontent.com,
help.lyvecloud.seagate.com,Lyve Cloud Documentation,200,11357,help.lyvecloud.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-22T18:29:25Z,2023-06-20T18:29:24Z,CN=help.lyvecloud.seagate.com,help.lyvecloud.seagate.com,,help.lyvecloud.seagate.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3b2d63c9caee5a3a8f879aee1826be2a,1bab9b84d843061f24daf36c7b033b327ac0fff5a5e032e0c20a9c96cd101e5b,,ctls,help.lyvecloud.seagate.com,443,https://help.lyvecloud.seagate.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,240136437,2606:50c0:8003::153,83,False,Varnish,,,,,
identicons.github.com,Page not found · GitHub · GitHub,404,210336,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://identicons.github.com:443,https,GitHub.com,text/html,GET,185.199.109.133,/,1975769081,185.199.110.133,1224,False,HSTS,,,https://github.com/identicons/,opengraph.githubassets.com,
images.seagate.com,,404,104,images.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-03T00:00:00Z,2023-10-25T23:59:59Z,"CN=secure3s.scene7.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",secure3s.scene7.com,Adobe Systems Incorporated,qa-assets.st.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e331acc008a33e795a8037e1ea8bac5e,37818f28c200077136d5cca6cbc0b37daf07ed50bcfa18e3617eaa35f80518e4,,ctls,images.seagate.com,443,https://images.seagate.com:443,https,Unknown,text/html,GET,104.126.37.144,/,-277464596,2a02:26f0:1700:11::b856:678c,3,False,HSTS,,,,,
ingest.lyve.seagate.com,Welcome - Lyve Management Portal,200,5093,ingest.lyve.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-07T00:00:00Z,2023-10-10T23:59:59Z,"CN=ingest.lyve.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",ingest.lyve.seagate.com,SEAGATE TECHNOLOGY LLC,api.ingest.lyve.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,99fd58b70766aba0658d40ec1458ea34,f6641b6fbb6daff1cad01e69604b2f6ba47ffb15bf72b52f6ab5b7aecdebeaad,,ctls,ingest.lyve.seagate.com,443,https://ingest.lyve.seagate.com:443,https,,text/html,GET,13.107.253.45,/,240136437,2620:1ec:48:1::45,51,False,Node.js,,,,,
insights.github.com,,404,19,insights.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-21T00:00:00Z,2023-07-21T23:59:59Z,"CN=*.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.com,"GitHub, Inc.",github.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cbc7344badfd31af7fc38a47d8c41a16,281ef6d631c0c3059650aa2a25fa45e0ac19e604fb7e0feb2d44fbbee2a8275d,True,ctls,insights.github.com,443,https://insights.github.com:443,https,,text/plain,GET,140.82.113.22,/,-138391155,140.82.113.22,2,False,GitHub Pages,,,,,
investors.seagate.com,Seagate - Investor Relations,200,99186,investors.seagate.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-06-22T00:00:00Z,2023-06-22T23:59:59Z,"CN=investors.seagate.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",investors.seagate.com,"Cloudflare, Inc.",investors.seagate.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d5e6ac7ed278acecad8d7450b8241cb4,87edb492ba8f3620fcdd063c7590a3188a20d91d65015e9bc21dfba09b874a76,,ctls,investors.seagate.com,443,https://investors.seagate.com:443,https,cloudflare,text/html,GET,162.159.130.11,/,-696563584,162.159.130.11,1227,False,Microsoft ASP.NET,cloudflare,True,https://investors.seagate.com/overview/default.aspx,,
is.seagate.com,403 Forbidden,403,199,is.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-04-27T00:00:00Z,2024-05-27T23:59:59Z,"CN=is.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",is.seagate.com,SEAGATE TECHNOLOGY LLC,is.lacie.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,e59e454a2b8f04e0b7256aba59b8c0b9,cb97fcb4c6e576896dd01e869f2ff28944db3c3514b55bce93690f888df725bd,,ctls,is.seagate.com,443,https://is.seagate.com:443,https,Apache,text/html,GET,134.204.236.50,/,-780928015,134.204.236.50,8,False,Apache,,,,,
jobs.seagate.com,Why Seagate? | Seagate Deutschland,200,159956,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://jobs.seagate.com:443,https,ECD (frb/6737),text/html,GET,152.199.17.105,/,226808756,152.199.17.105,3782,False,Java,,,https://www.seagate.com/de/de/jobs/,http://seagate.pathfactory.com,
jts.seagate.com,Log in - JIRA NSS,200,36840,jts.seagate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,"CN=jts.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",jts.seagate.com,SEAGATE TECHNOLOGY LLC,jts.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,bfe2b05c8efb83514fdde3f83eb95953,8b72c20d0e274a927bf765d08340972d81afa2c25a5787e011a3996560020480,,ctls,jts.seagate.com,443,https://jts.seagate.com:443,https,Apache,text/html,GET,134.204.222.119,/,855273746,134.204.222.119,638,False,Java,,,https://jts.seagate.com/login.jsp?permissionViolation=true&os_destination=https%3A%2F%2Fjts.seagate.com%2Fplugins%2Fservlet%2Fmobile%23myjirahome&page_caps=&user_role=USER,,
knowledge.seagate.com,Seagate-Support | Support Seagate US,200,164055,www.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,www.seagate.com,443,https://knowledge.seagate.com:443,https,ECD (frb/675F),text/html,GET,152.199.17.105,/,377725757,152.199.17.105,3834,False,Java,,,https://www.seagate.com/de/de/support/,https://*.seagate.cn,
labs.seagate.com,Home - Lyve Labs,200,677394,labs.seagate.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-30T00:00:00Z,2024-01-28T23:59:59Z,"CN=www.seagate.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",www.seagate.com,Edgecast Inc.,learn.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a127f32c84036097448efd98e8e351c7,960074483c11e7b0bd1d8a6385bb065d0130feca0cb70cec0d460db311e95166,,ctls,labs.seagate.com,443,https://labs.seagate.com:443,https,Apache,text/html,GET,152.199.17.105,/,240136437,152.199.17.105,871,False,Yoast SEO:13.0,,,,,
lco-ssl.seagate.com,Pulse Connect Secure,404,2547,lco-ssl.seagate.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2022-09-08T00:00:00Z,2023-10-04T23:59:59Z,"CN=lco-ssl.seagate.com, O=SEAGATE TECHNOLOGY LLC, L=Oklahoma City, ST=Oklahoma, C=US",lco-ssl.seagate.com,SEAGATE TECHNOLOGY LLC,lco-ssl.seagate.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,40041eca9c793aac0a1760a5cdd7cba3,82af4448dce8582e217388e5fbfabc213030e419ac30b2629d2e3258cc15d291,,ctls,lco-ssl.seagate.com,443,https://lco-ssl.seagate.com:443,https,,text/html,GET,134.204.222.242,/,365031251,134.204.222.242,73,False,HSTS,,,,,
