input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,csp_domains_,tls_mismatched
an.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://an.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
andrea.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://andrea.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
animaldiversity.ummz.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://animaldiversity.ummz.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
anonsvn.akismet.com,Akismet – Spam Protection for Websites,200,88658,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://anonsvn.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1111,False,https://akismet.com/,,,,
answers.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://answers.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
api-dbs.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://api-dbs.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
api-epp.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://api-epp.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
api-key.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,api-key.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,api-key.rest.akismet.com,443,https://api-key.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
api.akismet.com,Akismet – Spam Protection for Websites,200,87997,AS2635,AUTOMATTIC,US,195.234.110.0/23,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://api.akismet.com:443,https,nginx,text/html,GET,195.234.111.251,/,,195.234.111.252,WordPress.com,1075,False,https://akismet.com/,,,,
api.simperium.com,Simperium: A cross-platform data sync service.,200,13400,AS2635,AUTOMATTIC,US,192.0.64.0/18,api.simperium.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,CN=*.simperium.com,*.simperium.com,simperium.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a88c10b064bb392b739d592d63ac2d89,95ade11c197f40e9b97f8aaa90061844216ab5b324e1a5f82cf2419a9d757492,True,ctls,api.simperium.com,443,https://api.simperium.com:443,https,nginx,text/html,GET,192.0.84.247,/,,192.0.84.247,Nginx,356,False,,,,,
app.simplenote.com,Log in to Simplenote,200,6147,AS15169,GOOGLE,US,216.239.56.0/22,app.simplenote.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T17:17:45Z,2023-07-16T18:05:15Z,CN=app.simplenote.com,app.simplenote.com,app.simplenote.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,6807130e21c1c45e325cb2d0e1038542,c836e2e015000c8f22359eee67d2667bd99da06883d4eda2e913084bc4945274,,ctls,app.simplenote.com,443,https://app.simplenote.com:443,https,Google Frontend,text/html,GET,216.239.32.21,/,,216.239.38.21,HSTS,133,False,https://app.simplenote.com/login/,,,,
apps.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://apps.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
arie.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://arie.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
audience.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://audience.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
auth-privatepublic.usfa.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://auth-privatepublic.usfa.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
auth.simperium.com,Simperium: A cross-platform data sync service.,200,13400,AS2635,AUTOMATTIC,US,192.0.64.0/18,auth.simperium.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,CN=*.simperium.com,*.simperium.com,simperium.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a88c10b064bb392b739d592d63ac2d89,95ade11c197f40e9b97f8aaa90061844216ab5b324e1a5f82cf2419a9d757492,True,ctls,auth.simperium.com,443,https://auth.simperium.com:443,https,nginx,text/html,GET,192.0.84.247,/,,192.0.84.247,Nginx,356,False,,,,,
avogadro.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://avogadro.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
b08c7cb3e630.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b08c7cb3e630.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b08c7cb3e630.rest.akismet.com,443,https://b08c7cb3e630.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,,195.234.111.252,Nginx,1,False,,,,,
b243b6bf7198.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b243b6bf7198.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b243b6bf7198.rest.akismet.com,443,https://b243b6bf7198.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
b30a798da6b1.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b30a798da6b1.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b30a798da6b1.rest.akismet.com,443,https://b30a798da6b1.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
b3d9b41eaba9.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b3d9b41eaba9.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b3d9b41eaba9.rest.akismet.com,443,https://b3d9b41eaba9.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
b3d9b41eaba9.web.akismet.com,Akismet – Spam Protection for Websites,200,88657,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://b3d9b41eaba9.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1110,False,https://akismet.com/,,,,
b60fbdb747f9.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b60fbdb747f9.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b60fbdb747f9.rest.akismet.com,443,https://b60fbdb747f9.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,,195.234.111.252,Nginx,1,False,,,,,
b7b55b0fcf4f.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://b7b55b0fcf4f.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
b7f712d6b12a.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b7f712d6b12a.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b7f712d6b12a.rest.akismet.com,443,https://b7f712d6b12a.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,,195.234.111.252,Nginx,1,False,,,,,
b946f719fcb5.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b946f719fcb5.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b946f719fcb5.rest.akismet.com,443,https://b946f719fcb5.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
b9749c0d9ba1.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,b9749c0d9ba1.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,b9749c0d9ba1.rest.akismet.com,443,https://b9749c0d9ba1.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
bae1914d80b0.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,bae1914d80b0.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,bae1914d80b0.rest.akismet.com,443,https://bae1914d80b0.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,,195.234.111.251,Nginx,1,False,,,,,
be046ac25dad.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be046ac25dad.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be046ac25dad.rest.akismet.com,443,https://be046ac25dad.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
be046ac27dad5.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be046ac27dad5.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be046ac27dad5.rest.akismet.com,443,https://be046ac27dad5.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,566218143,195.234.111.252,Nginx,1,False,,,,,
be046ac27dad9.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be046ac27dad9.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be046ac27dad9.rest.akismet.com,443,https://be046ac27dad9.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,,195.234.111.251,Nginx,1,False,,,,,
be146ac23dad.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be146ac23dad.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be146ac23dad.rest.akismet.com,443,https://be146ac23dad.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,,195.234.111.251,Nginx,1,False,,,,,
be146ac28dad.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be146ac28dad.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be146ac28dad.rest.akismet.com,443,https://be146ac28dad.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
be246ac27dad0.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be246ac27dad0.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be246ac27dad0.rest.akismet.com,443,https://be246ac27dad0.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
be246ac27dad6.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be246ac27dad6.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be246ac27dad6.rest.akismet.com,443,https://be246ac27dad6.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
be346ac21dad.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,be346ac21dad.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,be346ac21dad.rest.akismet.com,443,https://be346ac21dad.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
