new,host,a,soa,status_code,cname,cdn,cdn-name,aaaa,ns,has_internal_ips,internal_ips,txt,mx,caa
,approval-akamai-test.cochat.lenovo.com,104.64.34.32,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,"2a02:26f0:c900:297::40ce, 2a02:26f0:c900:281::40ce",,,,,,
,approval.cochat.lenovo.com,95.100.70.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"approval.cochat.lenovo.com.akadns.net, cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,approve.cochat.lenovo.com,104.64.34.32,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"approve.cochat.lenovo.com.akadns.net, cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,apps.cochat.lenovo.com,23.41.181.168,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apps.cochat-2.lenovo.com.akadns.net, cochat.lenovo.com.edgekey.net, cochat.lenovo.com.edgekey.net.globalredir.akadns.net, e16590.x.akamaiedge.net",,,,,,,,,
,apps.lenovo.com.cn,123.57.12.119,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,pc-store-old.mbgstore.lenovo.com.cn,,,,,,,,,
,apps.thinkshield.lenovo.com,"52.222.214.89, 52.222.214.62, 52.222.214.37, 52.222.214.117","ns-822.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,appserver.lenovo.com,146.196.124.81,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,appserver.lenovo.com.cn,138.113.147.154,"dns1.wscdns.org, webmaster.glb0.lxdns.com",NOERROR,appserver.lenovo.com.cn.wscdns.com,,,,,,,,,
,appserver1.lenovo.com.cn,146.196.124.81,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,appshopforwindows.lenovo.com,23.45.238.220,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirect.www.lenovo.com, redirect.www.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,apservicesales.lenovo.com,103.30.234.119,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,apsmtp.lenovo.com,"103.30.234.6, 103.30.234.7","a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,apsmtp03.lenovo.com,103.30.234.46,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,arabic.lenovo.com,184.30.135.57,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"arabic.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,arc.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,ariane-qa.motorola.com,142.250.186.83,"ns1.google.com, dns-admin.google.com",NOERROR,ghs.googlehosted.com,,,2a00:1450:4001:802::2013,,,,,,
,ariane.motorola.com,142.250.185.243,"ns1.google.com, dns-admin.google.com",NOERROR,ghs.googlehosted.com,,,2a00:1450:4001:813::2013,,,,,,
,arizona.motorola.com,"144.188.128.112, 144.188.129.107","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,artifactory-eu-edge.tc-dev.lenovo.com,"52.57.179.160, 35.157.99.163","ns-814.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,artifactory.tc.lenovo.com,"10.251.152.145, 10.251.152.42, 10.251.152.164, 10.251.152.126","ns-751.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,"10.251.152.145, 10.251.152.42, 10.251.152.164, 10.251.152.126",,,
,artifacts-ap.tc.lenovo.com,"3.0.131.173, 52.76.238.65","ns-751.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,artifacts-cn.lenovo.com.cn,43.255.227.12,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,artigos.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,as2-uat.motorola.com,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com",
,as2.motorola.com,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com",
,asiaonline.motorola.com,,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com",
,ask.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,asklets.lenovo.com,10.241.145.132,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,True,10.241.145.132,,,
,asp.servicetools.lenovo.com,104.232.254.24,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,at-prod.motorola.com,179.191.165.65,"ns1.azionedge.net, admin.azion.com",NOERROR,"at-prod.motorola.com.cdn.vtex.com, xvmi9bo5ay.map.azionedge.net",,,,,,,,,
,at.motorola.com,204.233.234.101,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,"motgate2.mot.com, motgate5.mot.com",
,atlas.lenovo.com,162.209.22.40,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,ats.lenovo.com.cn,192.168.0.1,"ns1.myip.ren.c.help, chengyusheng.gmail.com",NOERROR,,,,,47.89.38.1,True,192.168.0.1,,,
,au.motorola.com,"88.221.25.153, 88.221.25.160","n0dscq.akamai.net, hostmaster.akamai.com",NOERROR,"au.motorola.com-v1.edgesuite.net, a1925.dscq.akamai.net",,,"2a02:26f0:b200::1748:fc8a, 2a02:26f0:b200::1748:fc90",,,,,,
,audit.lenovo.com.cn,43.255.226.57,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,austria.motorola.com,"84.53.175.10, 88.221.25.153","n0q.akamai.net, hostmaster.akamai.com",NOERROR,"austria.motorola.com.edgesuite.net, a1018.q.akamai.net",,,,,,,,,
,auth-less.naea1.uds.lenovo.com,"10.225.77.94, 10.225.94.60","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,"10.225.77.94, 10.225.94.60",,,
,auth.cnno1.uds.lenovo.com,"104.16.62.31, 104.16.63.31","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,auth.cnno1.uds.lenovo.com.cdn.cloudflare.net,True,cloudflare,,,,,,,
,auth.euwe1.uds.lenovo.com,"104.16.144.246, 104.16.145.246","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,auth.euwe1.uds.lenovo.com.cdn.cloudflare.net,True,cloudflare,,,,,,,
,auth.lenovo.com.cn,124.127.255.8,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,auth.onprem.naea1.holo-one-dev.lenovo.com,10.0.0.41,"ns-865.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,10.0.0.41,,,
,auth.uds-qa.lenovo.com,"50.17.199.7, 34.231.46.80, 52.206.134.40","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,a47c6a0c016274af0a725d0efcab272c-fe8d73a191286164.elb.us-east-1.amazonaws.com,,,,,,,,,
,autodiscover.lenovo.com,103.30.234.16,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,mailap.lenovo.com,,,,,,,,,
,autodiscover.motorola.com,103.30.234.16,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,"autodiscover.lenovo.com, mailap.lenovo.com",,,,,,,,,
,avs-prod.motorola.com,34.98.80.61,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,True,google,,,,,,,
,avs-test.motorola.com,35.201.123.35,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,True,google,,,,,,,
,aws.blockchain.lenovo.com,"52.82.111.225, 69.234.200.25","ns-2705.awsdns-cn-41.biz, awsdns-hostmaster.amazon.com",NOERROR,b-connected-alb-1563501924.cn-northwest-1.elb.amazonaws.com.cn,,,,,,,,,
,b.lenovo.com.cn,138.113.147.154,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,b.lenovo.com.cn.wswebcdn.com,,,,,,,,,
,b2b.lenovo.com.cn,"47.246.48.207, 47.246.48.206, 47.246.48.208, 47.246.48.204, 47.246.48.209, 47.246.48.205, 47.246.48.210, 47.246.48.211","ns3.alikunlun.com, root.taobao.com",NOERROR,b2b.lenovo.com.cn.w.alikunlun.com,,,,,,,,,
,b2bicn.lenovo.com,43.255.226.208,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,b2bius.lenovo.com,103.30.232.7,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,b2bservice.lenovo.com.cn,43.255.226.57,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,b2bstore-uat.motorola.com,63.241.24.69,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,b2bstore.motorola.com,206.16.128.14,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,b2c.gtm.lenovo.com,103.244.56.132,,NOERROR,,,,,,,,,,
,b2c.lenovo.com,23.57.20.30,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"b2c.lenovo.gtm.skycdn.com.cn, lenovo.com.edgekey.net, e4752.b.akamaiedge.net",,,,,,,,,
,baidu.mbgcdn.lenovo.com.cn,10.10.10.10,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,True,10.10.10.10,,,
,baiyingmalladmin.lenovo.com,39.97.249.192,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,bbs.motorola.com.cn,42.159.96.48,"ns1-05.azure-dns-1.cn, hostmaster.windowsazure.cn",NOERROR,"club.lenovo.com.cn, club-v4.chinanorth.cloudapp.chinacloudapi.cn",,,,,,,,,
,bc.lenovo.com,10.96.170.188,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,True,10.96.170.188,,,
,bc.motorola.com,,"il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-motorola.fweb.motorolamobility.com,,,,,,,,,
,bd-fast.mbgcdn.lenovo.com.cn,"111.206.23.219, 118.112.229.100, 118.122.13.191, 139.209.207.100, 139.215.192.100, 144.7.113.132, 211.137.95.101, 220.181.53.219, 36.170.90.53, 36.189.15.191, 101.207.252.191, 111.13.153.219","ns3.bytedns.com, dnsadmin.bytedance.com",NOERROR,"bd-fast.lenovo.com.cn.volcgslb.com, sx-common-all.volcgtm.com",,,"2408:8706:0:dd80::100, 2408:8734:6001:1::b00:100, 2408:8736:1102:9::b00:86, 2408:8766:0:1002:8000:0:b00:100, 2409:8c00:7821:1a:8000:0:b00:100, 2409:8c62:f10:3:8000::100, 240e:904:800:1480::b00:100, 240e:940:e00:1:8000:0:b00:90, 240e:974:ca00:280::191",,,,,,
,bd.mbgcdn.lenovo.com.cn,"1.180.21.200, 1.180.21.195, 1.180.21.201, 1.180.21.196, 1.180.21.199, 1.180.21.194, 1.180.21.197","ns1.trpcdn.net, postmaster.trpcdn.net",NOERROR,"bd.lenovo.com.cn.trpcdn.net, ux70.v.trpcdn.net",,,,,,,,,
,bd.motorola.com,"179.191.177.66, 179.191.177.69, 179.191.177.67, 179.191.177.70","ns1.azionedge.net, admin.azion.com",NOERROR,"bd.motorola.com.cdn.vtex.com, mi6036t5xp.map.azionedge.net",,,,,,,,,
,be-fr.motorola.com,"179.191.181.65, 212.102.54.14, 179.191.189.65, 179.191.165.65, 179.191.182.65","ns1.azionedge.net, admin.azion.com",NOERROR,"be-fr.motorola.com.cdn.vtex.com, bni5s1xx02.map.azionedge.net",,,,,,,,,
,be-nl.motorola.com,179.191.182.65,"ns1.azionedge.net, admin.azion.com",NOERROR,"be-nl.motorola.com.cdn.vtex.com, om6ex698g2.map.azionedge.net",,,,,,,,,
,best.lenovo.com,146.196.124.109,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,beta-test2.mbgstore.lenovo.com.cn,,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,beta.start.lenovo.com,95.100.70.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"start.lenovo.com.edgekey.net, e16590.x.akamaiedge.net",,,,,,,,,
,bg.motorola.com,179.191.182.65,"ns1.azionedge.net, admin.azion.com",NOERROR,"bg.motorola.com.cdn.vtex.com, uphq4gh38b.map.azionedge.net",,,,,,,,,
,biz.lenovo.com.cn,58.220.70.6,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,biz.lenovo.com.cn.wswebcdn.com,,,240e:964:ea00::2e,,,,,,
,blog-bg.motorola.com,"52.222.214.86, 52.222.214.21, 52.222.214.63, 52.222.214.68","ns-1006.awsdns-61.net, awsdns-hostmaster.amazon.com",NOERROR,motoblogbg-cdn.cloud.motorola.net,True,cloudfront,,,,,,,
,blog.lenovo.com,23.40.124.164,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"social.lenovo.com.edgekey.net, e7741.dscx.akamaiedge.net",,,"2001:2030:21:185::1e3d, 2001:2030:21:192::1e3d, 2001:2030:21:1b2::1e3d",,,,,,
,blog.motorola.com,"52.85.92.64, 52.85.92.8, 52.85.92.2, 52.85.92.42","ns-1006.awsdns-61.net, awsdns-hostmaster.amazon.com",NOERROR,motoblogus-cdn.cloud.motorola.net,True,cloudfront,,,,,,,
,blogs.lenovo.com,88.221.190.105,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirect.www.lenovo.com, redirect.www.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,blogs.motorola.com,"144.188.129.107, 144.188.128.112","il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-df.fweb.motorolamobility.com,,,,,,,,,
,bm.lenovo.com.cn,163.171.128.241,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,bm.lenovo.com.cn.wswebcdn.com,,,,,,,,,
,boleto.motorola.com.br,"34.201.80.84, 54.157.4.65, 54.196.16.164, 54.91.6.89","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,clean-termite-f7tp3850vsf34f1bv883dwn3.herokudns.com,,,,,,,,,
,booking-qa.lenovo.com,104.232.228.48,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,booking-uat.lenovo.com,104.232.228.34,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,booking.lenovo.com,104.232.228.35,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,bounce.lenovo.com,192.28.152.198,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,v=spf1 include:mktomail.com ~all,bounce.lenovo.com,
,box.lenovo.com,47.88.232.155,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,"box-cname.lenovows.com, box-cname.vips100.com",,,,,,,,,
,box.lenovo.com.cn,161.117.193.3,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,nyunpan.vips100.com,,,,,,,,,
,boxqa.lenovo.com,172.16.60.220,"ns3.dnsv2.com, level3dnsadmin.dnspod.com",NOERROR,boxqa-cname.lenovows.com,,,,,True,172.16.60.220,,,
,bpsso.lenovo.com,2.16.84.68,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"bpsso.lenovomm.com, bpsso.lenovo.com.edgekey.net, e1805.dscx.akamaiedge.net",,,"2a02:26f0:c900:29b::70d, 2a02:26f0:c900:28a::70d",,,,,,
,br.moli.lenovo.com,"54.232.48.79, 54.94.240.130","ns-2034.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,moli-br-prod-300379476.sa-east-1.elb.amazonaws.com,,,,,,,,,
,brain.lenovo.com,43.255.226.237,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,brandworld.lenovo.com,3.219.155.78,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,brazil-bounce.lenovo.com,192.28.155.66,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,v=spf1 include:mktomail.com ~all,brazil-bounce.lenovo.com,
,brazil-mds.lenovo.com,"52.67.15.20, 54.233.247.39","ns-2034.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mds-sa-elb-141948487.sa-east-1.elb.amazonaws.com,,,,,,,,,
,broadband.motorola.com,"88.221.25.176, 84.53.175.8","n0dscq.akamai.net, hostmaster.akamai.com",NOERROR,"broadband.motorola.com.edgesuite.net, a1238.dscq.akamai.net",,,"2a02:26f0:b200::1748:fc9a, 2a02:26f0:b200::1748:fca1",,,,,,
,broadbandtraining.motorola.com,164.109.172.46,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,broll.motorola.com,"104.17.27.170, 104.17.31.170, 104.17.29.170, 104.17.28.170, 104.17.30.170","dom.ns.cloudflare.com, dns.cloudflare.com",NOERROR,motorola.mediaroom.com,True,cloudflare,"2606:4700::6811:1faa, 2606:4700::6811:1baa, 2606:4700::6811:1daa, 2606:4700::6811:1caa, 2606:4700::6811:1eaa",,,,,,
,bsp.gtm.lenovo.com,103.30.232.125,,NOERROR,,,,,,,,,,
,bsp.lenovo.com,23.57.20.30,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"bsp.lenovo.gtm.skycdn.com.cn, lenovo.com.edgekey.net, e4752.b.akamaiedge.net",,,,,,,,,
,bsr.motorola.com,,"il93m-il12.mot-mobility.com, hostmaster.il93m-il12.mot-mobility.com",NOERROR,usa-motorola.fweb.motorolamobility.com,,,,,,,,,
,bss-dev.xue.lenovo.com.cn,223.202.211.130,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,btcp.outer.lenovo.com.cn,43.255.227.15,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,business.lenovo.com,129.91.16.17,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,v=spf1 mx IP4:192.28.155.64 IP4:192.28.155.65 ~all,s246416527.m.en25.com,
,busservice-test.lenovo.com,146.196.114.245,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,buy.17.lenovo.com.cn,43.255.225.247,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,"lvs.lenovo.com.cn, lvs-dy-a-outer.lefile.cn",,,,,,,,,
,buy.17jf.lenovo.com.cn,43.255.225.247,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,"lvs.lenovo.com.cn, lvs-dy-a-outer.lefile.cn",,,,,,,,,
,buy.lenovo.com.cn,,,NOERROR,buy.lenovo.com.cn.wswebcdn.com,,,,,,,,,
,bv-lesc.lenovo.com,103.30.232.105,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,bycube.lenovo.com,43.255.226.110,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,c.17.lenovo.com.cn,43.255.226.14,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,c.lenovo.com.cn,138.113.147.154,"dns1.wswebcdn.org, webmaster.glb0.lxdns.com",NOERROR,c.lenovo.com.cn.wswebcdn.com,,,,,,,,,
,ca119-ig2.motorola.com,144.189.28.12,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,calendar.lenovo.com,,,NOERROR,,,,,,,,,,
,callhome.uds-qa.lenovo.com,"34.231.46.80, 50.17.199.7, 52.206.134.40","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,api.naea1.uds-qa.lenovo.com,,,,,,,,,
,callhome.uds.lenovo.com,"3.124.67.246, 3.72.217.204, 3.71.133.18","ns-1423.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,ingress.euwe1.uds.lenovo.com,,,,,,,,,
,cameraiq.motorola.com,"52.42.57.92, 44.237.179.246, 35.165.111.87","ns-623.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,iqdataupload-env-2.us-west-2.elasticbeanstalk.com,,,,,,,,,
,campus.lenovo.com.cn,103.212.14.17,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,talent.lenovo.com.cn,,,,,,,,,
,canada.lenovo.com,88.221.190.105,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"canada.lenovo.com.edgekey.net, e4752.x.akamaiedge.net",,,,,,,,,
,canada.motorola.com,"23.45.181.216, 23.45.180.235","n0q.akamai.net, hostmaster.akamai.com",NOERROR,"canada.motorola.com.edgesuite.net, a913.q.akamai.net",,,,,,,,,
,cap.lenovo.com,103.30.232.241,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,carbon.lenovo.com.cn,120.133.57.74,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,care.lenovo.com.cn,43.255.226.120,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cart.17jf.lenovo.com.cn,43.255.226.14,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cas.dd.lenovo.com.cn,47.98.109.69,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cas.wx.lenovo.com,47.98.45.123,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cas.wx.lenovo.com.cn,47.98.45.123,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cbi.lenovo.com,43.255.226.38,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cbp.lenovo.com,146.196.115.98,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cbp.lenovo.com.cn,146.196.115.98,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cbs.lenovo.com.cn,43.255.226.233,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cc-absolute-edu.naea1.uds.lenovo.com,"104.18.26.244, 104.18.27.244","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,cc-absolute-edu.naea1.uds.lenovo.com.cdn.cloudflare.net,True,cloudflare,,,,,,,
,cc.lenovo.com,114.113.233.249,"ns3.dnsv2.com, level3dnsadmin.dnspod.com",NOERROR,cc-cname.lenovows.com,,,,,,,,,
,ccg.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,ccs.lenovo.com,43.255.226.110,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,ccs.motorola.com,207.67.226.111,"ns1.motorolamobility.com, internic.motorola.com",NOERROR,,,,,,,,,,
,cdn.uds-qa.lenovo.com,"18.244.146.63, 18.244.146.3, 18.244.146.17, 18.244.146.109, 205.251.195.21","ns-1438.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,d3s0tzrexea0pd.cloudfront.net,True,cloudfront,,"ns-1438.awsdns-51.org, ns-307.awsdns-38.com, ns-789.awsdns-34.net, ns-1981.awsdns-55.co.uk",,,,,
,cdnams.mbgstore.lenovo.com.cn,39.108.234.34,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,cdntest-fastly.lenovo.com,,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cdnyhq.lenovo.com.cn,"124.236.103.55, 175.4.49.156, 175.4.49.157, 175.4.49.158, 183.60.150.51, 183.60.150.52, 183.60.150.53, 183.60.150.54, 183.60.150.55, 183.136.232.43, 183.136.232.44, 183.136.232.45, 113.125.192.147, 113.125.192.148, 113.125.192.149, 113.125.192.150, 113.125.192.151, 122.228.207.51, 122.228.207.52, 124.236.103.54","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"cdnyhq.lenovo.com.cn.qiniudns.com, allcdn.china.qiniu.qnydns.com, allcdn.lv2.qnydns.com",,,"240e:f7:c000:317::12, 240e:f7:ef00:3:0:4:0:8, 240e:940:e006:4:0:5:0:a, 240e:f7:c000:317::13, 240e:940:e006:4:0:5:0:b, 240e:980:1200:924::20, 240e:f7:ef00:3:0:4:0:9, 240e:968:7001:2:0:2:0:13",,,,,,
,cdnzui.mbgcdn.lenovo.com.cn,128.1.77.226,"ns1.trpcdn.net, postmaster.trpcdn.net",NOERROR,"cdn.zui.lenovomm.com.trpcdn.net, u996.v.trpcdn.net",,,,,,,,,
,cdo-tst.lenovo.com,146.196.114.78,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cdo.lenovo.com,146.196.114.79,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,chat.lenovo.com.cn,43.255.226.122,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,checkout.lenovo.com,45.60.33.126,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,"checkout.lenovo.com.digitalrivercontent.net, jt8rfj4.x.incapdns.net",True,incapsula,,,,,,,
,chinabp.lenovo.com,43.255.226.176,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,cisguanjia.mbgcdn.lenovo.com.cn,39.107.29.156,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,cispcmgr.lenovo.com.cn,39.107.29.156,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,cispcmgr.mbgcdn.lenovo.com.cn,,,,,,,,,
,cispcmgr.mbgcdn.lenovo.com.cn,39.107.29.156,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,city.lenovo.com,43.255.224.102,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,class-ap.smartedu.lenovo.com,"46.137.214.129, 52.77.165.209","a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,class.smartedu.lenovo.com,"52.83.127.18, 69.234.233.153","ns-3992.awsdns-cn-57.cn, awsdns-hostmaster.amazon.com",NOERROR,smarteduprod1-internet-nlb-c5e7fb2cae10593e.elb.cn-northwest-1.amazonaws.com.cn,,,,,,,,,
,classification.lenovo.com,3.92.109.81,"a1-79.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
,click.lenovo.com.cn,42.159.86.81,"ns1-01.azure-dns.cn, waboa.microsoft.com",NOERROR,phpstattest01.chinacloudapp.cn,,,,,,,,,
,click2.lenovo.com,54.144.128.85,,NOERROR,,,,,,,,,,
,clk.mbgcdn.lenovo.com.cn,128.1.77.226,"ns1.trpcdn.net, postmaster.trpcdn.net",NOERROR,"clk.lenovo.com.cn.trpcdn.net, u996.v.trpcdn.net",,,,,,,,,
,cloud-service.mbgcdn.lenovo.com.cn,39.103.7.52,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,,
,cloud.lenovo.com.cn,114.113.233.222,"a24-65.akam.net, hexing1.lenovo.com",NOERROR,,,,,,,,,,
