input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_subject_org_,tls_expired
profiles-api.production.linktr.ee,Profiles API,,1386,profiles-api.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,CN=profiles-api.production.linktr.ee,profiles-api.production.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,profiles-api.production.linktr.ee,443,https://profiles-api.production.linktr.ee:443,https,,text/html,GET,34.214.130.84,webpack,1,,,
profiles-api.qa.linktr.ee,Profiles API,,1386,profiles-api.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,CN=profiles-api.qa.linktr.ee,profiles-api.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,profiles-api.qa.linktr.ee,443,https://profiles-api.qa.linktr.ee:443,https,,text/html,GET,54.244.29.125,webpack,1,,,
profiles-sitemp.production.linktr.ee,,,243,profiles-sitemp.production.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-13T00:00:00Z,CN=profiles-sitemp.production.linktr.ee,profiles-sitemp.production.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,profiles-sitemp.production.linktr.ee,443,https://profiles-sitemp.production.linktr.ee:443,https,AmazonS3,application/xml,GET,13.32.99.129,Amazon Web Services,2,True,,
profiles-sitemp.qa.linktr.ee,,,255,profiles-sitemp.qa.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=profiles-sitemp.qa.linktr.ee,profiles-sitemp.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,profiles-sitemp.qa.linktr.ee,443,https://profiles-sitemp.qa.linktr.ee:443,https,AmazonS3,application/xml,GET,18.66.147.51,Amazon Web Services,2,True,,
publicapi.production.linktr.ee,,,42,publicapi.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-13T00:00:00Z,CN=publicapi.production.linktr.ee,publicapi.production.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,publicapi.production.linktr.ee,443,https://publicapi.production.linktr.ee:443,https,,application/json,GET,52.25.239.171,,1,,,
publicapi.qa.linktr.ee,,,42,publicapi.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-09T00:00:00Z,CN=publicapi.qa.linktr.ee,publicapi.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,publicapi.qa.linktr.ee,443,https://publicapi.qa.linktr.ee:443,https,,application/json,GET,52.12.254.57,,1,,,
qa.analytics.linktr.ee,,,42,qa.analytics.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=analytics.linktr.ee,analytics.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.analytics.linktr.ee,443,https://qa.analytics.linktr.ee:443,https,,application/json,GET,143.204.215.128,Amazon Web Services,1,True,,
qa.arnie.linktr.ee,,,42,qa.arnie.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=arnie.linktr.ee,arnie.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.arnie.linktr.ee,443,https://qa.arnie.linktr.ee:443,https,,application/json,GET,18.66.97.77,Amazon Web Services,1,True,,
qa.blog.linktr.ee,403 Forbidden,,425,qa.blog.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T20:57:16Z,CN=qa.blog.linktr.ee,qa.blog.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,qa.blog.linktr.ee,443,https://qa.blog.linktr.ee:443,https,Varnish,text/html,GET,151.101.2.133,Varnish,18,True,,
qa.domains.linktr.ee,,,23,qa.domains.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=domains.linktr.ee,domains.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.domains.linktr.ee,443,https://qa.domains.linktr.ee:443,https,,application/json,GET,13.224.189.35,Amazon Web Services,1,True,,
qa.enrichments.linktr.ee,,,23,qa.enrichments.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=qa.enrichments.linktr.ee,qa.enrichments.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.enrichments.linktr.ee,443,https://qa.enrichments.linktr.ee:443,https,,application/json,GET,143.204.89.77,Amazon Web Services,1,True,,
qa.i.linktr.ee,,,23,qa.i.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=qa.i.linktr.ee,qa.i.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.i.linktr.ee,443,https://qa.i.linktr.ee:443,https,,application/json,GET,18.66.122.44,Amazon Web Services,1,True,,
qa.ingress-unsafe.linktr.ee,,,23,qa.ingress-unsafe.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,CN=qa.ingress-unsafe.linktr.ee,qa.ingress-unsafe.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.ingress-unsafe.linktr.ee,443,https://qa.ingress-unsafe.linktr.ee:443,https,,application/json,GET,13.225.78.42,Amazon Web Services,1,True,,
qa.ingress.linktr.ee,,,23,qa.ingress.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=qa.ingress.linktr.ee,qa.ingress.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.ingress.linktr.ee,443,https://qa.ingress.linktr.ee:443,https,,application/json,GET,13.224.189.57,Amazon Web Services,1,True,,
qa.links.linktr.ee,,,42,qa.links.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=qa.links.linktr.ee,qa.links.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.links.linktr.ee,443,https://qa.links.linktr.ee:443,https,,application/json,GET,18.66.97.43,Amazon Web Services,1,True,,
qa.linktr.ee,403 Forbidden,,425,qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T09:02:31Z,CN=qa.linktr.ee,qa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,qa.linktr.ee,443,https://qa.linktr.ee:443,https,Varnish,text/html,GET,151.101.66.133,Varnish,18,True,,
qa.linktree.com,403 Forbidden,,425,qa.linktree.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-16T03:52:41Z,CN=qa.linktree.com,qa.linktree.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,qa.linktree.com,443,https://qa.linktree.com:443,https,Varnish,text/html,GET,151.101.2.133,Varnish,18,True,,
qa.newsletter.linktr.ee,,,23,qa.newsletter.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=newsletter.linktr.ee,newsletter.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.newsletter.linktr.ee,443,https://qa.newsletter.linktr.ee:443,https,,application/json,GET,13.32.27.60,Amazon Web Services,1,True,,
qa.payments.linktr.ee,,,23,qa.payments.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,CN=payments.linktr.ee,payments.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.payments.linktr.ee,443,https://qa.payments.linktr.ee:443,https,,application/json,GET,54.213.61.250,,1,,,
qa.shopify-integrations.linktr.ee,,,23,qa.shopify-integrations.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,CN=qa.shopify-integrations.linktr.ee,qa.shopify-integrations.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.shopify-integrations.linktr.ee,443,https://qa.shopify-integrations.linktr.ee:443,https,,application/json,GET,44.229.82.190,,1,,,
qa.shopify-store.linktr.ee,,,37,qa.shopify-store.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,CN=qa.shopify-store.linktr.ee,qa.shopify-store.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.shopify-store.linktr.ee,443,https://qa.shopify-store.linktr.ee:443,https,,text/plain,GET,54.218.149.219,,1,,,
qa.tr.ee,,,20,qa.tr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T20:02:32Z,CN=qa.tr.ee,qa.tr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,qa.tr.ee,443,https://qa.tr.ee:443,https,,text/plain,GET,151.101.194.133,Varnish,3,True,,
qa.users.linktr.ee,,,42,qa.users.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=users.linktr.ee,users.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,qa.users.linktr.ee,443,https://qa.users.linktr.ee:443,https,,application/json,GET,18.154.63.80,Amazon Web Services,1,True,,
qa.validator.linktr.ee,,,42,qa.validator.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=validator.linktr.ee,validator.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,qa.validator.linktr.ee,443,https://qa.validator.linktr.ee:443,https,,application/json,GET,13.32.27.92,Amazon Web Services,1,True,,
redirect.qa.tr.ee,,,,redirect.qa.tr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,CN=redirect.qa.tr.ee,redirect.qa.tr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,redirect.qa.tr.ee,443,https://redirect.qa.tr.ee:443,https,,,GET,35.165.82.223,,1,,,
redirect.tr.ee,,,,redirect.tr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,CN=redirect.tr.ee,redirect.tr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,redirect.tr.ee,443,https://redirect.tr.ee:443,https,,,GET,35.165.75.241,,1,,,
revenue-cat-filter.production.linktr.ee,,,23,revenue-cat-filter.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,CN=revenue-cat-filter.production.linktr.ee,revenue-cat-filter.production.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,revenue-cat-filter.production.linktr.ee,443,https://revenue-cat-filter.production.linktr.ee:443,https,,application/json,GET,44.238.114.116,,1,,,
revenue-cat-filter.qa.linktr.ee,,,23,revenue-cat-filter.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=revenue-cat-filter.qa.linktr.ee,revenue-cat-filter.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,revenue-cat-filter.qa.linktr.ee,443,https://revenue-cat-filter.qa.linktr.ee:443,https,,application/json,GET,35.167.12.229,,1,,,
revenue-cat.production.linktr.ee,,,26,revenue-cat.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=revenue-cat.production.linktr.ee,revenue-cat.production.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,revenue-cat.production.linktr.ee,443,https://revenue-cat.production.linktr.ee:443,https,,application/json,GET,34.223.233.13,,1,,,
revenue-cat.qa.linktr.ee,,,26,revenue-cat.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,CN=revenue-cat.qa.linktr.ee,revenue-cat.qa.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,revenue-cat.qa.linktr.ee,443,https://revenue-cat.qa.linktr.ee:443,https,,application/json,GET,52.32.11.207,,1,,,
safer-graph.qa.linktr.ee,,,42,safer-graph.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T00:00:00Z,CN=safer-graph.qa.linktr.ee,safer-graph.qa.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,safer-graph.qa.linktr.ee,443,https://safer-graph.qa.linktr.ee:443,https,,application/json,GET,34.210.114.144,,1,,,
saturn.production.linktr.ee,,,42,saturn.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,CN=saturn.production.linktr.ee,saturn.production.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,saturn.production.linktr.ee,443,https://saturn.production.linktr.ee:443,https,,application/json,GET,52.37.81.149,,1,,,
saturn.qa.linktr.ee,,,42,saturn.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,CN=saturn.qa.linktr.ee,saturn.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,saturn.qa.linktr.ee,443,https://saturn.qa.linktr.ee:443,https,,application/json,GET,52.35.212.26,,1,,,
shopify-integrations.linktr.ee,,,23,shopify-integrations.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=shopify-integrations.linktr.ee,shopify-integrations.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,shopify-integrations.linktr.ee,443,https://shopify-integrations.linktr.ee:443,https,,application/json,GET,54.214.101.72,,1,,,
shopify-store.linktr.ee,503 Service Temporarily Unavailable,,162,shopify-store.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=shopify-store.linktr.ee,shopify-store.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,shopify-store.linktr.ee,443,https://shopify-store.linktr.ee:443,https,awselb/2.0,text/html,GET,52.43.96.165,,7,,,
simulacron.qa.linktr.ee,Create Next App,,5079,simulacron.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T00:00:00Z,CN=simulacron.qa.linktr.ee,simulacron.qa.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,simulacron.qa.linktr.ee,443,https://simulacron.qa.linktr.ee:443,https,,text/html,GET,52.32.85.15,webpack,1,,,
song.link,Songlink/Odesli,,36123,odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-01T08:36:13Z,CN=odesli.co,odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,odesli.co,443,https://song.link:443,https,Vercel,text/html,GET,76.76.21.21,webpack,1,,,
staging.album.link,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.album.link:443,https,Vercel,text/html,GET,76.76.21.164,webpack,1,,,
staging.artist.link,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.artist.link:443,https,Vercel,text/html,GET,76.76.21.22,webpack,1,,,
staging.mylink.page,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.mylink.page:443,https,Vercel,text/html,GET,76.76.21.22,webpack,1,,,
staging.odesli.com,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.odesli.com:443,https,Vercel,text/html,GET,76.76.21.61,webpack,1,,,
staging.playlist.link,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.playlist.link:443,https,Vercel,text/html,GET,76.76.21.164,webpack,1,,,
staging.pods.link,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.pods.link:443,https,Vercel,text/html,GET,76.76.21.22,webpack,1,,,
staging.songlink.io,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://staging.songlink.io:443,https,Vercel,text/html,GET,76.76.21.164,webpack,1,,,
status.linktr.ee,Linktree Status,,379012,status.linktr.ee,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-23T15:14:12Z,CN=3ds-status.outseer.com,3ds-status.outseer.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.linktr.ee,443,https://status.linktr.ee:443,https,,text/html,GET,52.215.192.132,HSTS,4181,,,
stripe-payments.linktr.ee,,,23,stripe-payments.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,CN=stripe-payments.linktr.ee,stripe-payments.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,stripe-payments.linktr.ee,443,https://stripe-payments.linktr.ee:443,https,,application/json,GET,54.214.58.186,,1,,,
support.linktr.ee,,,9,support.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=linktr.ee,linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,support.linktr.ee,443,https://support.linktr.ee:443,https,nginx,text/plain,GET,99.86.4.71,Nginx,1,True,,
systems.linktr.ee,Linktree Status,,379012,status.linktr.ee,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-23T15:14:12Z,CN=3ds-status.outseer.com,3ds-status.outseer.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.linktr.ee,443,https://systems.linktr.ee:443,https,,text/html,GET,52.215.192.132,HSTS,4181,,,
telemetry.platform.linktr.ee,,,23,telemetry.platform.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-29T00:00:00Z,CN=telemetry.platform.linktr.ee,telemetry.platform.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,telemetry.platform.linktr.ee,443,https://telemetry.platform.linktr.ee:443,https,,application/json,GET,35.81.129.87,,1,,,
tr.ee,"Link in bio tool: Everything you are, in one simple link | Linktree",,921820,linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-18T20:27:38Z,CN=linktr.ee,linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,linktr.ee,443,https://tr.ee:443,https,GatsbyHosting,text/html,GET,151.101.2.133,webpack,1294,True,,
ui-link-kit-storybook.production.linktr.ee,Webpack App,,2012,ui-link-kit-storybook.production.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,CN=ui-link-kit-storybook.production.linktr.ee,ui-link-kit-storybook.production.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,ui-link-kit-storybook.production.linktr.ee,443,https://ui-link-kit-storybook.production.linktr.ee:443,https,AmazonS3,text/html,GET,13.32.121.109,Amazon Web Services,51,True,,
ui-link-kit-storybook.qa.linktr.ee,Webpack App,,2012,ui-link-kit-storybook.qa.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,CN=ui-link-kit-storybook.qa.linktr.ee,ui-link-kit-storybook.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ui-link-kit-storybook.qa.linktr.ee,443,https://ui-link-kit-storybook.qa.linktr.ee:443,https,AmazonS3,text/html,GET,52.222.214.56,Amazon Web Services,51,True,,
undefined.cms.qa.linktr.ee,503 Service Temporarily Unavailable,,162,undefined.cms.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,CN=undefined.cms.qa.linktr.ee,undefined.cms.qa.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,undefined.cms.qa.linktr.ee,443,https://undefined.cms.qa.linktr.ee:443,https,awselb/2.0,text/html,GET,52.34.129.22,,7,,,
url-insights.production.linktr.ee,,,23,url-insights.production.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,CN=url-insights.production.linktr.ee,url-insights.production.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,url-insights.production.linktr.ee,443,https://url-insights.production.linktr.ee:443,https,,application/json,GET,44.240.17.21,,1,,,
url-insights.qa.linktr.ee,,,23,url-insights.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,CN=url-insights.qa.linktr.ee,url-insights.qa.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,url-insights.qa.linktr.ee,443,https://url-insights.qa.linktr.ee:443,https,,application/json,GET,44.241.242.27,,1,,,
url1741.linktr.ee,Linktree Mobile App on Desktop - Linktree,,225369,linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-18T20:27:38Z,CN=linktr.ee,linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,linktr.ee,443,https://url1741.linktr.ee:443,https,GatsbyHosting,text/html,GET,52.9.114.249,webpack,384,,,
users.linktr.ee,,,42,users.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=users.linktr.ee,users.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,users.linktr.ee,443,https://users.linktr.ee:443,https,,application/json,GET,99.86.4.67,Amazon Web Services,1,True,,
v2.odesli.co,Songlink/Odesli,,36123,odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-01T08:36:13Z,CN=odesli.co,odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,odesli.co,443,https://v2.odesli.co:443,https,Vercel,text/html,GET,76.76.21.9,webpack,1,,,
v2.staging.odesli.co,Songlink/Odesli,,36116,staging.odesli.co,443,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-27T23:45:30Z,CN=staging.odesli.co,staging.odesli.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,staging.odesli.co,443,https://v2.staging.odesli.co:443,https,Vercel,text/html,GET,76.76.21.98,webpack,1,,,
vadim.qa.linktr.ee,,,38,vadim.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T08:56:33Z,CN=*.qa.linktr.ee,*.qa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,vadim.qa.linktr.ee,443,https://vadim.qa.linktr.ee:443,https,Varnish,text/plain,GET,151.101.2.133,Varnish,1,True,,
validator.linktr.ee,,,42,validator.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=validator.linktr.ee,validator.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,validator.linktr.ee,443,https://validator.linktr.ee:443,https,,application/json,GET,52.222.139.81,Amazon Web Services,1,True,,
vidcompressor-destination.production.linktr.ee,,,243,vidcompressor-destination.production.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T00:00:00Z,CN=vidcompressor-destination.production.linktr.ee,vidcompressor-destination.production.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,vidcompressor-destination.production.linktr.ee,443,https://vidcompressor-destination.production.linktr.ee:443,https,AmazonS3,application/xml,GET,52.222.236.103,Amazon Web Services,2,True,,
