input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_self_signed,tls_subject_org_,cdn_name,cdn,tls_expired
im.b920873a.x3io7j2.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b920873a.x3io7j2.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b920873a.x3io7j2.vid2.ll.dmcdn.net,443,https://im.b920873a.x3io7j2.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.12,/,-1840324437,,178.79.244.12,,1,False,True,True,,,,,,
im.b925c02e.x3i39i3.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,95.140.236.0/23,im.b925c02e.x3i39i3.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b925c02e.x3i39i3.vid2.ll.dmcdn.net,443,https://im.b925c02e.x3i39i3.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,95.140.237.203,/,-1840324437,,95.140.237.203,,1,False,True,True,,,,,,
im.b9391d02.x3j8ew4.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.b9391d02.x3j8ew4.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b9391d02.x3j8ew4.vid2.ll.dmcdn.net,443,https://im.b9391d02.x3j8ew4.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.64,/,-1840324437,,178.79.213.64,,1,False,True,True,,,,,,
im.b93cd6a2.x3iuqx0.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b93cd6a2.x3iuqx0.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b93cd6a2.x3iuqx0.vid2.ll.dmcdn.net,443,https://im.b93cd6a2.x3iuqx0.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.104,/,,,178.79.244.104,,1,False,True,True,,,,,,
im.b943f527.x3j88f5.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.b943f527.x3j88f5.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b943f527.x3j88f5.vid2.ll.dmcdn.net,443,https://im.b943f527.x3j88f5.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.30,/,-1840324437,,178.79.213.30,,1,False,True,True,,,,,,
im.b947007e.x1gwf80.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b947007e.x1gwf80.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b947007e.x1gwf80.vid2.ll.dmcdn.net,443,https://im.b947007e.x1gwf80.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.42,/,-1840324437,,178.79.244.42,,1,False,True,True,,,,,,
im.b94700fa.x1gwf80.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b94700fa.x1gwf80.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b94700fa.x1gwf80.vid2.ll.dmcdn.net,443,https://im.b94700fa.x1gwf80.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.42,/,-1840324437,,178.79.244.42,,1,False,True,True,,,,,,
im.b9470116.x2cv10j.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b9470116.x2cv10j.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b9470116.x2cv10j.vid2.ll.dmcdn.net,443,https://im.b9470116.x2cv10j.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.58,/,-1840324437,,178.79.244.58,,1,False,True,True,,,,,,
im.b947021b.x367do1.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,95.140.236.0/23,im.b947021b.x367do1.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b947021b.x367do1.vid2.ll.dmcdn.net,443,https://im.b947021b.x367do1.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,95.140.237.205,/,-1840324437,,95.140.237.205,,1,False,True,True,,,,,,
im.b94702da.x1gwf80.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b94702da.x1gwf80.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b94702da.x1gwf80.vid2.ll.dmcdn.net,443,https://im.b94702da.x1gwf80.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.42,/,-1840324437,,178.79.244.42,,1,False,True,True,,,,,,
im.b9470318.x19yct5.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.b9470318.x19yct5.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b9470318.x19yct5.vid2.ll.dmcdn.net,443,https://im.b9470318.x19yct5.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.27,/,-1840324437,,178.79.244.27,,1,False,True,True,,,,,,
im.b9511b7b.x3i3bd2.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.b9511b7b.x3i3bd2.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b9511b7b.x3i3bd2.vid2.ll.dmcdn.net,443,https://im.b9511b7b.x3i3bd2.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.112,/,-1840324437,,178.79.213.112,,1,False,True,True,,,,,,
im.b954bd40.x3i34y4.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.b954bd40.x3i34y4.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.b954bd40.x3i34y4.vid2.ll.dmcdn.net,443,https://im.b954bd40.x3i34y4.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.105,/,-1840324437,,178.79.213.105,,1,False,True,True,,,,,,
im.bc2b0c41.x3igv04.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,95.140.236.0/23,im.bc2b0c41.x3igv04.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.bc2b0c41.x3igv04.vid2.ll.dmcdn.net,443,https://im.bc2b0c41.x3igv04.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,95.140.237.177,/,-1840324437,,95.140.237.177,,1,False,True,True,,,,,,
im.bc7e21f5.x2ip3i1.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.bc7e21f5.x2ip3i1.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.bc7e21f5.x2ip3i1.vid2.ll.dmcdn.net,443,https://im.bc7e21f5.x2ip3i1.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.54,/,-1840324437,,178.79.213.54,,1,False,True,True,,,,,,
im.bc7e2999.x3iupp3.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.bc7e2999.x3iupp3.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.bc7e2999.x3iupp3.vid2.ll.dmcdn.net,443,https://im.bc7e2999.x3iupp3.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.18,/,-1840324437,,178.79.213.18,,1,False,True,True,,,,,,
im.bcbe1c2c.x36n7d5.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,95.140.236.0/23,im.bcbe1c2c.x36n7d5.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.bcbe1c2c.x36n7d5.vid2.ll.dmcdn.net,443,https://im.bcbe1c2c.x36n7d5.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,95.140.237.164,/,-1840324437,,95.140.237.164,,1,False,True,True,,,,,,
im.bcea5c92.x3irv85.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.bcea5c92.x3irv85.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.bcea5c92.x3irv85.vid2.ll.dmcdn.net,443,https://im.bcea5c92.x3irv85.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.95,/,-1840324437,,178.79.213.95,,1,False,True,True,,,,,,
im.c21c596e.x3i39i3.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.c21c596e.x3i39i3.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c21c596e.x3i39i3.vid2.ll.dmcdn.net,443,https://im.c21c596e.x3i39i3.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.9,/,-1840324437,,178.79.213.9,,1,False,True,True,,,,,,
im.c22c1132.x34h4u2.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.c22c1132.x34h4u2.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c22c1132.x34h4u2.vid2.ll.dmcdn.net,443,https://im.c22c1132.x34h4u2.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.39,/,-1840324437,,178.79.244.39,,1,False,True,True,,,,,,
im.c23c4d9d.x3ii1w3.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.228.0/23,im.c23c4d9d.x3ii1w3.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c23c4d9d.x3ii1w3.vid2.ll.dmcdn.net,443,https://im.c23c4d9d.x3ii1w3.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.221.51,/,,,178.79.221.51,,1,False,True,True,,,,,,
im.c3133f29.x3hynjo.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.c3133f29.x3hynjo.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c3133f29.x3hynjo.vid2.ll.dmcdn.net,443,https://im.c3133f29.x3hynjo.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.109,/,-1840324437,,178.79.213.109,,1,False,True,True,,,,,,
im.c3133f29.x3j0sp2.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.c3133f29.x3j0sp2.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c3133f29.x3j0sp2.vid2.ll.dmcdn.net,443,https://im.c3133f29.x3j0sp2.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.25,/,-1840324437,,178.79.213.25,,1,False,True,True,,,,,,
im.c32e6523.x3jmzci.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.c32e6523.x3jmzci.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c32e6523.x3jmzci.vid2.ll.dmcdn.net,443,https://im.c32e6523.x3jmzci.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.244.63,/,-1840324437,,178.79.244.63,,1,False,True,True,,,,,,
im.c32e6527x36el61.v2.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.224.0/19,im.c32e6527x36el61.v2.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c32e6527x36el61.v2.vid2.ll.dmcdn.net,443,https://im.c32e6527x36el61.v2.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.246.96,/,-1840324437,,178.79.246.96,,1,False,True,True,,,,,,
im.c3bfaff4.x3i39i3.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,178.79.208.0/21,im.c3bfaff4.x3i39i3.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c3bfaff4.x3i39i3.vid2.ll.dmcdn.net,443,https://im.c3bfaff4.x3i39i3.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,178.79.213.9,/,-1840324437,,178.79.213.9,,1,False,True,True,,,,,,
im.c3f4b43b.c646c9dc.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,87.248.214.0/24,im.c3f4b43b.c646c9dc.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c3f4b43b.c646c9dc.vid2.ll.dmcdn.net,443,https://im.c3f4b43b.c646c9dc.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,87.248.201.64,/,-1840324437,,87.248.201.64,,1,False,True,True,,,,,,
im.c5a5d116.x162754.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,41.63.64.0/18,im.c5a5d116.x162754.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.c5a5d116.x162754.vid2.ll.dmcdn.net,443,https://im.c5a5d116.x162754.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,41.63.72.74,/,-1840324437,,41.63.72.74,,1,False,True,True,,,,,,
im.cff1e2cc.b064d8fe.vid2.ll.dmcdn.net,,400,,AS22822,LLNW,US,68.142.74.0/24,im.cff1e2cc.b064d8fe.vid2.ll.dmcdn.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,im.cff1e2cc.b064d8fe.vid2.ll.dmcdn.net,443,https://im.cff1e2cc.b064d8fe.vid2.ll.dmcdn.net:443,https,EdgePrism/5.0.9.0,text/plain,GET,68.142.73.38,/,-1840324437,,68.142.73.38,,1,False,True,True,,,,,,
